# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.291,0.178,0.113,0.008,0.001,0.065,0.001,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,3.783,3.660,0.123,0.010,0.001,0.057,0.001,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.184,0.033,0.151,0.007,0.001,0.066,0.050,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.293,0.032,0.261,0.008,0.001,0.094,0.127,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.338,0.033,0.305,0.007,0.001,0.145,0.112,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.348,0.035,0.313,0.009,0.000,0.164,0.087,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.511,0.031,0.480,0.008,0.000,0.213,0.198,0.060,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.447,0.037,0.410,0.008,0.001,0.245,0.084,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.499,0.032,0.467,0.009,0.000,0.297,0.080,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.585,0.032,0.553,0.009,0.000,0.368,0.087,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.385,0.032,0.353,0.008,0.000,0.164,0.080,0.100,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.458,0.030,0.428,0.008,0.000,0.190,0.126,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.441,0.030,0.411,0.008,0.000,0.212,0.073,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.308,0.028,0.280,0.008,0.000,0.070,0.078,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.603,0.028,0.575,0.008,0.001,0.359,0.075,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.581,0.027,0.554,0.008,0.000,0.326,0.078,0.140,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.541,0.036,0.505,0.008,0.001,0.267,0.079,0.150,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,0.445,0.033,0.412,0.008,0.001,0.165,0.076,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,2.017,1.303,0.714,0.010,0.001,0.089,0.151,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,3.840,3.086,0.754,0.010,0.002,0.065,0.271,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,6.328,5.449,0.879,0.011,0.001,0.420,0.110,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,13.325,12.591,0.734,0.010,0.001,0.124,0.136,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,3840,0,0.1,22.932,22.033,0.899,0.018,0.002,0.297,0.212,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,15.699,14.875,0.824,0.009,0.001,0.181,0.164,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,3840,0,0.1,30.629,29.558,1.071,0.018,0.002,0.593,0.180,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,3840,0,0.1,29.587,28.511,1.076,0.019,0.002,0.562,0.186,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,3840,0,0.1,28.925,27.907,1.018,0.018,0.002,0.257,0.261,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,28.206,27.132,1.074,0.018,0.002,0.300,0.256,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,3840,0,0.1,26.502,25.379,1.123,0.021,0.001,0.555,0.171,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,3840,0,0.1,22.778,21.612,1.166,0.018,0.001,0.321,0.279,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,19.984,18.937,1.047,0.010,0.002,0.203,0.137,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,1.416,0.872,0.544,0.009,0.000,0.052,0.086,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,16.611,15.547,1.064,0.010,0.002,0.402,0.110,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,3840,0,0.1,32.005,30.796,1.209,0.018,0.001,0.393,0.191,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,3840,0,0.1,28.519,27.334,1.185,0.017,0.002,0.321,0.216,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,3840,0,0.1,25.544,24.325,1.219,0.017,0.001,0.452,0.195,0.551,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,22.170,20.960,1.210,0.018,0.001,0.246,0.271,0.670,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,19.499,18.328,1.171,0.011,0.001,0.087,0.156,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,1920,0,0.1,1.007,0.360,0.647,0.008,0.000,0.082,0.093,0.460,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,18.221,17.082,1.139,0.009,0.001,0.226,0.147,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,3840,0,0.1,39.372,37.692,1.680,0.025,0.004,0.719,0.205,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,1920,0,0.1,21.277,20.313,0.964,0.013,0.000,0.109,0.142,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,3840,0,0.1,33.168,31.276,1.892,0.024,0.002,0.850,0.254,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,5760,0,0.2,40.107,38.747,1.360,0.025,0.003,0.427,0.302,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,1920,0,0.1,17.068,15.781,1.287,0.010,0.001,0.163,0.131,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
46,3840,0,0.1,30.654,29.235,1.419,0.062,0.001,0.230,0.227,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
47,3840,0,0.1,31.350,29.734,1.616,0.025,0.002,0.351,0.268,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
48,5760,0,0.2,41.058,38.683,2.375,0.036,0.001,1.075,0.324,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
49,3840,0,0.1,28.478,27.062,1.416,0.016,0.001,0.205,0.233,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
50,3840,0,0.1,25.191,23.721,1.470,0.019,0.001,0.434,0.259,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
51,3840,0,0.1,21.033,19.539,1.494,0.019,0.001,0.218,0.230,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
52,1920,0,0.1,16.860,15.442,1.418,0.010,0.001,0.084,0.260,1.060,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
53,3840,0,0.1,30.799,29.292,1.507,0.017,0.001,0.262,0.228,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
54,3840,0,0.1,26.456,24.944,1.512,0.017,0.001,0.480,0.178,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
55,3840,0,0.1,21.899,20.341,1.558,0.018,0.003,0.318,0.242,0.974,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
56,1920,0,0.1,19.398,17.914,1.484,0.009,0.002,0.148,0.177,1.146,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
57,1920,0,0.1,1.270,0.274,0.996,0.009,0.000,0.104,0.081,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
58,1920,0,0.1,17.526,16.048,1.478,0.010,0.004,0.153,0.162,1.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
59,3840,0,0.1,33.140,31.541,1.599,0.020,0.001,0.380,0.209,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
60,3840,0,0.1,30.482,28.890,1.592,0.018,0.010,0.282,0.219,1.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
61,3840,0,0.1,27.451,25.845,1.606,0.018,0.001,0.148,0.284,1.152,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
62,3840,0,0.1,33.946,31.737,2.209,0.026,0.001,0.698,0.253,1.226,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
63,5760,0,0.2,46.208,44.132,2.076,0.036,0.003,0.417,0.353,1.263,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
64,5760,0,0.2,43.549,39.065,4.484,0.038,0.074,0.817,2.229,1.323,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
65,5760,0,0.2,46.271,43.243,3.028,0.040,0.185,1.093,0.364,1.342,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
66,3840,0,0.1,26.609,24.946,1.663,0.019,0.083,0.106,0.234,1.219,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
67,3840,0,0.1,24.891,22.265,2.626,0.017,0.125,0.978,0.484,1.018,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,113.0
68,3840,0,0.1,28.860,27.032,1.828,0.018,0.089,0.437,0.187,1.093,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,,,113.0
69,3840,0,0.1,30.460,28.856,1.604,0.017,0.092,0.285,0.180,1.027,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,,,113.0
70,3840,0,0.1,30.765,28.194,2.571,0.018,0.108,0.886,0.443,1.111,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,,8.601,113.0
71,3840,0,0.1,37.693,35.733,1.960,0.020,0.088,0.525,0.164,1.161,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,,8.601,113.0
72,3840,0,0.1,38.567,36.689,1.878,0.018,0.089,0.207,0.265,1.296,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,,8.601,113.0
73,1920,0,0.1,21.101,19.480,1.621,0.009,0.059,0.144,0.304,1.104,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,-414.17,8.601,112.8
74,3840,0,0.1,27.422,24.781,2.641,0.019,0.090,1.247,0.172,1.111,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,-414.17,8.601,112.8
75,3840,0,0.1,26.302,24.397,1.905,0.020,0.092,0.209,0.223,1.357,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,-414.17,8.601,112.8
76,3840,0,0.1,25.048,23.129,1.919,0.019,0.090,0.118,0.266,1.422,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,-414.17,8.601,112.8
77,3840,0,0.1,24.267,21.275,2.992,0.020,0.114,1.191,0.460,1.203,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,-414.17,6.307,112.8
78,3840,0,0.1,28.659,26.773,1.886,0.019,0.088,0.108,0.233,1.435,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,-414.17,6.307,112.8
79,3840,0,0.1,28.041,25.737,2.304,0.091,0.090,0.201,0.215,1.705,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,-414.17,6.307,112.8
80,3840,0,0.1,41.186,37.261,3.925,0.025,0.148,1.530,0.492,1.726,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.307,107.8
81,1920,0,0.1,24.504,22.132,2.372,0.012,0.061,0.491,0.116,1.691,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.307,107.8
82,3840,0,0.1,38.303,36.383,1.920,0.019,0.081,0.133,0.226,1.459,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.307,107.8
83,1920,0,0.1,20.579,19.235,1.344,0.007,0.039,0.051,0.084,1.160,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.307,107.8
84,1920,0,0.1,18.263,16.223,2.040,0.010,0.069,0.260,0.372,1.326,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.290,107.8
85,3840,0,0.1,39.239,36.786,2.453,0.017,0.080,0.829,0.150,1.373,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.290,107.8
86,1920,0,0.1,21.580,20.190,1.390,0.008,0.042,0.049,0.084,1.204,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.290,107.8
87,1920,0,0.1,20.654,18.321,2.333,0.010,0.047,0.122,0.174,1.977,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.290,107.8
88,1920,0,0.1,3.119,1.516,1.603,0.008,0.043,0.052,0.104,1.393,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,452.99,6.290,107.8
89,1920,0,0.1,20.939,18.681,2.258,0.010,0.072,0.152,0.603,1.416,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,331.32,6.290,106.1
90,1920,0,0.1,3.887,1.846,2.041,0.009,0.043,0.584,0.093,1.308,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,331.32,6.290,106.1
91,3840,0,0.1,29.292,26.900,2.392,0.021,0.082,0.750,0.161,1.373,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,331.32,6.290,106.1
92,3840,0,0.1,28.997,26.865,2.132,0.018,0.085,0.265,0.206,1.553,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,331.32,6.290,106.1
93,3840,0,0.1,28.314,25.776,2.538,0.019,0.108,0.563,0.404,1.440,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,331.32,6.042,106.1
94,3840,0,0.1,34.697,32.076,2.621,0.022,0.087,0.822,0.199,1.486,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,331.32,6.042,106.1
95,3840,0,0.1,35.912,33.653,2.259,0.018,0.087,0.207,0.230,1.713,52.9,101607.6,1920.0,33.8,101153.1,2992.0,1,28800,331.32,6.042,106.1
