# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.164,0.063,0.101,0.012,0.000,0.071,0.000,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.155,0.053,0.102,0.012,0.001,0.065,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.313,0.057,0.256,0.011,0.001,0.097,0.106,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.393,0.046,0.347,0.011,0.001,0.142,0.152,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.467,0.045,0.422,0.012,0.001,0.198,0.159,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.516,0.045,0.471,0.011,0.001,0.264,0.126,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.723,0.044,0.679,0.011,0.001,0.336,0.250,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.620,0.045,0.575,0.012,0.001,0.357,0.111,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.678,0.046,0.632,0.012,0.000,0.406,0.107,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.833,0.069,0.764,0.011,0.001,0.514,0.117,0.120,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.947,0.047,0.900,0.012,0.000,0.652,0.103,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.151,0.045,1.106,0.012,0.000,0.793,0.155,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.248,0.042,1.206,0.011,0.001,0.932,0.104,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.540,0.040,0.500,0.012,0.000,0.207,0.110,0.170,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.256,0.040,1.216,0.012,0.000,0.912,0.107,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.328,0.040,1.288,0.012,0.001,0.968,0.109,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.275,0.040,1.235,0.011,0.001,0.897,0.113,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.266,0.040,1.226,0.011,0.000,0.879,0.110,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.284,0.042,1.242,0.011,0.001,0.882,0.108,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.823,0.041,0.782,0.012,0.001,0.355,0.164,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.984,0.039,0.945,0.012,0.001,0.559,0.111,0.260,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.351,0.049,1.302,0.012,0.001,0.890,0.109,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.400,0.045,1.355,0.012,0.001,0.921,0.113,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,6.127,4.734,1.393,0.012,0.000,0.946,0.112,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,11.162,9.746,1.416,0.012,0.001,0.953,0.114,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,16.460,15.351,1.109,0.011,0.000,0.615,0.133,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,3840,0,0.1,21.362,19.407,1.955,0.023,0.001,1.330,0.214,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,8.764,7.371,1.393,0.012,0.001,0.855,0.130,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,15.243,13.927,1.316,0.012,0.001,0.796,0.112,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
