frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,25.8,88.9,7.2,4.1,1.8,1607.7,16214.9,88.7,2400.0,917510
200,29.1,99.2,9.8,5.0,2.9,1614.5,16214.9,88.1,2400.0,917510
300,29.2,98.8,7.7,5.4,4.2,1618.6,16214.9,88.7,2400.0,917510
400,28.6,99.2,9.6,3.7,2.9,1630.8,16214.9,89.8,2400.0,917510
500,28.5,99.3,7.4,3.0,3.7,1629.2,16214.9,89.2,2400.0,917510
600,28.0,99.3,6.7,3.9,1.8,1622.4,16214.9,89.2,2400.0,917510
700,28.5,99.2,7.5,5.2,2.4,1619.5,16214.9,88.1,2400.0,917510
800,28.3,99.3,7.2,4.7,1.4,1619.2,16214.9,88.7,2400.0,917510
900,28.0,99.2,6.1,4.8,1.6,1616.0,16214.9,90.3,2400.0,917510
1000,28.2,99.3,6.0,4.9,2.1,1612.5,16214.9,89.8,2400.0,917510
1100,28.2,99.4,6.8,4.3,1.5,1617.0,16214.9,89.8,2400.0,917510
1200,27.9,99.4,8.2,1.6,2.2,1611.9,16214.9,89.8,2400.0,917510
1300,27.9,99.3,8.1,2.4,1.4,1609.2,16214.9,88.1,2400.0,917510
1400,27.7,99.3,8.7,0.7,1.8,1608.6,16214.9,89.8,2400.0,917510
