frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.8,6.2,15.3,84.1,5.3,2254.1,16214.9,87.0,2400.0,917510
200,29.4,4.5,11.6,99.2,2.0,2262.3,16214.9,87.0,2400.0,917510
300,28.9,5.2,8.6,99.1,2.2,2273.3,16214.9,87.0,2400.0,917510
400,29.0,4.4,8.6,99.3,2.4,2294.3,16214.9,87.5,2400.0,917510
500,29.1,4.9,9.3,99.2,2.4,2293.4,16214.9,88.1,2400.0,917510
600,28.8,5.1,8.1,98.9,1.4,2295.6,16214.9,88.1,2400.0,917510
700,28.6,5.6,7.8,99.3,1.9,2297.3,16214.9,87.5,2400.0,917510
800,29.4,7.4,8.5,99.3,2.6,2298.7,16214.9,87.5,2400.0,917510
900,28.8,4.8,8.4,99.3,1.7,2299.1,16214.9,87.5,2400.0,917510
1000,29.3,5.8,9.5,99.0,1.7,2302.1,16214.9,87.0,2400.0,917510
1100,28.0,5.5,8.1,96.3,1.7,2306.3,16214.9,88.1,2400.0,917510
1200,28.7,5.7,7.7,99.4,2.5,2305.7,16214.9,86.5,2400.0,917510
1300,29.1,6.1,8.3,99.3,2.7,2305.8,16214.9,88.1,2400.0,917510
