frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.2,45.3,11.6,3.3,48.2,2312.2,16214.9,86.5,2400.0,917510
200,29.8,1.6,12.1,6.5,98.8,2303.1,16214.9,86.5,2400.0,917510
300,29.4,1.9,10.4,5.3,99.2,2309.3,16214.9,87.0,2400.0,917510
400,28.9,1.7,10.2,4.1,99.3,2298.6,16214.9,87.0,2400.0,917510
500,29.1,3.0,9.4,6.4,99.1,2290.0,16214.9,87.5,2400.0,917510
600,28.9,2.1,10.0,3.8,99.0,2292.3,16214.9,88.1,2400.0,917510
700,28.9,2.7,12.1,1.9,99.2,2290.7,16214.9,86.5,2400.0,917510
800,29.1,2.6,13.0,2.6,99.2,2290.3,16214.9,86.5,2400.0,917510
900,28.8,2.0,11.9,2.0,99.0,2295.2,16214.9,87.0,2400.0,917510
1000,29.0,2.6,12.6,1.5,99.3,2292.8,16214.9,87.0,2400.0,917510
1100,28.4,0.9,11.0,0.9,99.4,2290.3,16214.9,87.0,2400.0,917510
1200,28.7,2.1,12.0,1.2,99.1,2287.7,16214.9,86.5,2400.0,917510
1300,29.2,2.2,5.1,10.0,99.3,2287.5,16214.9,86.5,2400.0,917510
