frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
2700,28.1,99.4,7.6,1.3,3.2,1725.6,16214.9,85.9,2400.0,917510
2800,28.0,99.3,7.9,1.6,3.0,1727.4,16214.9,85.4,2400.0,917510
2900,27.8,99.7,6.1,0.3,4.5,1725.2,16214.9,85.9,2400.0,917510
3000,28.0,99.4,6.2,1.3,3.3,1728.0,16214.9,85.4,2400.0,917510
3100,27.9,99.4,5.3,1.9,5.3,1725.4,16214.9,85.4,2400.0,917510
3200,28.1,99.6,6.8,1.8,4.3,1726.0,16214.9,85.4,2400.0,917512
3300,27.7,99.3,4.8,1.5,4.7,1726.7,16214.9,85.9,2400.0,917510
3400,28.2,99.3,6.9,2.3,4.3,1725.0,16214.9,85.9,2400.0,917510
3500,28.1,99.7,7.8,2.1,3.8,1725.4,16214.9,84.3,2400.0,917512
3600,27.8,99.3,5.7,1.0,4.0,1725.6,16214.9,85.4,2400.0,917510
3700,27.5,99.6,5.4,1.1,2.9,1725.0,16214.9,84.8,2400.0,917510
3800,27.4,99.3,5.2,1.7,2.4,1724.5,16214.9,84.8,2400.0,917510
3900,27.8,99.3,6.8,2.0,2.7,1723.9,16214.9,85.4,2400.0,917510
4000,28.0,99.6,6.5,2.4,4.2,1728.9,16214.9,84.8,2400.0,917510
4100,27.8,99.3,6.0,0.7,3.0,1727.4,16214.9,85.9,2400.0,917510
4200,27.4,99.7,6.0,1.7,2.7,1726.9,16214.9,85.4,2400.0,917510
4300,27.4,99.7,5.5,1.3,3.0,1730.3,16214.9,85.9,2400.0,917510
4400,27.7,99.4,5.8,1.3,2.6,1726.9,16214.9,85.4,2400.0,917510
4500,27.8,99.6,5.7,2.1,3.9,1727.2,16214.9,84.3,2400.0,917510
4600,27.4,99.3,5.1,0.7,3.1,1726.8,16214.9,85.4,2400.0,917510
4700,27.3,99.7,5.1,1.0,3.4,1725.9,16214.9,84.3,2400.0,917512
4800,27.1,99.3,4.7,0.7,2.9,1729.2,16214.9,85.9,2400.0,917510
4900,26.9,99.3,4.4,3.7,0.3,1722.9,16214.9,85.9,2400.0,917510
5000,27.0,99.7,1.7,5.0,0.7,1724.9,16214.9,84.8,2400.0,917510
5100,27.7,99.3,2.4,6.6,1.0,1729.1,16214.9,85.4,2400.0,917510
5200,27.3,99.3,2.0,6.1,0.7,1725.9,16214.9,85.4,2400.0,917510
5300,27.1,99.7,2.4,4.9,1.0,1726.2,16214.9,85.4,2400.0,917510
5400,27.7,99.3,2.9,7.4,0.7,1728.3,16214.9,85.4,2400.0,917510
5500,27.3,99.7,2.1,6.8,0.3,1727.2,16214.9,86.5,2400.0,917510
5600,27.4,99.7,2.8,5.9,0.9,1726.8,16214.9,85.9,2400.0,917510
5700,26.9,64.4,3.0,4.7,36.1,1730.0,16214.9,85.9,2400.0,917510
5800,27.4,2.8,3.1,4.7,99.4,1726.5,16214.9,84.3,2400.0,917512
5900,27.0,1.0,14.3,4.6,86.8,1726.9,16214.9,84.3,2400.0,917510
6000,27.3,2.7,99.3,5.3,0.3,1733.8,16214.9,84.8,2400.0,917510
6100,27.4,2.2,99.1,5.0,2.5,1730.6,16214.9,85.4,2400.0,917510
6200,27.3,2.7,99.3,5.0,1.7,1730.3,16214.9,83.7,2400.0,917510
6300,27.2,1.7,99.3,4.0,2.3,1729.5,16214.9,84.3,2400.0,917512
6400,27.9,4.0,99.4,5.0,2.8,1729.3,16214.9,85.4,2400.0,917510
6500,27.2,1.7,99.3,4.0,3.3,1728.7,16214.9,84.8,2400.0,917510
6600,27.2,1.3,99.7,5.2,2.3,1731.0,16214.9,85.4,2400.0,917510
6700,27.3,2.0,99.3,4.3,2.0,1728.1,16214.9,87.5,2400.0,917510
6800,27.4,2.0,99.7,4.6,2.3,1729.0,16214.9,85.4,2400.0,917512
6900,26.9,2.4,96.4,4.2,3.6,1726.8,16214.9,85.9,2400.0,917510
7000,28.2,4.4,99.7,4.7,3.4,1735.6,16214.9,84.8,2400.0,917510
7100,27.5,2.4,99.3,5.3,2.0,1731.3,16214.9,85.4,2400.0,917510
7200,27.5,3.0,99.7,5.2,2.3,1729.2,16214.9,86.5,2400.0,917510
7300,27.1,1.0,99.3,3.6,2.3,1729.1,16214.9,85.9,2400.0,917510
7400,27.5,2.5,99.1,5.5,1.9,1728.0,16214.9,85.4,2400.0,917510
7500,27.4,1.0,99.3,4.4,4.0,1727.5,16214.9,85.4,2400.0,917510
7600,27.7,2.7,99.3,5.3,3.3,1726.9,16214.9,85.4,2400.0,917510
7700,29.1,5.4,99.7,5.7,7.0,1727.0,16214.9,85.9,2400.0,917510
7800,28.6,4.6,99.4,3.9,6.5,1728.9,16214.9,85.9,2400.0,917510
7900,28.5,2.3,99.4,5.0,7.9,1726.5,16214.9,85.4,2400.0,917510
8000,28.8,3.1,99.3,4.8,8.4,1732.2,16214.9,85.4,2400.0,917510
8100,28.7,3.0,99.7,4.5,8.6,1730.3,16214.9,85.4,2400.0,917510
8200,28.6,2.8,99.7,4.5,8.3,1729.2,16214.9,85.9,2400.0,917510
8300,28.5,2.0,99.4,4.3,8.6,1727.9,16214.9,85.4,2400.0,917510
8400,27.7,1.4,97.7,5.0,7.3,1730.4,16214.9,85.9,2400.0,917510
8500,28.5,1.6,99.4,5.4,7.4,1728.3,16214.9,85.4,2400.0,917510
8600,28.3,7.7,92.5,4.9,8.4,1729.5,16214.9,85.9,2400.0,917510
8700,28.5,3.2,99.4,5.4,7.0,1728.1,16214.9,85.4,2400.0,917510
8800,28.0,2.7,99.3,5.0,4.9,1730.0,16214.9,85.4,2400.0,917510
8900,28.0,1.9,99.4,3.8,6.1,1729.3,16214.9,85.9,2400.0,917510
9000,28.4,2.7,99.7,5.9,5.1,1737.6,16214.9,84.8,2400.0,917510
9100,27.5,2.0,99.0,4.6,3.3,1734.0,16214.9,85.9,2400.0,917510
9200,27.7,2.3,99.4,5.1,3.5,1733.3,16214.9,85.9,2400.0,917510
9300,27.7,1.7,99.3,5.0,3.9,1732.3,16214.9,84.3,2400.0,917512
9400,27.0,1.4,99.3,4.7,1.7,1732.9,16214.9,84.8,2400.0,917510
9500,27.8,3.3,99.7,5.3,3.0,1731.2,16214.9,84.8,2400.0,917510
9600,27.5,2.7,99.0,4.6,3.0,1730.9,16214.9,85.4,2400.0,917510
9700,27.4,2.0,99.4,5.2,2.6,1730.2,16214.9,85.4,2400.0,917510
9800,27.4,2.0,99.3,5.7,1.4,1731.3,16214.9,86.5,2400.0,917510
