# platform=windows kernel=winnt host=LGE217-00157a sample_rate=48000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,480,0,1.0,0.164,0.090,0.074,0.002,0.000,0.016,0.001,0.048,0.0,0.0,0.0,0.0,0.0,0.0
2,480,0,1.0,0.283,0.259,0.024,0.002,0.000,0.012,0.000,0.009,0.0,0.0,0.0,0.0,0.0,0.0
3,480,0,1.0,0.091,0.067,0.024,0.001,0.001,0.010,0.001,0.010,0.0,0.0,0.0,0.0,0.0,0.0
4,480,0,1.0,0.162,0.109,0.053,0.005,0.000,0.028,0.000,0.019,0.0,0.0,0.0,0.0,0.0,0.0
5,480,0,1.0,0.153,0.103,0.050,0.002,0.000,0.015,0.000,0.030,0.0,0.0,0.0,0.0,0.0,0.0
6,480,0,1.0,0.114,0.042,0.072,0.003,0.000,0.023,0.032,0.013,0.0,0.0,0.0,0.0,0.0,0.0
7,480,0,1.0,0.094,0.031,0.063,0.002,0.001,0.024,0.023,0.012,0.0,0.0,0.0,0.0,0.0,0.0
8,480,0,1.0,0.122,0.035,0.087,0.002,0.001,0.021,0.045,0.018,0.0,0.0,0.0,0.0,0.0,0.0
9,480,0,1.0,1.194,0.950,0.244,0.002,0.001,0.032,0.024,0.182,0.0,0.0,0.0,0.0,0.0,0.0
10,480,0,1.0,0.133,0.026,0.107,0.002,0.001,0.030,0.059,0.015,0.0,0.0,0.0,0.0,0.0,0.0
11,480,0,1.0,0.105,0.038,0.067,0.002,0.000,0.030,0.016,0.019,0.0,0.0,0.0,0.0,0.0,0.0
12,480,0,1.0,0.735,0.649,0.086,0.002,0.001,0.036,0.021,0.026,0.0,0.0,0.0,0.0,0.0,0.0
13,480,0,1.0,0.452,0.338,0.114,0.003,0.000,0.054,0.021,0.035,0.0,0.0,0.0,0.0,0.0,0.0
14,480,0,1.0,0.191,0.046,0.145,0.003,0.000,0.057,0.060,0.024,0.0,0.0,0.0,0.0,0.0,0.0
15,480,0,1.0,0.583,0.491,0.092,0.002,0.000,0.042,0.013,0.029,0.0,0.0,0.0,0.0,0.0,0.0
16,480,0,1.0,0.201,0.078,0.123,0.003,0.000,0.068,0.018,0.034,0.0,0.0,0.0,0.0,0.0,0.0
17,480,0,1.0,0.438,0.134,0.304,0.007,0.001,0.196,0.032,0.066,0.0,0.0,0.0,0.0,0.0,0.0
18,480,0,1.0,0.188,0.058,0.130,0.002,0.000,0.065,0.019,0.042,0.0,0.0,0.0,0.0,0.0,0.0
19,480,0,1.0,0.198,0.063,0.135,0.003,0.000,0.068,0.018,0.045,0.0,0.0,0.0,0.0,0.0,0.0
20,480,0,1.0,0.144,0.031,0.113,0.002,0.001,0.062,0.016,0.032,0.0,0.0,0.0,0.0,0.0,0.0
21,480,0,1.0,0.121,0.039,0.082,0.002,0.001,0.018,0.014,0.047,0.0,0.0,0.0,0.0,0.0,0.0
22,480,0,1.0,0.108,0.041,0.067,0.002,0.001,0.018,0.012,0.034,0.0,0.0,0.0,0.0,0.0,0.0
23,480,0,1.0,0.321,0.155,0.166,0.002,0.000,0.023,0.086,0.053,0.0,0.0,0.0,0.0,0.0,0.0
24,480,0,1.0,0.391,0.280,0.111,0.002,0.000,0.046,0.008,0.053,0.0,0.0,0.0,0.0,0.0,0.0
25,480,0,1.0,0.204,0.076,0.128,0.002,0.000,0.056,0.011,0.057,0.0,0.0,0.0,0.0,0.0,0.0
26,480,0,1.0,0.521,0.434,0.087,0.002,0.000,0.012,0.009,0.063,0.0,0.0,0.0,0.0,0.0,0.0
27,480,0,1.0,0.507,0.307,0.200,0.002,0.000,0.050,0.008,0.137,0.0,0.0,0.0,0.0,0.0,0.0
28,480,0,1.0,0.174,0.047,0.127,0.002,0.000,0.067,0.008,0.049,0.0,0.0,0.0,0.0,0.0,0.0
29,480,0,1.0,0.276,0.169,0.107,0.003,0.000,0.024,0.011,0.068,0.0,0.0,0.0,0.0,0.0,0.0
30,480,0,1.0,0.377,0.151,0.226,0.002,0.001,0.080,0.008,0.134,0.0,0.0,0.0,0.0,0.0,0.0
31,480,0,1.0,0.227,0.101,0.126,0.002,0.000,0.037,0.023,0.062,0.0,0.0,0.0,0.0,0.0,0.0
32,480,0,1.0,0.156,0.037,0.119,0.002,0.000,0.051,0.012,0.052,0.0,0.0,0.0,0.0,0.0,0.0
33,480,0,1.0,0.542,0.322,0.220,0.002,0.000,0.059,0.021,0.137,0.0,0.0,0.0,0.0,0.0,0.0
34,480,0,1.0,0.120,0.044,0.076,0.002,0.000,0.011,0.012,0.050,0.0,0.0,0.0,0.0,0.0,0.0
35,480,0,1.0,2.729,2.527,0.202,0.002,0.000,0.082,0.022,0.095,0.0,0.0,0.0,0.0,0.0,0.0
36,480,0,1.0,0.362,0.242,0.120,0.002,0.000,0.037,0.014,0.065,0.0,0.0,0.0,0.0,0.0,0.0
37,480,0,1.0,0.236,0.082,0.154,0.003,0.000,0.068,0.020,0.062,0.0,0.0,0.0,0.0,0.0,0.0
38,480,0,1.0,5.290,5.156,0.134,0.002,0.000,0.046,0.022,0.063,0.0,0.0,0.0,0.0,0.0,0.0
39,480,0,1.0,2.014,1.862,0.152,0.002,0.001,0.064,0.022,0.063,0.0,0.0,0.0,0.0,0.0,0.0
40,480,0,1.0,3.910,3.564,0.346,0.003,0.000,0.065,0.222,0.056,0.0,0.0,0.0,0.0,0.0,0.0
41,960,0,2.0,15.857,15.688,0.169,0.007,0.001,0.041,0.024,0.095,0.0,0.0,0.0,0.0,0.0,0.0
42,960,0,2.0,14.532,14.328,0.204,0.004,0.000,0.121,0.016,0.061,0.0,0.0,0.0,0.0,0.0,0.0
43,960,0,2.0,8.553,8.355,0.198,0.004,0.000,0.117,0.015,0.061,0.0,0.0,0.0,0.0,0.0,0.0
44,480,0,1.0,9.217,9.029,0.188,0.002,0.001,0.105,0.009,0.071,0.0,0.0,0.0,0.0,0.0,0.0
45,960,0,2.0,20.108,19.780,0.328,0.004,0.000,0.203,0.048,0.072,0.0,0.0,0.0,0.0,0.0,0.0
46,480,0,1.0,14.846,14.770,0.076,0.002,0.000,0.020,0.007,0.047,0.0,0.0,0.0,0.0,0.0,0.0
47,960,0,2.0,18.807,18.644,0.163,0.004,0.001,0.072,0.015,0.070,0.0,0.0,0.0,0.0,0.0,0.0
48,960,0,2.0,19.124,18.906,0.218,0.004,0.001,0.114,0.015,0.083,0.0,0.0,0.0,0.0,0.0,0.0
49,1440,0,3.0,24.203,23.896,0.307,0.006,0.000,0.176,0.043,0.081,0.0,0.0,0.0,0.0,0.0,0.0
50,1440,0,3.0,21.739,21.407,0.332,0.006,0.001,0.221,0.022,0.081,0.0,0.0,0.0,0.0,0.0,0.0
51,960,0,2.0,18.440,18.126,0.314,0.004,0.000,0.190,0.015,0.103,0.0,0.0,0.0,0.0,0.0,0.0
52,1440,0,3.0,24.867,24.463,0.404,0.007,0.000,0.245,0.056,0.096,0.0,0.0,0.0,0.0,0.0,0.0
53,1440,0,3.0,24.140,23.768,0.372,0.006,0.001,0.238,0.022,0.102,0.0,0.0,0.0,0.0,0.0,0.0
54,1440,0,3.0,24.314,24.068,0.246,0.007,0.000,0.123,0.021,0.095,0.0,0.0,0.0,0.0,0.0,0.0
55,1920,0,4.0,28.104,26.953,1.151,0.022,0.000,0.443,0.564,0.121,0.0,0.0,0.0,0.0,0.0,0.0
56,1440,0,3.0,19.697,19.273,0.424,0.006,0.001,0.292,0.021,0.103,0.0,0.0,0.0,0.0,0.0,0.0
57,1440,0,3.0,19.143,18.722,0.421,0.009,0.001,0.191,0.076,0.143,0.0,0.0,0.0,0.0,0.0,0.0
58,960,0,2.0,16.285,16.032,0.253,0.005,0.000,0.118,0.015,0.115,0.0,0.0,0.0,0.0,0.0,0.0
59,1920,0,4.0,31.844,31.661,0.183,0.007,0.000,0.032,0.042,0.101,0.0,0.0,0.0,0.0,0.0,0.0
60,1440,0,3.0,21.621,21.235,0.386,0.005,0.000,0.203,0.041,0.136,0.0,0.0,0.0,0.0,0.0,0.0
61,480,0,1.0,6.754,6.527,0.227,0.002,0.000,0.096,0.007,0.121,0.0,0.0,0.0,0.0,0.0,0.0
62,480,0,1.0,3.071,2.803,0.268,0.001,0.001,0.108,0.034,0.123,0.0,0.0,0.0,0.0,0.0,0.0
63,960,0,2.0,7.645,7.317,0.328,0.004,0.000,0.185,0.013,0.125,0.0,0.0,0.0,0.0,0.0,0.0
64,480,0,1.0,9.119,8.883,0.236,0.002,0.000,0.098,0.008,0.126,0.0,0.0,0.0,0.0,0.0,0.0
65,1440,0,3.0,21.038,20.638,0.400,0.007,0.000,0.196,0.052,0.145,0.0,0.0,0.0,0.0,0.0,0.0
66,480,0,1.0,12.362,12.125,0.237,0.002,0.000,0.095,0.008,0.130,0.0,0.0,0.0,0.0,0.0,0.0
67,1440,0,3.0,18.024,17.662,0.362,0.006,0.001,0.155,0.047,0.151,0.0,0.0,0.0,0.0,0.0,0.0
68,1440,0,3.0,23.640,23.297,0.343,0.006,0.000,0.157,0.038,0.141,0.0,0.0,0.0,0.0,0.0,0.0
69,1920,0,4.0,32.561,32.348,0.213,0.007,0.000,0.035,0.039,0.131,0.0,0.0,0.0,0.0,0.0,0.0
70,1920,0,4.0,35.462,35.238,0.224,0.008,0.000,0.041,0.027,0.147,0.0,0.0,0.0,0.0,0.0,0.0
71,1440,0,3.0,26.251,25.977,0.274,0.007,0.000,0.033,0.043,0.190,0.0,0.0,0.0,0.0,0.0,0.0
72,1920,0,4.0,31.225,30.921,0.304,0.008,0.000,0.066,0.047,0.181,0.0,0.0,0.0,0.0,0.0,0.0
73,1920,0,4.0,37.320,36.971,0.349,0.009,0.000,0.125,0.048,0.167,0.0,0.0,0.0,0.0,0.0,0.0
74,1920,0,4.0,32.863,32.421,0.442,0.008,0.001,0.214,0.047,0.171,0.0,0.0,0.0,0.0,0.0,0.0
75,1920,0,4.0,36.639,36.094,0.545,0.009,0.001,0.315,0.048,0.171,0.0,0.0,0.0,0.0,0.0,0.0
76,1920,0,4.0,32.544,31.851,0.693,0.008,0.001,0.462,0.041,0.179,0.0,0.0,0.0,0.0,0.0,0.0
77,1920,0,4.0,36.275,35.447,0.828,0.009,0.000,0.586,0.048,0.184,0.0,0.0,0.0,0.0,0.0,0.0
78,1920,0,4.0,33.504,31.981,1.523,0.008,0.001,0.523,0.794,0.196,0.0,0.0,0.0,0.0,0.0,0.0
79,1440,0,3.0,33.494,32.868,0.626,0.007,0.000,0.341,0.047,0.230,0.0,0.0,0.0,0.0,0.0,0.0
80,1920,0,4.0,35.359,34.985,0.374,0.009,0.001,0.135,0.028,0.200,0.0,0.0,0.0,0.0,0.0,0.0
81,1920,0,4.0,29.225,28.644,0.581,0.009,0.000,0.309,0.055,0.207,0.0,0.0,0.0,0.0,0.0,0.0
82,1440,0,3.0,29.558,29.245,0.313,0.006,0.000,0.050,0.020,0.235,0.0,0.0,0.0,0.0,0.0,0.0
83,1920,0,4.0,32.351,32.061,0.290,0.007,0.001,0.050,0.042,0.189,0.0,0.0,0.0,0.0,0.0,0.0
