# platform=debian kernel=linux host=lg1 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1986,0,0.1,0.112,0.042,0.070,0.009,0.000,0.044,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0
2,2048,0,0.1,0.114,0.043,0.071,0.009,0.000,0.047,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0
3,2048,0,0.1,0.210,0.031,0.179,0.008,0.000,0.061,0.080,0.029,0.0,0.0,0.0,0.0,0.0,0.0
4,2048,0,0.1,0.245,0.028,0.217,0.008,0.001,0.086,0.090,0.031,0.0,0.0,0.0,0.0,0.0,0.0
5,2048,0,0.1,0.327,0.042,0.285,0.008,0.001,0.126,0.108,0.042,0.0,0.0,0.0,0.0,0.0,0.0
6,2048,0,0.1,0.330,0.029,0.301,0.008,0.001,0.171,0.069,0.051,0.0,0.0,0.0,0.0,0.0,0.0
7,2048,0,0.1,0.565,0.045,0.520,0.008,0.001,0.237,0.202,0.070,0.0,0.0,0.0,0.0,0.0,0.0
8,2048,0,0.1,0.568,0.032,0.536,0.009,0.001,0.353,0.097,0.075,0.0,0.0,0.0,0.0,0.0,0.0
9,2048,0,0.1,0.625,0.031,0.594,0.009,0.001,0.424,0.075,0.084,0.0,0.0,0.0,0.0,0.0,0.0
10,2048,0,0.1,0.502,0.030,0.472,0.008,0.001,0.274,0.092,0.094,0.0,0.0,0.0,0.0,0.0,0.0
11,2048,0,0.1,0.951,0.031,0.920,0.009,0.001,0.504,0.304,0.102,0.0,0.0,0.0,0.0,0.0,0.0
12,2048,0,0.1,0.798,0.028,0.770,0.009,0.000,0.568,0.077,0.114,0.0,0.0,0.0,0.0,0.0,0.0
13,2048,0,0.1,0.920,0.029,0.891,0.009,0.000,0.683,0.073,0.123,0.0,0.0,0.0,0.0,0.0,0.0
14,2048,0,0.1,0.916,0.029,0.887,0.008,0.001,0.666,0.077,0.134,0.0,0.0,0.0,0.0,0.0,0.0
15,2048,0,0.1,0.857,0.032,0.825,0.009,0.000,0.601,0.073,0.141,0.0,0.0,0.0,0.0,0.0,0.0
16,2048,0,0.1,0.802,0.029,0.773,0.008,0.001,0.535,0.077,0.151,0.0,0.0,0.0,0.0,0.0,0.0
17,2048,0,0.1,0.680,0.030,0.650,0.009,0.000,0.407,0.072,0.161,0.0,0.0,0.0,0.0,0.0,0.0
18,2048,0,0.1,0.417,0.031,0.386,0.009,0.000,0.124,0.080,0.172,0.0,0.0,0.0,0.0,0.0,0.0
19,2048,0,0.1,1.148,0.032,1.116,0.009,0.001,0.519,0.387,0.198,0.0,0.0,0.0,0.0,0.0,0.0
20,2048,0,0.1,0.844,0.030,0.814,0.008,0.001,0.489,0.121,0.193,0.0,0.0,0.0,0.0,0.0,0.0
21,2048,0,0.1,0.835,0.031,0.804,0.009,0.000,0.485,0.101,0.208,0.0,0.0,0.0,0.0,0.0,0.0
22,2048,0,0.1,0.899,0.031,0.868,0.009,0.000,0.534,0.104,0.220,0.0,0.0,0.0,0.0,0.0,0.0
23,2048,0,0.1,0.904,0.031,0.873,0.009,0.001,0.505,0.103,0.255,0.0,0.0,0.0,0.0,0.0,0.0
