frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
5200,29.3,28.5,31.0,27.4,30.1,1727.9,16214.9,84.8,2400.0,917512
5300,29.5,24.2,29.5,29.9,34.2,1741.3,16214.9,84.8,2400.0,917510
5400,28.4,27.2,34.3,27.0,25.4,1739.5,16214.9,84.8,2400.0,917510
5500,28.4,30.6,21.0,29.6,32.2,1726.5,16214.9,84.3,1900.0,917512
5600,28.5,31.4,20.1,31.9,30.3,1721.9,16214.9,85.4,2400.0,917510
5700,28.4,29.6,21.8,28.5,32.9,1723.3,16214.9,84.3,1900.0,917510
5800,28.7,32.5,23.2,34.3,25.7,1727.2,16214.9,84.8,2400.0,917510
5900,28.4,30.4,25.3,30.1,27.4,1727.9,16214.9,85.4,2400.0,917510
6000,28.3,26.6,26.3,31.6,28.9,1725.8,16214.9,85.4,2400.0,917510
6100,27.5,33.7,18.4,30.6,27.4,1719.6,16214.9,84.8,2400.0,917510
6200,28.3,25.9,17.8,32.2,37.2,1728.5,16214.9,84.8,2400.0,917510
6300,28.3,30.0,21.2,28.0,32.6,1725.9,16214.9,84.8,2400.0,917510
6400,28.7,31.5,22.8,30.3,30.8,1726.3,16214.9,84.8,2400.0,917510
6500,28.1,35.3,19.9,29.6,28.0,1728.3,16214.9,84.3,2400.0,917512
6600,27.6,34.1,20.4,30.2,25.7,1724.9,16214.9,84.3,2400.0,917512
6700,28.0,23.9,23.1,29.5,35.2,1714.9,16214.9,83.7,2400.0,917512
6800,28.1,26.1,22.4,30.9,33.0,1714.0,16214.9,84.8,2400.0,917512
6900,27.3,34.6,19.5,26.4,28.8,1724.2,16214.9,85.4,2400.0,917510
7000,28.1,31.8,20.0,31.6,28.6,1736.1,16214.9,84.3,2400.0,917512
7100,27.7,33.8,22.1,26.7,29.0,1740.2,16214.9,84.8,2400.0,917510
7200,28.0,29.5,23.2,30.3,28.9,1750.0,16214.9,85.4,2400.0,917510
7300,28.4,33.3,21.5,25.4,33.4,1740.0,16214.9,84.8,2400.0,917510
7400,28.9,26.6,23.0,37.7,28.3,1733.3,16214.9,84.3,2400.0,917512
7500,27.8,30.0,20.7,30.9,29.5,1735.6,16214.9,85.4,2400.0,917510
7600,28.4,27.6,23.0,30.7,32.2,1734.0,16214.9,84.8,2400.0,917510
7700,28.3,31.4,22.0,29.4,30.2,1732.9,16214.9,84.8,2400.0,917510
7800,28.1,29.0,24.1,32.4,26.7,1725.7,16214.9,85.4,2400.0,917510
7900,28.2,29.6,22.5,29.4,31.7,1719.4,16214.9,83.7,2400.0,917512
8000,28.2,29.4,24.3,30.2,28.7,1709.5,16214.9,84.3,2400.0,917512
8100,28.5,30.5,21.8,31.2,30.3,1710.2,16214.9,84.8,2400.0,917510
8200,28.7,29.7,22.4,32.5,30.2,1711.5,16214.9,84.8,2400.0,917510
8300,28.4,27.4,22.2,32.4,31.9,1714.3,16214.9,85.4,2400.0,917510
8400,28.5,31.9,23.7,27.7,30.1,1714.7,16214.9,85.4,2400.0,917510
8500,28.2,26.3,22.8,33.8,30.5,1720.0,16214.9,85.4,2400.0,917510
8600,27.9,24.9,23.7,33.7,29.2,1730.8,16214.9,84.3,2400.0,917510
8700,28.6,28.1,23.0,29.7,33.1,1743.1,16214.9,84.8,2400.0,917510
8800,28.3,30.1,22.9,29.7,29.9,1734.6,16214.9,85.4,2400.0,917510
8900,28.5,27.7,24.0,35.6,27.2,1729.5,16214.9,84.8,2400.0,917510
9000,28.6,25.3,21.4,32.5,34.9,1725.1,16214.9,84.8,2400.0,917510
9100,28.0,28.3,22.3,33.9,27.2,1720.5,16214.9,84.8,2400.0,917510
9200,28.0,30.5,21.7,32.1,28.3,1722.3,16214.9,84.8,2400.0,917510
9300,27.3,27.8,22.5,31.1,27.5,1726.4,16214.9,84.8,2400.0,917510
9400,28.7,28.9,23.8,31.0,31.0,1738.1,16214.9,84.8,2400.0,917512
9500,28.5,28.5,23.3,33.4,28.7,1738.5,16214.9,84.3,2400.0,917512
9600,28.6,32.2,22.4,32.1,28.2,1726.8,16214.9,84.8,2400.0,917510
9700,28.6,31.1,24.2,34.1,24.3,1727.5,16214.9,84.3,2400.0,917512
9800,27.7,33.1,18.4,27.1,32.7,1726.9,16214.9,84.3,2400.0,917512
9900,28.2,24.4,22.3,31.3,33.8,1727.1,16214.9,84.8,2400.0,917510
10000,28.3,27.4,23.8,33.0,29.4,1721.8,16214.9,85.9,1900.0,917510
10100,27.4,31.0,23.7,28.5,26.5,1724.3,16214.9,84.8,2400.0,917510
10200,27.9,28.9,23.9,25.9,33.1,1709.2,16214.9,85.4,2400.0,917510
10300,28.1,38.6,22.5,24.8,26.2,1718.7,16214.9,84.8,2400.0,917510
