# platform=debian kernel=linux host=lg1 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1986,0,0.1,0.118,0.043,0.075,0.008,0.000,0.047,0.000,0.017,0.0,0.0,0.0,0.0,0.0,0.0
2,2048,0,0.1,0.102,0.029,0.073,0.009,0.000,0.048,0.001,0.015,0.0,0.0,0.0,0.0,0.0,0.0
3,2048,0,0.1,0.212,0.025,0.187,0.008,0.000,0.074,0.077,0.027,0.0,0.0,0.0,0.0,0.0,0.0
4,2048,0,0.1,0.318,0.038,0.280,0.008,0.000,0.114,0.125,0.032,0.0,0.0,0.0,0.0,0.0,0.0
5,2048,0,0.1,0.378,0.024,0.354,0.008,0.000,0.168,0.136,0.041,0.0,0.0,0.0,0.0,0.0,0.0
6,2048,0,0.1,0.437,0.050,0.387,0.009,0.000,0.216,0.107,0.054,0.0,0.0,0.0,0.0,0.0,0.0
7,2048,0,0.1,0.526,0.050,0.476,0.009,0.000,0.227,0.177,0.062,0.0,0.0,0.0,0.0,0.0,0.0
8,2048,0,0.1,0.461,0.023,0.438,0.008,0.001,0.260,0.094,0.074,0.0,0.0,0.0,0.0,0.0,0.0
9,2048,0,0.1,0.529,0.035,0.494,0.009,0.000,0.311,0.091,0.083,0.0,0.0,0.0,0.0,0.0,0.0
10,2048,0,0.1,0.632,0.033,0.599,0.008,0.000,0.397,0.099,0.094,0.0,0.0,0.0,0.0,0.0,0.0
11,2048,0,0.1,0.868,0.045,0.823,0.009,0.001,0.513,0.195,0.104,0.0,0.0,0.0,0.0,0.0,0.0
12,2048,0,0.1,0.852,0.038,0.814,0.008,0.001,0.602,0.083,0.119,0.0,0.0,0.0,0.0,0.0,0.0
13,2048,0,0.1,0.888,0.024,0.864,0.009,0.000,0.636,0.085,0.132,0.0,0.0,0.0,0.0,0.0,0.0
14,2048,0,0.1,0.569,0.031,0.538,0.008,0.001,0.312,0.085,0.131,0.0,0.0,0.0,0.0,0.0,0.0
15,2048,0,0.1,0.591,0.029,0.562,0.009,0.000,0.309,0.089,0.152,0.0,0.0,0.0,0.0,0.0,0.0
16,2048,0,0.1,0.862,0.030,0.832,0.008,0.001,0.579,0.081,0.162,0.0,0.0,0.0,0.0,0.0,0.0
17,2048,0,0.1,0.910,0.025,0.885,0.008,0.001,0.626,0.083,0.167,0.0,0.0,0.0,0.0,0.0,0.0
18,2048,0,0.1,0.890,0.033,0.857,0.008,0.001,0.594,0.078,0.174,0.0,0.0,0.0,0.0,0.0,0.0
19,2048,0,0.1,1.264,0.024,1.240,0.009,0.000,0.596,0.456,0.179,0.0,0.0,0.0,0.0,0.0,0.0
20,2048,0,0.1,0.929,0.026,0.903,0.008,0.000,0.617,0.081,0.196,0.0,0.0,0.0,0.0,0.0,0.0
21,2048,0,0.1,0.926,0.033,0.893,0.008,0.001,0.582,0.096,0.206,0.0,0.0,0.0,0.0,0.0,0.0
22,2048,0,0.1,0.559,0.029,0.530,0.008,0.001,0.214,0.084,0.223,0.0,0.0,0.0,0.0,0.0,0.0
23,2048,0,0.1,0.792,0.034,0.758,0.008,0.001,0.436,0.088,0.224,0.0,0.0,0.0,0.0,0.0,0.0
24,2048,0,0.1,0.938,0.034,0.904,0.008,0.000,0.592,0.085,0.218,0.0,0.0,0.0,0.0,0.0,0.0
25,2048,0,0.1,0.923,0.029,0.894,0.008,0.000,0.562,0.075,0.248,0.0,0.0,0.0,0.0,0.0,0.0
26,2048,0,0.1,1.485,0.059,1.426,0.013,0.003,0.922,0.116,0.371,0.0,0.0,0.0,0.0,0.0,0.0
27,2048,0,0.1,4.831,3.362,1.469,0.013,0.002,0.907,0.133,0.410,0.0,0.0,0.0,0.0,0.0,0.0
28,2048,0,0.1,8.370,7.025,1.345,0.012,0.001,0.829,0.120,0.381,0.0,0.0,0.0,0.0,0.0,0.0
29,2048,0,0.1,11.583,10.165,1.418,0.014,0.002,0.837,0.142,0.422,0.0,0.0,0.0,0.0,0.0,0.0
30,2048,0,0.1,13.845,12.711,1.134,0.013,0.002,0.473,0.151,0.494,0.0,0.0,0.0,0.0,0.0,0.0
31,2048,0,0.1,15.667,14.201,1.466,0.014,0.001,0.872,0.127,0.448,0.0,0.0,0.0,0.0,0.0,0.0
32,2048,0,0.1,17.809,16.352,1.457,0.013,0.001,0.880,0.126,0.435,0.0,0.0,0.0,0.0,0.0,0.0
33,2048,0,0.1,21.226,19.701,1.525,0.014,0.002,0.893,0.132,0.482,0.0,0.0,0.0,0.0,0.0,0.0
34,4096,0,0.1,24.272,21.834,2.438,0.018,0.001,1.320,0.758,0.339,0.0,0.0,0.0,0.0,0.0,0.0
35,2048,0,0.1,1.240,0.045,1.195,0.009,0.001,0.654,0.147,0.384,0.0,0.0,0.0,0.0,0.0,0.0
36,2048,0,0.1,1.178,0.047,1.131,0.010,0.001,0.639,0.099,0.381,0.0,0.0,0.0,0.0,0.0,0.0
37,2048,0,0.1,0.727,0.050,0.677,0.009,0.001,0.119,0.141,0.407,0.0,0.0,0.0,0.0,0.0,0.0
38,2048,0,0.1,1.153,0.035,1.118,0.009,0.000,0.627,0.097,0.385,0.0,0.0,0.0,0.0,0.0,0.0
39,2048,0,0.1,1.644,0.090,1.554,0.012,0.001,0.828,0.150,0.560,0.0,0.0,0.0,0.0,0.0,0.0
40,2048,0,0.1,8.419,6.697,1.722,0.013,0.000,0.936,0.171,0.600,0.0,0.0,0.0,0.0,0.0,0.0
41,2048,0,0.1,11.777,10.128,1.649,0.012,0.001,0.937,0.124,0.573,0.0,0.0,0.0,0.0,0.0,0.0
42,2048,0,0.1,15.882,14.171,1.711,0.013,0.002,0.929,0.138,0.627,0.0,0.0,0.0,0.0,0.0,0.0
43,2048,0,0.1,16.160,14.846,1.314,0.010,0.002,0.641,0.137,0.522,0.0,0.0,0.0,0.0,0.0,0.0
44,2048,0,0.1,12.172,10.900,1.272,0.010,0.001,0.457,0.140,0.661,0.0,0.0,0.0,0.0,0.0,0.0
45,2048,0,0.1,8.763,7.557,1.206,0.012,0.001,0.213,0.182,0.797,0.0,0.0,0.0,0.0,0.0,0.0
46,2048,0,0.1,4.609,3.362,1.247,0.009,0.000,0.635,0.106,0.495,0.0,0.0,0.0,0.0,0.0,0.0
47,2048,0,0.1,1.284,0.041,1.243,0.009,0.001,0.578,0.149,0.502,0.0,0.0,0.0,0.0,0.0,0.0
48,2048,0,0.1,1.677,0.042,1.635,0.013,0.000,0.808,0.131,0.682,0.0,0.0,0.0,0.0,0.0,0.0
49,2048,0,0.1,7.302,5.191,2.111,0.012,0.001,0.949,0.205,0.939,0.0,0.0,0.0,0.0,0.0,0.0
50,2048,0,0.1,12.435,10.691,1.744,0.013,0.001,0.836,0.140,0.751,0.0,0.0,0.0,0.0,0.0,0.0
51,2048,0,0.1,17.140,15.349,1.791,0.013,0.001,0.929,0.130,0.717,0.0,0.0,0.0,0.0,0.0,0.0
52,2048,0,0.1,18.515,17.241,1.274,0.010,0.001,0.377,0.151,0.731,0.0,0.0,0.0,0.0,0.0,0.0
53,2048,0,0.1,15.092,13.779,1.313,0.010,0.002,0.420,0.125,0.753,0.0,0.0,0.0,0.0,0.0,0.0
54,2048,0,0.1,10.777,9.422,1.355,0.008,0.001,0.701,0.099,0.544,0.0,0.0,0.0,0.0,0.0,0.0
55,2048,0,0.1,6.709,5.317,1.392,0.009,0.002,0.697,0.111,0.571,0.0,0.0,0.0,0.0,0.0,0.0
56,2048,0,0.1,3.688,2.258,1.430,0.010,0.002,0.720,0.108,0.587,0.0,0.0,0.0,0.0,0.0,0.0
57,2048,0,0.1,1.421,0.041,1.380,0.008,0.001,0.675,0.139,0.555,0.0,0.0,0.0,0.0,0.0,0.0
58,2048,0,0.1,3.683,1.612,2.071,0.013,0.002,1.081,0.125,0.847,0.0,0.0,0.0,0.0,0.0,0.0
59,2048,0,0.1,10.635,8.395,2.240,0.014,0.001,1.191,0.168,0.862,0.0,0.0,0.0,0.0,0.0,0.0
60,2048,0,0.1,12.305,10.920,1.385,0.013,0.000,0.404,0.126,0.839,0.0,0.0,0.0,0.0,0.0,0.0
61,2048,0,0.1,21.379,19.552,1.827,0.014,0.002,0.736,0.154,0.919,0.0,0.0,0.0,0.0,0.0,0.0
62,2048,0,0.1,2.208,0.159,2.049,0.013,0.001,1.043,0.138,0.854,0.0,0.0,0.0,0.0,0.0,0.0
63,2048,0,0.1,7.393,5.190,2.203,0.013,0.002,1.104,0.164,0.915,0.0,0.0,0.0,0.0,0.0,0.0
64,2048,0,0.1,13.842,11.711,2.131,0.014,0.001,1.025,0.157,0.930,0.0,0.0,0.0,0.0,0.0,0.0
65,2048,0,0.1,20.497,18.422,2.075,0.015,0.001,0.962,0.144,0.949,0.0,0.0,0.0,0.0,0.0,0.0
66,4096,0,0.1,27.427,24.158,3.269,0.019,0.001,1.250,1.308,0.689,0.0,0.0,0.0,0.0,0.0,0.0
67,2048,0,0.1,4.182,2.770,1.412,0.010,0.001,0.134,0.152,1.110,0.0,0.0,0.0,0.0,0.0,0.0
68,2048,0,0.1,1.743,0.437,1.306,0.009,0.000,0.493,0.101,0.702,0.0,0.0,0.0,0.0,0.0,0.0
69,2048,0,0.1,1.422,0.040,1.382,0.009,0.001,0.584,0.114,0.672,0.0,0.0,0.0,0.0,0.0,0.0
70,2048,0,0.1,1.465,0.039,1.426,0.009,0.001,0.636,0.096,0.682,0.0,0.0,0.0,0.0,0.0,0.0
71,2048,0,0.1,1.583,0.039,1.544,0.009,0.001,0.665,0.095,0.770,0.0,0.0,0.0,0.0,0.0,0.0
72,2048,0,0.1,1.628,0.042,1.586,0.010,0.002,0.680,0.113,0.777,0.0,0.0,0.0,0.0,0.0,0.0
73,2048,0,0.1,1.687,0.029,1.658,0.009,0.001,0.688,0.153,0.805,0.0,0.0,0.0,0.0,0.0,0.0
74,2048,0,0.1,1.629,0.039,1.590,0.009,0.001,0.643,0.163,0.773,0.0,0.0,0.0,0.0,0.0,0.0
75,2048,0,0.1,1.100,0.044,1.056,0.009,0.001,0.094,0.124,0.826,0.0,0.0,0.0,0.0,0.0,0.0
76,2048,0,0.1,4.489,2.239,2.250,0.014,0.000,0.972,0.155,1.106,0.0,0.0,0.0,0.0,0.0,0.0
77,2048,0,0.1,9.074,6.763,2.311,0.014,0.001,0.988,0.151,1.153,0.0,0.0,0.0,0.0,0.0,0.0
78,2048,0,0.1,14.820,12.636,2.184,0.013,0.002,0.897,0.126,1.143,0.0,0.0,0.0,0.0,0.0,0.0
79,2048,0,0.1,20.665,18.507,2.158,0.014,0.001,0.854,0.137,1.150,0.0,0.0,0.0,0.0,0.0,0.0
80,4096,0,0.1,27.921,24.736,3.185,0.025,0.002,1.683,0.301,1.172,0.0,0.0,0.0,0.0,0.0,0.0
81,2048,0,0.1,10.662,8.650,2.012,0.014,0.001,0.573,0.164,1.255,0.0,0.0,0.0,0.0,0.0,0.0
82,2048,0,0.1,14.207,12.428,1.779,0.015,0.001,0.237,0.201,1.323,0.0,0.0,0.0,0.0,0.0,0.0
83,2048,0,0.1,18.925,17.203,1.722,0.014,0.002,0.666,0.131,0.907,0.0,0.0,0.0,0.0,0.0,0.0
84,2048,0,0.1,16.533,14.824,1.709,0.010,0.002,0.525,0.152,1.018,0.0,0.0,0.0,0.0,0.0,0.0
85,2048,0,0.1,14.797,13.098,1.699,0.010,0.002,0.544,0.133,1.007,0.0,0.0,0.0,0.0,0.0,0.0
86,2048,0,0.1,13.161,11.451,1.710,0.010,0.002,0.532,0.134,1.029,0.0,0.0,0.0,0.0,0.0,0.0
87,2048,0,0.1,11.427,9.671,1.756,0.010,0.002,0.550,0.143,1.050,0.0,0.0,0.0,0.0,0.0,0.0
88,2048,0,0.1,9.350,7.128,2.222,0.009,0.001,0.616,0.127,1.467,0.0,0.0,0.0,0.0,0.0,0.0
89,2048,0,0.1,12.289,10.091,2.198,0.013,0.001,0.522,0.128,1.532,0.0,0.0,0.0,0.0,0.0,0.0
90,2048,0,0.1,17.721,14.022,3.699,0.014,0.002,0.484,1.749,1.446,0.0,0.0,0.0,0.0,0.0,0.0
91,4096,0,0.1,28.775,25.151,3.624,0.028,0.177,1.753,0.296,1.367,47.1,96429.4,2047.0,44.9,96048.4,2137.0
92,2048,0,0.1,8.924,7.139,1.785,0.009,0.043,0.673,0.102,0.956,47.1,96429.4,2047.0,44.9,96048.4,2137.0
93,2048,0,0.1,6.802,4.957,1.845,0.010,0.047,0.661,0.117,1.008,47.1,96429.4,2047.0,44.9,96048.4,2137.0
94,2048,0,0.1,3.232,1.361,1.871,0.010,0.048,0.629,0.135,1.045,47.1,96429.4,2047.0,44.9,96048.4,2137.0
95,2048,0,0.1,1.830,0.036,1.794,0.009,0.043,0.559,0.171,1.010,47.1,96429.4,2047.0,44.9,96048.4,2137.0
96,2048,0,0.1,1.488,0.047,1.441,0.009,0.045,0.232,0.147,1.006,47.1,96429.4,2047.0,44.9,96048.4,2137.0
97,2048,0,0.1,2.075,0.071,2.004,0.012,0.151,0.085,0.230,1.522,47.1,96429.4,2047.0,44.9,96048.4,2137.0
98,2048,0,0.1,8.674,6.179,2.495,0.013,0.062,0.508,0.409,1.499,47.1,96429.4,2047.0,44.9,96048.4,2137.0
99,2048,0,0.1,19.886,17.500,2.386,0.013,0.061,0.756,0.126,1.428,47.1,96429.4,2047.0,44.9,96048.4,2137.0
100,4096,0,0.1,26.777,23.130,3.647,0.026,0.128,1.607,0.314,1.567,47.1,96429.4,2047.0,44.9,96048.4,2137.0
