# platform=debian kernel=linux host=lg1 sample_rate=192000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,3972,0,0.1,0.166,0.040,0.126,0.017,0.001,0.090,0.000,0.016,0.0,0.0,0.0,0.0,0.0,0.0
2,4096,0,0.1,0.154,0.032,0.122,0.018,0.000,0.088,0.000,0.016,0.0,0.0,0.0,0.0,0.0,0.0
3,4096,0,0.1,0.324,0.029,0.295,0.017,0.000,0.107,0.137,0.034,0.0,0.0,0.0,0.0,0.0,0.0
4,4096,0,0.1,0.428,0.031,0.397,0.016,0.000,0.142,0.189,0.048,0.0,0.0,0.0,0.0,0.0,0.0
5,4096,0,0.1,0.579,0.029,0.550,0.017,0.000,0.201,0.262,0.067,0.0,0.0,0.0,0.0,0.0,0.0
6,4096,0,0.1,1.736,1.121,0.615,0.019,0.002,0.246,0.208,0.138,0.0,0.0,0.0,0.0,0.0,0.0
7,4096,0,0.1,0.767,0.032,0.735,0.017,0.000,0.239,0.365,0.113,0.0,0.0,0.0,0.0,0.0,0.0
8,4096,0,0.1,0.643,0.036,0.607,0.017,0.001,0.272,0.174,0.141,0.0,0.0,0.0,0.0,0.0,0.0
9,4096,0,0.1,0.693,0.032,0.661,0.016,0.001,0.306,0.179,0.157,0.0,0.0,0.0,0.0,0.0,0.0
10,4096,0,0.1,0.787,0.028,0.759,0.017,0.001,0.368,0.185,0.186,0.0,0.0,0.0,0.0,0.0,0.0
11,4096,0,0.1,1.083,0.032,1.051,0.017,0.000,0.489,0.345,0.199,0.0,0.0,0.0,0.0,0.0,0.0
12,4096,0,0.1,0.998,0.031,0.967,0.017,0.000,0.561,0.160,0.226,0.0,0.0,0.0,0.0,0.0,0.0
13,4096,0,0.1,0.993,0.033,0.960,0.017,0.001,0.555,0.147,0.240,0.0,0.0,0.0,0.0,0.0,0.0
