# platform=windows kernel=winnt host=LGE217-00157a sample_rate=192000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,32513,0,16.9,2.652,0.178,2.474,0.222,0.004,1.311,0.830,0.099,0.0,0.0,0.0,0.0,0.0,0.0
2,1920,0,1.0,0.345,0.122,0.223,0.009,0.000,0.084,0.033,0.097,0.0,0.0,0.0,0.0,0.0,0.0
3,1920,0,1.0,0.428,0.049,0.379,0.016,0.000,0.171,0.047,0.143,0.0,0.0,0.0,0.0,0.0,0.0
4,1920,0,1.0,0.385,0.052,0.333,0.009,0.000,0.107,0.034,0.182,0.0,0.0,0.0,0.0,0.0,0.0
5,1920,0,1.0,0.242,0.035,0.207,0.009,0.000,0.064,0.025,0.109,0.0,0.0,0.0,0.0,0.0,0.0
6,1920,0,1.0,0.411,0.124,0.287,0.014,0.000,0.058,0.053,0.162,0.0,0.0,0.0,0.0,0.0,0.0
7,1920,0,1.0,0.632,0.063,0.569,0.008,0.000,0.056,0.355,0.148,0.0,0.0,0.0,0.0,0.0,0.0
8,1920,0,1.0,0.404,0.123,0.281,0.008,0.001,0.081,0.039,0.150,0.0,0.0,0.0,0.0,0.0,0.0
9,1920,0,1.0,0.313,0.047,0.266,0.009,0.000,0.098,0.029,0.128,0.0,0.0,0.0,0.0,0.0,0.0
10,1920,0,1.0,0.584,0.095,0.489,0.020,0.000,0.114,0.084,0.268,0.0,0.0,0.0,0.0,0.0,0.0
11,1920,0,1.0,0.333,0.066,0.267,0.008,0.004,0.037,0.050,0.166,0.0,0.0,0.0,0.0,0.0,0.0
12,1920,0,1.0,0.385,0.042,0.343,0.012,0.000,0.068,0.054,0.207,0.0,0.0,0.0,0.0,0.0,0.0
13,1920,0,1.0,0.358,0.052,0.306,0.014,0.000,0.074,0.040,0.162,0.0,0.0,0.0,0.0,0.0,0.0
14,1920,0,1.0,3.458,3.128,0.330,0.008,0.001,0.043,0.053,0.225,0.0,0.0,0.0,0.0,0.0,0.0
15,1920,0,1.0,0.706,0.429,0.277,0.008,0.000,0.054,0.037,0.177,0.0,0.0,0.0,0.0,0.0,0.0
16,1920,0,1.0,4.523,4.249,0.274,0.008,0.001,0.042,0.042,0.181,0.0,0.0,0.0,0.0,0.0,0.0
17,3840,0,2.0,17.781,17.330,0.451,0.028,0.000,0.091,0.111,0.219,0.0,0.0,0.0,0.0,0.0,0.0
18,3840,0,2.0,23.292,22.878,0.414,0.017,0.001,0.137,0.071,0.187,0.0,0.0,0.0,0.0,0.0,0.0
19,7680,0,4.0,34.045,32.984,1.061,0.041,0.001,0.157,0.631,0.231,0.0,0.0,0.0,0.0,0.0,0.0
20,7680,0,4.0,41.647,41.057,0.590,0.034,0.000,0.199,0.122,0.235,0.0,0.0,0.0,0.0,0.0,0.0
21,13440,0,7.0,59.771,58.608,1.163,0.057,0.000,0.554,0.255,0.296,0.0,0.0,0.0,0.0,0.0,0.0
22,5760,0,3.0,19.363,18.544,0.819,0.046,0.001,0.365,0.095,0.312,0.0,0.0,0.0,0.0,0.0,0.0
23,5760,0,3.0,17.106,16.301,0.805,0.024,0.001,0.361,0.095,0.323,0.0,0.0,0.0,0.0,0.0,0.0
24,3840,0,2.0,16.892,16.167,0.725,0.017,0.000,0.274,0.066,0.368,0.0,0.0,0.0,0.0,0.0,0.0
25,5760,0,3.0,27.276,26.447,0.829,0.024,0.001,0.386,0.096,0.322,0.0,0.0,0.0,0.0,0.0,0.0
26,5760,0,3.0,28.661,27.702,0.959,0.024,0.000,0.365,0.100,0.469,0.0,0.0,0.0,0.0,0.0,0.0
27,5760,0,3.0,32.753,31.831,0.922,0.026,0.000,0.368,0.097,0.431,0.0,0.0,0.0,0.0,0.0,0.0
28,5760,0,3.0,27.922,27.075,0.847,0.025,0.000,0.363,0.096,0.361,0.0,0.0,0.0,0.0,0.0,0.0
29,3840,0,2.0,5.048,4.259,0.789,0.016,0.000,0.269,0.070,0.432,0.0,0.0,0.0,0.0,0.0,0.0
30,7680,0,4.0,34.618,32.234,2.384,0.033,0.002,0.589,1.202,0.556,0.0,0.0,0.0,0.0,0.0,0.0
31,9600,0,5.0,48.442,47.161,1.281,0.041,0.001,0.662,0.153,0.424,0.0,0.0,0.0,0.0,0.0,0.0
32,7680,0,4.0,37.910,36.771,1.139,0.047,0.000,0.520,0.130,0.441,0.0,0.0,0.0,0.0,0.0,0.0
33,5760,0,3.0,28.473,27.306,1.167,0.037,0.000,0.395,0.098,0.635,0.0,0.0,0.0,0.0,0.0,0.0
34,5760,0,3.0,31.626,30.603,1.023,0.024,0.000,0.375,0.095,0.528,0.0,0.0,0.0,0.0,0.0,0.0
35,7680,0,4.0,21.343,19.993,1.350,0.038,0.000,0.519,0.125,0.668,0.0,0.0,0.0,0.0,0.0,0.0
36,5760,0,3.0,25.081,24.010,1.071,0.025,0.000,0.409,0.095,0.541,0.0,0.0,0.0,0.0,0.0,0.0
37,3840,0,2.0,17.420,16.392,1.028,0.016,0.001,0.288,0.072,0.650,0.0,0.0,0.0,0.0,0.0,0.0
38,1920,0,1.0,6.926,6.156,0.770,0.008,0.000,0.139,0.026,0.597,0.0,0.0,0.0,0.0,0.0,0.0
39,3840,0,2.0,14.334,13.271,1.063,0.016,0.001,0.274,0.069,0.700,0.0,0.0,0.0,0.0,0.0,0.0
40,5760,0,3.0,25.391,24.264,1.127,0.025,0.000,0.400,0.110,0.591,0.0,0.0,0.0,0.0,0.0,0.0
41,3840,0,2.0,16.626,15.662,0.964,0.020,0.000,0.275,0.068,0.601,0.0,0.0,0.0,0.0,0.0,0.0
42,1920,0,1.0,3.812,3.053,0.759,0.008,0.000,0.146,0.033,0.571,0.0,0.0,0.0,0.0,0.0,0.0
43,3840,0,2.0,11.623,10.558,1.065,0.017,0.000,0.278,0.074,0.696,0.0,0.0,0.0,0.0,0.0,0.0
44,3840,0,2.0,19.476,18.455,1.021,0.016,0.000,0.247,0.072,0.684,0.0,0.0,0.0,0.0,0.0,0.0
45,3840,0,2.0,23.258,22.139,1.119,0.016,0.000,0.268,0.092,0.740,0.0,0.0,0.0,0.0,0.0,0.0
46,3840,0,2.0,22.528,21.458,1.070,0.016,0.000,0.269,0.086,0.697,0.0,0.0,0.0,0.0,0.0,0.0
47,5760,0,3.0,21.701,20.548,1.153,0.036,0.000,0.391,0.094,0.629,0.0,0.0,0.0,0.0,0.0,0.0
48,3840,0,2.0,19.697,18.606,1.091,0.026,0.000,0.288,0.087,0.689,0.0,0.0,0.0,0.0,0.0,0.0
49,1920,0,1.0,13.642,12.874,0.768,0.009,0.000,0.137,0.036,0.586,0.0,0.0,0.0,0.0,0.0,0.0
50,3840,0,2.0,23.983,22.959,1.024,0.017,0.000,0.368,0.071,0.567,0.0,0.0,0.0,0.0,0.0,0.0
51,5760,0,3.0,17.617,16.295,1.322,0.025,0.000,0.406,0.102,0.788,0.0,0.0,0.0,0.0,0.0,0.0
52,3840,0,2.0,6.938,5.939,0.999,0.016,0.000,0.255,0.069,0.658,0.0,0.0,0.0,0.0,0.0,0.0
53,1920,0,1.0,0.990,0.111,0.879,0.008,0.001,0.133,0.028,0.708,0.0,0.0,0.0,0.0,0.0,0.0
54,5760,0,3.0,21.849,20.511,1.338,0.025,0.001,0.434,0.100,0.777,0.0,0.0,0.0,0.0,0.0,0.0
55,1920,0,1.0,22.624,21.615,1.009,0.008,0.000,0.127,0.027,0.846,0.0,0.0,0.0,0.0,0.0,0.0
56,3840,0,2.0,19.572,18.511,1.061,0.017,0.000,0.255,0.070,0.717,0.0,0.0,0.0,0.0,0.0,0.0
