frame,samples,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
533,1440,28.386,26.319,2.067,0.007,0.343,0.291,0.141,1.282,103.6,49721.1,480.0,32.7,49876.3,1527.0
534,480,20.568,19.117,1.451,0.002,0.053,0.124,0.007,1.263,103.6,49721.1,480.0,32.7,49876.3,1527.0
535,1920,34.409,32.240,2.169,0.010,0.098,0.479,0.029,1.552,103.6,49721.1,480.0,32.7,49876.3,1527.0
536,1440,29.657,27.949,1.708,0.007,0.085,0.265,0.026,1.322,103.6,49721.1,480.0,32.7,49876.3,1527.0
537,480,22.157,20.780,1.377,0.003,0.059,0.013,0.007,1.295,103.6,49721.1,480.0,32.7,49876.3,1527.0
538,1440,27.968,25.929,2.039,0.008,0.331,0.233,0.137,1.330,103.6,49721.1,480.0,32.7,49876.3,1527.0
539,1920,37.419,35.458,1.961,0.010,0.088,0.466,0.032,1.364,103.6,49721.1,480.0,32.7,49876.3,1527.0
540,1920,33.512,31.604,1.908,0.010,0.087,0.425,0.033,1.351,103.6,49721.1,480.0,32.7,49876.3,1527.0
541,1440,28.080,26.329,1.751,0.008,0.345,0.077,0.155,1.166,103.6,49721.1,480.0,32.7,49876.3,1527.0
542,480,20.397,19.112,1.285,0.003,0.048,0.118,0.007,1.109,103.6,49721.1,480.0,32.7,49876.3,1527.0
543,1920,36.139,33.243,2.896,0.016,0.128,0.757,0.044,1.949,103.6,49721.1,480.0,32.7,49876.3,1527.0
544,1920,33.216,30.369,2.847,0.015,0.133,0.791,0.044,1.861,103.6,49721.1,480.0,32.7,49876.3,1527.0
545,1920,35.790,33.963,1.827,0.011,0.362,0.158,0.147,1.148,103.6,49721.1,480.0,32.7,49876.3,1527.0
546,1920,35.234,33.789,1.445,0.009,0.085,0.483,0.032,0.835,103.6,49721.1,480.0,32.7,49876.3,1527.0
547,1440,30.221,29.077,1.144,0.007,0.078,0.361,0.024,0.673,103.6,49721.1,480.0,32.7,49876.3,1527.0
548,480,21.128,20.026,1.102,0.002,0.064,0.119,0.009,0.907,103.6,49721.1,480.0,32.7,49876.3,1527.0
549,1440,25.906,25.013,0.893,0.007,0.079,0.105,0.026,0.674,103.6,49721.1,480.0,32.7,49876.3,1527.0
550,1920,33.314,30.580,2.734,0.022,1.504,0.404,0.145,0.656,103.6,49721.1,480.0,32.7,49876.3,1527.0
551,1920,33.311,31.867,1.444,0.009,0.097,0.540,0.032,0.764,103.6,49721.1,480.0,32.7,49876.3,1527.0
552,1920,32.226,30.962,1.264,0.010,0.091,0.282,0.040,0.840,103.6,49721.1,480.0,32.7,49876.3,1527.0
553,1440,26.564,25.041,1.523,0.008,0.341,0.237,0.136,0.801,103.6,49721.1,480.0,32.7,49876.3,1527.0
554,2400,45.393,43.130,2.263,0.022,0.156,1.032,0.054,0.997,103.6,49721.1,480.0,32.7,49876.3,1527.0
555,1920,30.794,29.620,1.174,0.010,0.089,0.316,0.032,0.727,103.6,49721.1,480.0,32.7,49876.3,1527.0
556,1440,24.756,23.390,1.366,0.007,0.340,0.177,0.131,0.709,103.6,49721.1,480.0,32.7,49876.3,1527.0
557,1920,33.335,32.017,1.318,0.010,0.088,0.459,0.035,0.725,103.6,49721.1,480.0,32.7,49876.3,1527.0
558,1440,26.705,25.518,1.187,0.007,0.074,0.356,0.020,0.730,103.6,49721.1,480.0,32.7,49876.3,1527.0
559,1440,28.668,27.628,1.040,0.008,0.082,0.159,0.022,0.767,103.6,49721.1,480.0,32.7,49876.3,1527.0
560,1920,35.555,33.934,1.621,0.010,0.344,0.352,0.135,0.780,103.6,49721.1,480.0,32.7,49876.3,1527.0
561,2880,52.490,50.488,2.002,0.018,0.134,0.934,0.051,0.862,103.6,49721.1,480.0,32.7,49876.3,1527.0
562,1920,34.750,32.696,2.054,0.016,0.521,0.264,0.206,1.047,103.6,49721.1,480.0,32.7,49876.3,1527.0
563,2400,44.892,42.521,2.371,0.016,0.221,1.022,0.058,1.053,103.6,49721.1,480.0,32.7,49876.3,1527.0
564,1920,32.686,31.052,1.634,0.010,0.093,0.508,0.029,0.992,103.6,49721.1,480.0,32.7,49876.3,1527.0
565,1920,32.041,30.587,1.454,0.010,0.359,0.160,0.147,0.776,103.6,49721.1,480.0,32.7,49876.3,1527.0
566,1920,34.965,33.518,1.447,0.011,0.090,0.506,0.033,0.806,103.6,49721.1,480.0,32.7,49876.3,1527.0
567,1920,30.338,28.976,1.362,0.010,0.084,0.466,0.028,0.773,103.6,49721.1,480.0,32.7,49876.3,1527.0
568,1920,33.513,32.018,1.495,0.010,0.349,0.149,0.144,0.841,103.6,49721.1,480.0,32.7,49876.3,1527.0
569,1920,35.893,33.944,1.949,0.009,0.080,0.467,0.685,0.706,103.6,49721.1,480.0,32.7,49876.3,1527.0
570,1920,38.460,37.082,1.378,0.010,0.086,0.464,0.033,0.785,103.6,49721.1,480.0,32.7,49876.3,1527.0
571,1440,30.673,29.566,1.107,0.007,0.084,0.152,0.022,0.841,103.6,49721.1,480.0,32.7,49876.3,1527.0
572,480,20.795,19.391,1.404,0.002,0.319,0.012,0.006,1.065,103.6,49721.1,480.0,32.7,49876.3,1527.0
573,1440,25.684,24.378,1.306,0.007,0.076,0.325,0.130,0.767,103.6,49721.1,480.0,32.7,49876.3,1527.0
574,1920,34.051,32.635,1.416,0.010,0.089,0.452,0.029,0.834,103.6,49721.1,480.0,32.7,49876.3,1527.0
575,1440,29.854,28.500,1.354,0.007,0.087,0.307,0.031,0.920,103.6,49721.1,480.0,32.7,49876.3,1527.0
576,1920,31.119,29.268,1.851,0.010,0.432,0.186,0.149,1.072,103.6,49721.1,480.0,32.7,49876.3,1527.0
577,1920,31.937,30.352,1.585,0.009,0.092,0.453,0.035,0.994,103.6,49721.1,480.0,32.7,49876.3,1527.0
578,1440,29.437,27.412,2.025,0.015,0.133,0.560,0.035,1.280,103.6,49721.1,480.0,32.7,49876.3,1527.0
579,480,21.407,19.861,1.546,0.004,0.094,0.180,0.011,1.255,103.6,49721.1,480.0,32.7,49876.3,1527.0
580,1920,34.184,32.563,1.621,0.010,0.380,0.153,0.154,0.922,103.6,49721.1,480.0,32.7,49876.3,1527.0
581,1920,32.941,31.411,1.530,0.010,0.098,0.453,0.033,0.935,103.6,49721.1,480.0,32.7,49876.3,1527.0
582,1440,27.735,26.347,1.388,0.007,0.085,0.343,0.027,0.925,103.6,49721.1,480.0,32.7,49876.3,1527.0
583,480,18.913,17.623,1.290,0.002,0.059,0.112,0.008,1.108,103.6,49721.1,480.0,32.7,49876.3,1527.0
584,1440,26.312,24.714,1.598,0.012,0.128,0.160,0.033,1.264,103.6,49721.1,480.0,32.7,49876.3,1527.0
585,1920,34.412,31.620,2.792,0.015,0.579,0.663,0.209,1.323,103.6,49721.1,480.0,32.7,49876.3,1527.0
586,2400,41.300,39.650,1.650,0.013,0.104,0.577,0.044,0.910,103.6,49721.1,480.0,32.7,49876.3,1527.0
587,1440,28.572,26.822,1.750,0.012,0.134,0.242,0.035,1.326,103.6,49721.1,480.0,32.7,49876.3,1527.0
588,480,20.967,19.162,1.805,0.004,0.525,0.019,0.014,1.243,103.6,49721.1,480.0,32.7,49876.3,1527.0
589,1920,31.069,29.311,1.758,0.010,0.091,0.448,0.175,1.031,103.6,49721.1,480.0,32.7,49876.3,1527.0
590,1920,34.349,32.697,1.652,0.011,0.103,0.484,0.033,1.020,103.6,49721.1,480.0,32.7,49876.3,1527.0
591,1920,36.434,34.569,1.865,0.016,0.145,0.370,0.046,1.286,104.3,50084.9,480.0,32.7,49876.3,1527.0
592,1920,33.636,31.437,2.199,0.017,0.537,0.450,0.166,1.027,104.3,50084.9,480.0,32.7,49876.3,1527.0
593,2880,50.608,47.829,2.779,0.023,0.161,1.200,0.063,1.330,104.3,50084.9,480.0,30.8,50156.2,1630.0
594,1920,31.547,29.790,1.757,0.011,0.376,0.157,0.151,1.062,104.3,50084.9,480.0,30.8,50156.2,1630.0
595,1920,31.284,29.697,1.587,0.011,0.091,0.506,0.031,0.947,104.3,50084.9,480.0,30.8,50156.2,1630.0
596,1440,29.258,27.683,1.575,0.008,0.087,0.376,0.023,1.077,104.3,50084.9,480.0,30.8,50156.2,1630.0
597,1920,33.156,31.822,1.334,0.010,0.097,0.232,0.031,0.962,104.3,50084.9,480.0,30.8,50156.2,1630.0
598,1440,26.875,25.207,1.668,0.007,0.343,0.280,0.128,0.907,104.3,50084.9,480.0,30.8,50156.2,1630.0
599,1920,37.049,34.751,2.298,0.015,0.140,0.773,0.046,1.321,104.3,50084.9,480.0,30.8,50156.2,1630.0
600,1440,29.542,28.177,1.365,0.007,0.087,0.346,0.026,0.897,104.3,50084.9,480.0,30.8,50156.2,1630.0
601,2880,71.106,68.731,2.375,0.015,0.427,0.400,0.180,1.350,104.3,50084.9,480.0,30.8,50156.2,1630.0
602,1920,88.362,86.606,1.756,0.011,0.097,0.478,0.031,1.138,104.3,50084.9,480.0,30.8,50156.2,1630.0
603,480,40.942,39.735,1.207,0.003,0.071,0.123,0.009,1.000,104.3,50084.9,480.0,30.8,50156.2,1630.0
604,1920,45.701,44.181,1.520,0.011,0.101,0.224,0.036,1.147,104.3,50084.9,480.0,30.8,50156.2,1630.0
605,1920,39.168,37.229,1.939,0.010,0.371,0.398,0.156,1.002,104.3,50084.9,480.0,30.8,50156.2,1630.0
606,2400,41.552,39.824,1.728,0.013,0.103,0.598,0.039,0.974,104.3,50084.9,480.0,30.8,50156.2,1630.0
607,1920,36.425,34.813,1.612,0.010,0.373,0.173,0.031,1.024,104.3,50084.9,480.0,30.8,50156.2,1630.0
608,1440,31.249,29.413,1.836,0.007,0.082,0.569,0.158,1.018,104.3,50084.9,480.0,30.8,50156.2,1630.0
609,480,21.381,20.009,1.372,0.003,0.062,0.131,0.007,1.168,104.3,50084.9,480.0,30.8,50156.2,1630.0
610,1920,33.623,32.010,1.613,0.010,0.093,0.489,0.029,0.991,104.3,50084.9,480.0,30.8,50156.2,1630.0
611,1440,30.029,28.467,1.562,0.007,0.099,0.225,0.034,1.195,104.3,50084.9,480.0,30.8,50156.2,1630.0
612,480,21.036,19.884,1.152,0.002,0.071,0.012,0.010,1.055,104.3,50084.9,480.0,30.8,50156.2,1630.0
613,2400,44.620,42.451,2.169,0.013,0.398,0.571,0.159,1.026,104.3,50084.9,480.0,30.8,50156.2,1630.0
614,2880,53.134,50.444,2.690,0.023,0.159,0.969,0.065,1.472,104.3,50084.9,480.0,30.8,50156.2,1630.0
615,1440,26.737,25.092,1.645,0.008,0.369,0.133,0.146,0.988,104.3,50084.9,480.0,30.8,50156.2,1630.0
616,2400,46.947,44.817,2.130,0.013,0.104,0.716,0.044,1.251,104.3,50084.9,480.0,30.8,50156.2,1630.0
617,1920,37.626,35.892,1.734,0.010,0.112,0.453,0.041,1.116,104.3,50084.9,480.0,30.8,50156.2,1630.0
618,1920,34.722,32.958,1.764,0.010,0.376,0.205,0.135,1.036,104.3,50084.9,480.0,30.8,50156.2,1630.0
619,1920,36.096,34.324,1.772,0.011,0.095,0.523,0.031,1.112,104.3,50084.9,480.0,30.8,50156.2,1630.0
620,2400,45.498,42.614,2.884,0.031,0.403,1.014,0.038,1.394,104.3,50084.9,480.0,30.8,50156.2,1630.0
621,2400,43.935,41.657,2.278,0.014,0.491,0.425,0.203,1.142,104.3,50084.9,480.0,30.8,50156.2,1630.0
622,1920,39.169,37.364,1.805,0.010,0.097,0.526,0.041,1.128,104.3,50084.9,480.0,30.8,50156.2,1630.0
623,480,32.211,30.760,1.451,0.003,0.068,0.124,0.010,1.245,104.3,50084.9,480.0,30.8,50156.2,1630.0
624,1440,29.163,27.708,1.455,0.008,0.093,0.241,0.023,1.089,104.3,50084.9,480.0,30.8,50156.2,1630.0
625,1920,34.801,32.117,2.684,0.016,0.569,0.469,0.192,1.438,104.3,50084.9,480.0,30.8,50156.2,1630.0
626,1920,40.209,38.435,1.774,0.010,0.107,0.502,0.035,1.118,104.3,50084.9,480.0,30.8,50156.2,1630.0
627,480,31.306,29.998,1.308,0.002,0.065,0.131,0.008,1.099,104.3,50084.9,480.0,30.8,50156.2,1630.0
628,2400,42.361,40.202,2.159,0.016,0.483,0.376,0.046,1.237,104.3,50084.9,480.0,30.8,50156.2,1630.0
629,1440,30.383,28.537,1.846,0.008,0.088,0.354,0.149,1.245,104.3,50084.9,480.0,30.8,50156.2,1630.0
630,480,21.809,20.470,1.339,0.003,0.063,0.124,0.007,1.141,104.3,50084.9,480.0,30.8,50156.2,1630.0
631,2400,45.336,43.429,1.907,0.014,0.110,0.611,0.037,1.134,104.3,50084.9,480.0,30.8,50156.2,1630.0
632,1920,37.602,35.723,1.879,0.011,0.437,0.150,0.157,1.121,104.3,50084.9,480.0,30.8,50156.2,1630.0
633,1920,40.510,38.752,1.758,0.010,0.095,0.478,0.036,1.137,104.3,50084.9,480.0,30.8,50156.2,1630.0
634,480,32.243,30.861,1.382,0.003,0.063,0.118,0.007,1.190,104.3,50084.9,480.0,30.8,50156.2,1630.0
635,1920,37.177,34.664,2.513,0.016,0.141,0.738,0.048,1.569,104.3,50084.9,480.0,30.8,50156.2,1630.0
636,1920,36.914,34.589,2.325,0.010,0.405,0.147,0.422,1.340,104.3,50084.9,480.0,30.8,50156.2,1630.0
637,2880,48.922,46.847,2.075,0.015,0.112,0.728,0.051,1.168,104.3,50084.9,480.0,30.8,50156.2,1630.0
638,1920,33.829,30.625,3.204,0.011,0.167,0.471,0.054,2.499,104.3,50084.9,480.0,30.8,50156.2,1630.0
639,1440,29.648,26.797,2.851,0.007,0.400,0.188,0.415,1.839,104.3,50084.9,480.0,30.8,50156.2,1630.0
640,480,21.398,19.571,1.827,0.004,0.091,0.189,0.012,1.529,104.3,50084.9,480.0,30.8,50156.2,1630.0
641,2400,43.850,41.766,2.084,0.014,0.107,0.633,0.038,1.290,104.3,50084.9,480.0,30.8,50156.2,1630.0
642,1920,38.888,37.412,1.476,0.010,0.100,0.281,0.029,1.054,104.3,50084.9,480.0,30.8,50156.2,1630.0
643,1920,37.998,35.941,2.057,0.011,0.388,0.361,0.134,1.161,104.3,50084.9,480.0,30.8,50156.2,1630.0
644,480,30.496,28.851,1.645,0.002,0.061,0.121,0.009,1.451,104.3,50084.9,480.0,30.8,50156.2,1630.0
645,2400,44.699,42.721,1.978,0.013,0.107,0.624,0.039,1.193,104.3,50084.9,480.0,30.8,50156.2,1630.0
646,2400,43.273,41.006,2.267,0.016,0.583,0.327,0.145,1.195,104.3,50084.9,480.0,30.8,50156.2,1630.0
647,1920,31.724,29.849,1.875,0.010,0.098,0.520,0.032,1.212,103.7,49795.5,480.0,30.8,50156.2,1630.0
648,1920,30.002,28.167,1.835,0.011,0.098,0.517,0.030,1.178,103.7,49795.5,480.0,30.8,50156.2,1630.0
649,1440,28.226,25.926,2.300,0.012,0.556,0.077,0.033,1.620,103.7,49795.5,480.0,30.8,50156.2,1630.0
650,480,20.994,18.595,2.399,0.004,0.102,0.162,0.173,1.956,103.7,49795.5,480.0,30.8,50156.2,1630.0
651,1920,43.331,40.998,2.333,0.014,0.121,0.636,0.038,1.522,103.7,49795.5,480.0,28.8,49548.4,1721.0
652,480,35.158,33.324,1.834,0.004,0.075,0.154,0.010,1.591,103.7,49795.5,480.0,28.8,49548.4,1721.0
653,2400,45.652,42.807,2.845,0.019,0.171,0.837,0.060,1.755,103.7,49795.5,480.0,28.8,49548.4,1721.0
654,2880,51.690,49.080,2.610,0.018,0.465,0.624,0.160,1.342,103.7,49795.5,480.0,28.8,49548.4,1721.0
655,2400,41.673,39.652,2.021,0.013,0.108,0.626,0.037,1.236,103.7,49795.5,480.0,28.8,49548.4,1721.0
656,1440,26.763,25.037,1.726,0.008,0.395,0.051,0.027,1.243,103.7,49795.5,480.0,28.8,49548.4,1721.0
657,1920,32.761,30.782,1.979,0.010,0.093,0.477,0.146,1.251,103.7,49795.5,480.0,28.8,49548.4,1721.0
658,1920,37.489,35.608,1.881,0.010,0.100,0.489,0.032,1.249,103.7,49795.5,480.0,28.8,49548.4,1721.0
659,480,30.075,28.660,1.415,0.002,0.068,0.121,0.008,1.216,103.7,49795.5,480.0,28.8,49548.4,1721.0
660,1440,25.456,24.092,1.364,0.007,0.088,0.099,0.020,1.147,103.7,49795.5,480.0,28.8,49548.4,1721.0
661,1920,33.626,30.505,3.121,0.015,0.577,0.641,0.197,1.689,103.7,49795.5,480.0,28.8,49548.4,1721.0
662,2400,41.473,38.466,3.007,0.020,0.151,0.908,0.065,1.862,103.7,49795.5,480.0,28.8,49548.4,1721.0
663,1920,35.567,33.634,1.933,0.010,0.393,0.173,0.032,1.323,103.7,49795.5,480.0,28.8,49548.4,1721.0
664,1920,33.809,31.920,1.889,0.010,0.097,0.470,0.143,1.166,103.7,49795.5,480.0,28.8,49548.4,1721.0
665,1920,41.668,39.612,2.056,0.011,0.103,0.528,0.040,1.372,103.7,49795.5,480.0,28.8,49548.4,1721.0
666,480,33.451,31.859,1.592,0.002,0.068,0.130,0.009,1.382,103.7,49795.5,480.0,28.8,49548.4,1721.0
667,1920,30.494,28.476,2.018,0.010,0.403,0.157,0.142,1.305,103.7,49795.5,480.0,28.8,49548.4,1721.0
668,1440,32.106,30.293,1.813,0.007,0.091,0.380,0.024,1.310,103.7,49795.5,480.0,28.8,49548.4,1721.0
669,480,23.257,21.825,1.432,0.003,0.064,0.125,0.008,1.231,103.7,49795.5,480.0,28.8,49548.4,1721.0
670,2400,41.031,38.784,2.247,0.013,0.107,0.618,0.039,1.468,103.7,49795.5,480.0,28.8,49548.4,1721.0
671,1920,33.455,30.748,2.707,0.015,0.592,0.231,0.199,1.667,103.7,49795.5,480.0,28.8,49548.4,1721.0
672,2400,40.865,38.517,2.348,0.013,0.107,0.685,0.037,1.505,103.7,49795.5,480.0,28.8,49548.4,1721.0
673,1440,30.804,28.924,1.880,0.008,0.094,0.369,0.026,1.382,103.7,49795.5,480.0,28.8,49548.4,1721.0
674,480,21.693,20.284,1.409,0.002,0.069,0.076,0.008,1.253,103.7,49795.5,480.0,28.8,49548.4,1721.0
675,1440,26.112,24.009,2.103,0.008,0.405,0.074,0.153,1.460,103.7,49795.5,480.0,28.8,49548.4,1721.0
676,480,19.813,18.155,1.658,0.003,0.074,0.123,0.008,1.448,103.7,49795.5,480.0,28.8,49548.4,1721.0
677,1920,33.387,31.400,1.987,0.010,0.098,0.515,0.031,1.330,103.7,49795.5,480.0,28.8,49548.4,1721.0
678,1920,44.595,39.441,5.154,0.019,0.318,1.232,0.086,3.496,103.7,49795.5,480.0,28.8,49548.4,1721.0
679,480,36.812,34.510,2.302,0.005,0.217,0.049,0.022,2.007,103.7,49795.5,480.0,28.8,49548.4,1721.0
680,2400,43.537,41.153,2.384,0.012,0.425,0.389,0.161,1.394,103.7,49795.5,480.0,28.8,49548.4,1721.0
681,2400,41.300,38.751,2.549,0.013,0.108,0.641,0.037,1.749,103.7,49795.5,480.0,28.8,49548.4,1721.0
682,1920,36.214,33.705,2.509,0.011,0.173,0.429,0.056,1.837,103.7,49795.5,480.0,28.8,49548.4,1721.0
683,2400,43.583,41.085,2.498,0.013,0.420,0.552,0.160,1.352,103.7,49795.5,480.0,28.8,49548.4,1721.0
684,2880,60.031,56.755,3.276,0.024,0.167,1.022,0.063,1.998,103.7,49795.5,480.0,28.8,49548.4,1721.0
685,480,52.671,50.482,2.189,0.004,0.104,0.020,0.011,2.049,103.7,49795.5,480.0,28.8,49548.4,1721.0
686,2400,44.934,42.504,2.430,0.014,0.482,0.534,0.172,1.225,103.7,49795.5,480.0,28.8,49548.4,1721.0
687,2400,47.675,46.009,1.666,0.014,0.121,0.670,0.040,0.819,103.7,49795.5,480.0,28.8,49548.4,1721.0
688,480,39.847,38.737,1.110,0.002,0.072,0.082,0.008,0.944,103.7,49795.5,480.0,28.8,49548.4,1721.0
689,2400,42.202,39.069,3.133,0.014,0.826,0.404,0.271,1.617,103.7,49795.5,480.0,28.8,49548.4,1721.0
690,2400,47.286,45.119,2.167,0.020,0.156,0.932,0.058,0.999,103.7,49795.5,480.0,28.8,49548.4,1721.0
691,1920,32.318,31.162,1.156,0.010,0.104,0.282,0.030,0.727,103.7,49795.5,480.0,28.8,49548.4,1721.0
692,1440,28.168,26.599,1.569,0.007,0.407,0.241,0.135,0.777,103.7,49795.5,480.0,28.8,49548.4,1721.0
693,2880,53.301,50.725,2.576,0.016,0.195,0.898,0.077,1.389,103.7,49795.5,480.0,28.8,49548.4,1721.0
694,1920,33.380,32.052,1.328,0.011,0.104,0.315,0.035,0.863,103.7,49795.5,480.0,28.8,49548.4,1721.0
695,1440,31.007,28.923,2.084,0.008,0.468,0.389,0.149,1.069,103.7,49795.5,480.0,28.8,49548.4,1721.0
696,480,21.461,20.094,1.367,0.003,0.063,0.123,0.009,1.169,103.7,49795.5,480.0,28.8,49548.4,1721.0
697,1920,33.350,31.966,1.384,0.011,0.102,0.480,0.032,0.758,103.7,49795.5,480.0,28.8,49548.4,1721.0
698,1440,28.228,27.077,1.151,0.008,0.093,0.264,0.024,0.760,103.7,49795.5,480.0,28.8,49548.4,1721.0
699,1440,28.704,26.466,2.238,0.008,1.069,0.127,0.131,0.901,103.7,49795.5,480.0,28.8,49548.4,1721.0
700,480,23.033,21.851,1.182,0.002,0.060,0.119,0.008,0.992,103.7,49795.5,480.0,28.8,49548.4,1721.0
701,2400,63.124,61.223,1.901,0.018,0.241,0.792,0.044,0.804,103.7,49795.5,480.0,28.8,49548.4,1721.0
702,1920,84.663,83.337,1.326,0.010,0.104,0.330,0.032,0.849,103.7,49795.5,480.0,28.8,49548.4,1721.0
703,1440,27.017,24.801,2.216,0.012,0.655,0.298,0.196,1.055,103.7,49795.5,480.0,28.8,49548.4,1721.0
704,2400,44.757,42.419,2.338,0.020,0.160,1.000,0.060,1.097,103.7,49795.5,480.0,28.8,49548.4,1721.0
705,1920,38.580,36.691,1.889,0.015,0.144,0.612,0.043,1.073,103.7,49795.5,480.0,28.8,49548.4,1721.0
706,1920,31.857,29.524,2.333,0.016,0.614,0.406,0.222,1.074,103.7,49795.5,480.0,28.8,49548.4,1721.0
707,1920,39.482,37.381,2.101,0.016,0.143,0.782,0.046,1.113,105.0,50388.1,480.0,28.8,49548.4,1721.0
708,1920,32.796,31.291,1.505,0.010,0.106,0.461,0.032,0.895,105.0,50388.1,480.0,28.8,49548.4,1721.0
709,1440,28.920,27.497,1.423,0.008,0.416,0.077,0.132,0.789,105.0,50388.1,480.0,28.8,49548.4,1721.0
710,2400,43.991,42.352,1.639,0.014,0.107,0.682,0.038,0.798,105.0,50388.1,480.0,29.1,50464.0,1732.0
711,1440,25.844,23.937,1.907,0.008,0.088,0.379,0.695,0.737,105.0,50388.1,480.0,29.1,50464.0,1732.0
712,1440,26.760,25.632,1.128,0.008,0.096,0.166,0.024,0.832,105.0,50388.1,480.0,29.1,50464.0,1732.0
713,2400,44.811,42.758,2.053,0.014,0.463,0.523,0.166,0.885,105.0,50388.1,480.0,29.1,50464.0,1732.0
714,2400,39.893,38.255,1.638,0.013,0.114,0.616,0.037,0.857,105.0,50388.1,480.0,29.1,50464.0,1732.0
715,1440,28.210,26.665,1.545,0.012,0.137,0.158,0.036,1.200,105.0,50388.1,480.0,29.1,50464.0,1732.0
716,480,19.611,17.591,2.020,0.004,0.642,0.069,0.148,1.154,105.0,50388.1,480.0,29.1,50464.0,1732.0
717,1920,31.257,29.694,1.563,0.010,0.102,0.486,0.032,0.931,105.0,50388.1,480.0,29.1,50464.0,1732.0
718,1440,26.140,24.688,1.452,0.008,0.094,0.361,0.031,0.955,105.0,50388.1,480.0,29.1,50464.0,1732.0
719,1920,34.288,31.866,2.422,0.010,0.175,0.345,0.052,1.837,105.0,50388.1,480.0,29.1,50464.0,1732.0
720,1440,31.533,28.560,2.973,0.008,0.477,0.238,0.263,1.987,105.0,50388.1,480.0,29.1,50464.0,1732.0
721,480,23.126,21.364,1.762,0.003,0.149,0.157,0.016,1.436,105.0,50388.1,480.0,29.1,50464.0,1732.0
722,2880,54.412,51.794,2.618,0.024,0.176,1.151,0.065,1.200,105.0,50388.1,480.0,29.1,50464.0,1732.0
723,480,46.734,45.325,1.409,0.004,0.105,0.125,0.011,1.162,105.0,50388.1,480.0,29.1,50464.0,1732.0
724,1920,39.107,36.625,2.482,0.016,0.686,0.332,0.203,1.242,105.0,50388.1,480.0,29.1,50464.0,1732.0
725,480,33.000,31.339,1.661,0.004,0.107,0.194,0.011,1.345,105.0,50388.1,480.0,29.1,50464.0,1732.0
726,480,12.566,11.243,1.323,0.003,0.100,0.170,0.012,1.037,105.0,50388.1,480.0,29.1,50464.0,1732.0
727,1920,48.865,46.198,2.667,0.017,0.279,0.977,0.079,1.314,105.0,50388.1,480.0,29.1,50464.0,1732.0
728,2400,46.984,45.172,1.812,0.014,0.476,0.337,0.046,0.937,105.0,50388.1,480.0,29.1,50464.0,1732.0
729,2400,43.619,40.973,2.646,0.019,0.155,0.957,0.228,1.285,105.0,50388.1,480.0,29.1,50464.0,1732.0
730,2880,50.971,47.983,2.988,0.016,0.197,0.738,0.078,1.958,105.0,50388.1,480.0,29.1,50464.0,1732.0
731,1920,38.817,35.459,3.358,0.011,0.830,0.383,0.232,1.901,105.0,50388.1,480.0,29.1,50464.0,1732.0
732,480,32.174,29.966,2.208,0.003,0.153,0.153,0.014,1.883,105.0,50388.1,480.0,29.1,50464.0,1732.0
733,480,12.657,11.068,1.589,0.004,0.112,0.190,0.013,1.269,105.0,50388.1,480.0,29.1,50464.0,1732.0
734,2400,53.357,50.428,2.929,0.012,0.163,0.677,0.060,2.014,105.0,50388.1,480.0,29.1,50464.0,1732.0
735,2880,49.659,45.985,3.674,0.023,0.934,0.502,0.270,1.945,105.0,50388.1,480.0,29.1,50464.0,1732.0
736,2880,52.299,49.524,2.775,0.012,0.154,0.693,0.058,1.857,105.0,50388.1,480.0,29.1,50464.0,1732.0
737,1920,41.350,39.519,1.831,0.010,0.457,0.155,0.167,1.040,105.0,50388.1,480.0,29.1,50464.0,1732.0
738,480,32.471,30.785,1.686,0.002,0.073,0.125,0.008,1.477,105.0,50388.1,480.0,29.1,50464.0,1732.0
739,2400,40.544,38.000,2.544,0.019,0.158,0.975,0.059,1.330,105.0,50388.1,480.0,29.1,50464.0,1732.0
740,1920,33.721,31.146,2.575,0.008,0.135,0.361,0.047,2.022,105.0,50388.1,480.0,29.1,50464.0,1732.0
741,1920,38.218,34.906,3.312,0.010,0.790,0.293,0.233,1.985,105.0,50388.1,480.0,29.1,50464.0,1732.0
742,480,29.917,28.124,1.793,0.004,0.109,0.204,0.014,1.461,105.0,50388.1,480.0,29.1,50464.0,1732.0
743,480,12.758,11.233,1.525,0.004,0.103,0.194,0.013,1.211,105.0,50388.1,480.0,29.1,50464.0,1732.0
744,1920,45.211,43.284,1.927,0.012,0.121,0.579,0.043,1.170,105.0,50388.1,480.0,29.1,50464.0,1732.0
745,1920,38.724,37.030,1.694,0.012,0.126,0.261,0.040,1.252,105.0,50388.1,480.0,29.1,50464.0,1732.0
746,480,31.092,29.185,1.907,0.003,0.472,0.054,0.141,1.236,105.0,50388.1,480.0,29.1,50464.0,1732.0
747,2880,49.897,44.795,5.102,0.038,0.468,2.131,0.178,2.285,105.0,50388.1,480.0,29.1,50464.0,1732.0
748,2400,44.052,42.058,1.994,0.015,0.129,0.452,0.043,1.354,105.0,50388.1,480.0,29.1,50464.0,1732.0
749,1440,32.081,29.951,2.130,0.009,0.487,0.269,0.146,1.218,105.0,50388.1,480.0,29.1,50464.0,1732.0
750,480,23.520,22.003,1.517,0.003,0.075,0.139,0.011,1.288,105.0,50388.1,480.0,29.1,50464.0,1732.0
