# platform=debian kernel=linux host=lg1 sample_rate=48000
frame,samples,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
413,1024,2.490,0.023,2.467,0.007,0.000,2.459,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
414,1024,2.717,0.019,2.698,0.007,0.000,2.690,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
415,1024,2.705,0.018,2.687,0.006,0.000,2.679,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
416,1024,2.720,0.014,2.706,0.007,0.000,2.698,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
417,1024,0.453,0.011,0.442,0.007,0.000,0.434,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
418,1024,0.453,0.014,0.439,0.006,0.000,0.432,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
419,1024,2.545,0.013,2.532,0.007,0.000,2.523,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
420,1024,2.806,0.012,2.794,0.007,0.000,2.785,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
421,1024,2.819,0.022,2.797,0.006,0.000,2.789,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
422,1024,2.751,0.019,2.732,0.006,0.000,2.724,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
423,1024,2.766,0.018,2.748,0.007,0.000,2.740,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
424,1024,2.154,0.016,2.138,0.006,0.000,2.129,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
425,1024,0.450,0.014,0.436,0.007,0.000,0.429,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
426,1024,0.673,0.009,0.664,0.007,0.000,0.657,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
427,1024,2.413,0.027,2.386,0.007,0.000,2.377,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
428,1024,2.294,0.019,2.275,0.007,0.000,2.267,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
429,1024,2.498,0.014,2.484,0.007,0.000,2.475,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
430,1024,2.752,0.021,2.731,0.007,0.000,2.723,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
431,1024,2.541,0.024,2.517,0.007,0.000,2.508,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
432,1024,1.505,0.018,1.487,0.007,0.000,1.479,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
433,1024,0.477,0.020,0.457,0.006,0.000,0.449,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
434,1024,1.050,0.016,1.034,0.007,0.000,1.026,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
435,1024,2.486,0.017,2.469,0.007,0.000,2.461,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
436,1024,2.374,0.023,2.351,0.007,0.000,2.342,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
437,1024,2.335,0.017,2.318,0.007,0.000,2.310,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
438,1024,2.547,0.021,2.526,0.007,0.000,2.518,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
439,1024,2.437,0.019,2.418,0.007,0.000,2.410,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
440,1024,1.244,0.015,1.229,0.007,0.000,1.221,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
441,1024,0.484,0.021,0.463,0.007,0.000,0.455,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
442,1024,1.476,0.019,1.457,0.007,0.000,1.448,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
443,1024,2.657,0.017,2.640,0.007,0.000,2.631,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
444,1024,2.299,0.014,2.285,0.007,0.000,2.277,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
445,1024,2.667,0.012,2.655,0.007,0.000,2.647,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
446,1024,2.757,0.017,2.740,0.007,0.000,2.732,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
447,1024,2.660,0.015,2.645,0.007,0.000,2.637,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
448,1024,0.859,0.011,0.848,0.007,0.000,0.840,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
449,1024,0.450,0.012,0.438,0.007,0.000,0.431,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
450,1024,1.819,0.011,1.808,0.007,0.000,1.800,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
451,1024,2.757,0.013,2.744,0.008,0.000,2.736,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
452,1024,2.829,0.024,2.805,0.007,0.000,2.797,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
453,1024,2.721,0.023,2.698,0.007,0.000,2.690,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
454,1024,2.426,0.018,2.408,0.007,0.000,2.400,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
455,1024,2.644,0.015,2.629,0.007,0.000,2.621,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
456,1024,0.469,0.014,0.455,0.007,0.000,0.447,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
457,1024,0.463,0.014,0.449,0.007,0.000,0.441,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
458,1024,2.146,0.013,2.133,0.007,0.000,2.124,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
459,1024,2.431,0.011,2.420,0.008,0.000,2.412,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
460,1024,2.633,0.022,2.611,0.007,0.000,2.602,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
461,1024,2.594,0.012,2.582,0.007,0.000,2.574,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
462,1024,2.457,0.012,2.445,0.007,0.000,2.436,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
463,1024,2.226,0.022,2.204,0.006,0.000,2.195,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
464,1024,0.493,0.023,0.470,0.007,0.000,0.462,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
465,1024,0.477,0.019,0.458,0.007,0.000,0.450,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
466,1024,2.514,0.017,2.497,0.007,0.000,2.488,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
467,1024,2.502,0.016,2.486,0.007,0.000,2.478,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
468,1024,2.643,0.014,2.629,0.007,0.000,2.621,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
469,1024,2.538,0.015,2.523,0.007,0.000,2.514,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
470,1024,2.561,0.016,2.545,0.008,0.000,2.536,0.000,0.000,46.9,47984.0,1024.0,46.9,47984.0,1024.0
471,1024,1.748,0.021,1.727,0.008,0.000,1.718,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
472,1024,0.466,0.018,0.448,0.007,0.000,0.440,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
473,1024,0.972,0.014,0.958,0.006,0.000,0.951,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
474,1024,2.563,0.016,2.547,0.007,0.000,2.538,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
475,1024,2.557,0.014,2.543,0.007,0.000,2.535,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
476,1024,2.820,0.012,2.808,0.007,0.000,2.799,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
477,1024,2.708,0.023,2.685,0.007,0.000,2.677,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
478,1024,2.766,0.018,2.748,0.007,0.000,2.740,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
479,1024,1.347,0.014,1.333,0.007,0.000,1.325,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
480,1024,0.472,0.014,0.458,0.007,0.000,0.450,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
481,1024,1.417,0.016,1.401,0.007,0.000,1.393,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
482,1024,2.837,0.015,2.822,0.007,0.000,2.814,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
483,1024,2.553,0.016,2.537,0.006,0.000,2.529,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
484,1024,2.915,0.012,2.903,0.007,0.000,2.894,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
485,1024,2.854,0.022,2.832,0.007,0.000,2.824,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
486,1024,2.817,0.019,2.798,0.007,0.000,2.790,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
487,1024,1.035,0.017,1.018,0.007,0.000,1.010,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
488,1024,0.574,0.049,0.525,0.008,0.000,0.513,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
489,1024,2.060,0.025,2.035,0.007,0.000,2.026,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
490,1024,2.819,0.015,2.804,0.006,0.000,2.796,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
491,1024,2.819,0.013,2.806,0.007,0.000,2.798,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
492,1024,2.844,0.014,2.830,0.007,0.000,2.822,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
493,1024,2.599,0.015,2.584,0.007,0.000,2.576,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
494,1024,2.669,0.011,2.658,0.007,0.000,2.649,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
495,1024,0.633,0.039,0.594,0.008,0.000,0.584,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
496,1024,0.468,0.018,0.450,0.007,0.000,0.442,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
497,1024,2.327,0.023,2.304,0.007,0.000,2.295,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
498,1024,2.751,0.017,2.734,0.007,0.000,2.727,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
499,1024,2.597,0.013,2.584,0.007,0.000,2.577,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
500,1024,2.384,0.017,2.367,0.006,0.000,2.359,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
501,1024,2.285,0.033,2.252,0.008,0.000,2.242,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
502,1024,2.168,0.020,2.148,0.007,0.000,2.140,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
503,1024,0.455,0.014,0.441,0.007,0.000,0.433,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
504,1024,0.479,0.018,0.461,0.007,0.000,0.453,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
505,1024,2.448,0.018,2.430,0.007,0.000,2.421,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
506,1024,2.417,0.036,2.381,0.008,0.000,2.371,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
507,1024,2.483,0.023,2.460,0.008,0.000,2.451,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
508,1024,2.654,0.018,2.636,0.007,0.000,2.628,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
509,1024,2.614,0.015,2.599,0.007,0.000,2.591,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
510,1024,1.975,0.049,1.926,0.007,0.000,1.915,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
511,1024,0.493,0.039,0.454,0.007,0.000,0.446,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
512,1024,0.896,0.021,0.875,0.007,0.000,0.867,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
513,1024,2.290,0.015,2.275,0.007,0.000,2.265,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
514,1024,2.324,0.030,2.294,0.007,0.000,2.284,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
515,1024,2.939,0.017,2.922,0.007,0.000,2.915,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
516,1024,2.742,0.014,2.728,0.007,0.000,2.719,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
517,1024,2.799,0.015,2.784,0.006,0.000,2.776,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
518,1024,1.778,0.040,1.738,0.007,0.000,1.728,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
519,1024,0.512,0.020,0.492,0.007,0.000,0.482,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
520,1024,1.480,0.016,1.464,0.007,0.000,1.455,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
521,1024,3.149,0.017,3.132,0.006,0.000,3.123,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
522,1024,2.927,0.021,2.906,0.006,0.000,2.897,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
523,1024,3.089,0.014,3.075,0.007,0.000,3.067,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
524,1024,2.842,0.020,2.822,0.007,0.000,2.814,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
525,1024,3.298,0.021,3.277,0.007,0.000,3.269,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
526,1024,1.246,0.022,1.224,0.007,0.000,1.216,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
527,1024,0.457,0.015,0.442,0.007,0.000,0.433,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
528,1024,2.048,0.020,2.028,0.007,0.000,2.019,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
529,1024,3.137,0.018,3.119,0.007,0.000,3.111,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
530,1024,2.934,0.017,2.917,0.007,0.000,2.909,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
531,1024,3.031,0.016,3.015,0.007,0.000,3.007,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
532,1024,2.764,0.019,2.745,0.007,0.000,2.736,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
533,1024,2.676,0.020,2.656,0.006,0.000,2.649,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
534,1024,0.670,0.016,0.654,0.007,0.000,0.646,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
535,1024,0.478,0.021,0.457,0.008,0.000,0.448,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
536,1024,2.222,0.019,2.203,0.007,0.000,2.194,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
537,1024,2.660,0.014,2.646,0.007,0.000,2.637,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
538,1024,2.624,0.012,2.612,0.007,0.000,2.604,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
539,1024,2.807,0.022,2.785,0.008,0.000,2.776,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
540,1024,2.622,0.017,2.605,0.007,0.000,2.597,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
541,1024,2.460,0.023,2.437,0.007,0.000,2.428,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
542,1024,0.472,0.021,0.451,0.007,0.000,0.443,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
543,1024,0.477,0.018,0.459,0.007,0.000,0.451,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
544,1024,2.249,0.014,2.235,0.007,0.000,2.227,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
545,1024,2.374,0.014,2.360,0.007,0.000,2.351,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
546,1024,2.724,0.023,2.701,0.007,0.000,2.693,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
547,1024,2.790,0.019,2.771,0.007,0.000,2.762,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
548,1024,2.945,0.013,2.932,0.007,0.000,2.924,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
549,1024,2.243,0.015,2.228,0.007,0.000,2.220,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
550,1024,0.473,0.020,0.453,0.007,0.000,0.445,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
551,1024,0.841,0.021,0.820,0.007,0.000,0.811,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
552,1024,2.942,0.015,2.927,0.007,0.000,2.919,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
553,1024,3.122,0.013,3.109,0.007,0.000,3.101,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
554,1024,2.414,0.023,2.391,0.007,0.000,2.383,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
555,1024,2.955,0.019,2.936,0.007,0.000,2.929,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
556,1024,3.145,0.034,3.111,0.008,0.000,3.102,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
557,1024,1.769,0.015,1.754,0.007,0.000,1.745,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
558,1024,0.487,0.022,0.465,0.007,0.000,0.455,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
559,1024,1.196,0.017,1.179,0.007,0.000,1.171,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
560,1024,2.315,0.022,2.293,0.007,0.000,2.284,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
561,1024,3.192,0.018,3.174,0.007,0.000,3.166,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
562,1024,3.139,0.022,3.117,0.007,0.000,3.109,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
563,1024,3.020,0.016,3.004,0.008,0.000,2.996,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
564,1024,3.135,0.035,3.100,0.007,0.000,3.091,0.000,0.000,46.9,48008.0,1024.0,46.9,48008.0,1024.0
565,1024,1.174,0.017,1.157,0.007,0.000,1.149,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
566,1024,0.477,0.021,0.456,0.007,0.000,0.448,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
567,1024,1.735,0.015,1.720,0.007,0.000,1.712,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
568,1024,2.933,0.018,2.915,0.007,0.000,2.906,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
569,1024,3.103,0.014,3.089,0.007,0.000,3.081,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
570,1024,2.917,0.021,2.896,0.008,0.000,2.887,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
571,1024,2.722,0.021,2.701,0.007,0.000,2.693,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
572,1024,3.149,0.020,3.129,0.007,0.000,3.120,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
573,1024,0.886,0.074,0.812,0.007,0.000,0.802,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
574,1024,0.517,0.031,0.486,0.008,0.000,0.476,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
575,1024,2.197,0.020,2.177,0.007,0.000,2.169,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
576,1024,2.436,0.016,2.420,0.007,0.000,2.412,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
577,1024,2.593,0.018,2.575,0.007,0.000,2.566,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
578,1024,2.454,0.038,2.416,0.008,0.000,2.405,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
579,1024,2.475,0.030,2.445,0.007,0.000,2.436,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
580,1024,2.469,0.014,2.455,0.007,0.000,2.447,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
581,1024,0.464,0.015,0.449,0.007,0.000,0.441,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
582,1024,0.490,0.021,0.469,0.007,0.000,0.460,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
583,1024,2.923,0.023,2.900,0.008,0.000,2.891,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
584,1024,2.969,0.016,2.953,0.007,0.000,2.944,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
585,1024,2.835,0.018,2.817,0.007,0.000,2.808,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
586,1024,2.772,0.014,2.758,0.007,0.000,2.751,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
587,1024,3.017,0.014,3.003,0.007,0.000,2.995,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
588,1024,2.547,0.021,2.526,0.007,0.000,2.518,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
589,1024,0.468,0.021,0.447,0.007,0.000,0.438,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
590,1024,0.729,0.021,0.708,0.007,0.000,0.699,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
591,1024,2.975,0.019,2.956,0.007,0.000,2.947,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
592,1024,3.043,0.045,2.998,0.007,0.000,2.988,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
593,1024,2.930,0.031,2.899,0.009,0.000,2.889,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
594,1024,3.460,0.016,3.444,0.007,0.000,3.436,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
595,1024,3.437,0.016,3.421,0.007,0.000,3.412,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
596,1024,1.624,0.014,1.610,0.008,0.000,1.601,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
597,1024,0.494,0.043,0.451,0.008,0.000,0.442,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
598,1024,1.220,0.024,1.196,0.007,0.000,1.186,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
599,1024,3.125,0.022,3.103,0.007,0.000,3.094,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
600,1024,2.891,0.024,2.867,0.007,0.000,2.859,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
601,1024,2.567,0.016,2.551,0.006,0.000,2.543,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
602,1024,2.949,0.017,2.932,0.007,0.000,2.924,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
603,1024,2.758,0.018,2.740,0.007,0.000,2.732,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
604,1024,1.361,0.016,1.345,0.007,0.000,1.336,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
605,1024,0.482,0.024,0.458,0.007,0.000,0.450,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
606,1024,1.627,0.024,1.603,0.007,0.000,1.595,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
607,1024,2.628,0.023,2.605,0.007,0.000,2.597,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
608,1024,2.799,0.019,2.780,0.007,0.000,2.772,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
609,1024,2.645,0.014,2.631,0.007,0.000,2.623,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
610,1024,2.744,0.017,2.727,0.007,0.000,2.719,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
611,1024,2.321,0.032,2.289,0.007,0.000,2.280,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
612,1024,0.873,0.016,0.857,0.007,0.000,0.848,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
613,1024,0.462,0.015,0.447,0.007,0.000,0.439,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
614,1024,1.817,0.018,1.799,0.007,0.000,1.791,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
615,1024,2.882,0.012,2.870,0.007,0.000,2.862,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
616,1024,2.828,0.022,2.806,0.007,0.000,2.797,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
617,1024,2.994,0.032,2.962,0.008,0.000,2.952,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
618,1024,2.713,0.018,2.695,0.007,0.000,2.687,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
619,1024,2.856,0.020,2.836,0.007,0.000,2.827,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
620,1024,0.515,0.030,0.485,0.008,0.000,0.475,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
621,1024,0.476,0.018,0.458,0.007,0.000,0.450,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
622,1024,2.487,0.016,2.471,0.007,0.000,2.462,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
623,1024,2.728,0.015,2.713,0.007,0.000,2.702,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
624,1024,2.945,0.023,2.922,0.007,0.000,2.914,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
625,1024,3.146,0.023,3.123,0.007,0.000,3.114,0.000,0.000,46.9,48008.0,1024.0,46.9,48031.9,1024.0
