frame,samples,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
23,960,3.208,0.041,3.167,0.007,0.000,2.043,0.320,0.795,0.0,0.0,0.0,0.0,0.0,0.0
24,960,3.565,0.040,3.525,0.007,0.001,2.310,0.335,0.870,0.0,0.0,0.0,0.0,0.0,0.0
25,960,3.686,0.097,3.589,0.007,0.001,2.353,0.338,0.888,0.0,0.0,0.0,0.0,0.0,0.0
26,960,4.127,0.606,3.521,0.008,0.001,2.198,0.374,0.936,0.0,0.0,0.0,0.0,0.0,0.0
27,960,3.839,0.075,3.764,0.007,0.001,2.368,0.377,1.008,0.0,0.0,0.0,0.0,0.0,0.0
28,960,3.439,0.712,2.727,0.012,0.001,1.255,0.357,1.093,0.0,0.0,0.0,0.0,0.0,0.0
29,960,4.152,1.030,3.122,0.011,0.001,1.645,0.349,1.107,0.0,0.0,0.0,0.0,0.0,0.0
30,960,6.180,2.534,3.646,0.010,0.001,2.134,0.343,1.150,0.0,0.0,0.0,0.0,0.0,0.0
31,960,7.074,3.293,3.781,0.010,0.001,2.208,0.348,1.202,0.0,0.0,0.0,0.0,0.0,0.0
32,960,10.321,6.484,3.837,0.011,0.001,2.278,0.354,1.184,0.0,0.0,0.0,0.0,0.0,0.0
33,960,12.139,8.114,4.025,0.009,0.001,2.336,0.357,1.313,0.0,0.0,0.0,0.0,0.0,0.0
34,960,13.807,10.356,3.451,0.010,0.001,1.753,0.360,1.319,0.0,0.0,0.0,0.0,0.0,0.0
35,960,15.558,12.696,2.862,0.011,0.001,1.110,0.400,1.329,0.0,0.0,0.0,0.0,0.0,0.0
36,960,18.793,14.346,4.447,0.009,0.001,2.399,0.340,1.690,0.0,0.0,0.0,0.0,0.0,0.0
37,960,20.500,16.334,4.166,0.012,0.002,2.322,0.415,1.408,0.0,0.0,0.0,0.0,0.0,0.0
38,960,5.141,1.144,3.997,0.008,0.000,2.296,0.326,1.364,0.0,0.0,0.0,0.0,0.0,0.0
39,960,7.480,3.596,3.884,0.010,0.001,2.043,0.335,1.486,0.0,0.0,0.0,0.0,0.0,0.0
40,960,8.074,4.149,3.925,0.010,0.002,2.043,0.342,1.521,0.0,0.0,0.0,0.0,0.0,0.0
41,960,8.615,6.216,2.399,0.013,0.001,0.509,0.344,1.523,0.0,0.0,0.0,0.0,0.0,0.0
42,960,10.059,6.072,3.987,0.009,0.001,1.994,0.369,1.606,0.0,0.0,0.0,0.0,0.0,0.0
43,960,11.251,7.155,4.096,0.013,0.000,2.110,0.344,1.620,0.0,0.0,0.0,0.0,0.0,0.0
44,960,12.957,8.841,4.116,0.012,0.001,2.065,0.346,1.681,0.0,0.0,0.0,0.0,0.0,0.0
45,960,15.084,10.801,4.283,0.010,0.001,2.198,0.347,1.717,0.0,0.0,0.0,0.0,0.0,0.0
46,960,18.791,14.611,4.180,0.010,0.001,2.037,0.350,1.772,0.0,0.0,0.0,0.0,0.0,0.0
47,960,18.616,15.865,2.751,0.011,0.001,0.605,0.335,1.790,0.0,0.0,0.0,0.0,0.0,0.0
48,960,4.029,0.198,3.831,0.007,0.000,1.795,0.321,1.707,0.0,0.0,0.0,0.0,0.0,0.0
49,960,5.011,0.842,4.169,0.009,0.001,1.929,0.352,1.872,0.0,0.0,0.0,0.0,0.0,0.0
50,960,7.365,3.076,4.289,0.011,0.000,2.018,0.346,1.904,0.0,0.0,0.0,0.0,0.0,0.0
51,960,11.528,7.230,4.298,0.012,0.001,1.972,0.350,1.953,0.0,0.0,0.0,0.0,0.0,0.0
52,960,13.581,8.934,4.647,0.012,0.001,2.150,0.351,2.125,0.0,0.0,0.0,0.0,0.0,0.0
53,960,14.937,11.468,3.469,0.012,0.001,1.132,0.329,1.986,0.0,0.0,0.0,0.0,0.0,0.0
54,960,16.729,12.694,4.035,0.010,0.001,1.614,0.345,2.056,0.0,0.0,0.0,0.0,0.0,0.0
55,960,19.938,15.239,4.699,0.011,0.001,2.181,0.351,2.147,0.0,0.0,0.0,0.0,0.0,0.0
56,960,5.282,0.565,4.717,0.007,0.000,2.243,0.334,2.130,0.0,0.0,0.0,0.0,0.0,0.0
57,960,9.284,4.476,4.808,0.013,0.002,2.245,0.347,2.192,0.0,0.0,0.0,0.0,0.0,0.0
58,960,12.507,7.469,5.038,0.012,0.001,2.417,0.378,2.222,0.0,0.0,0.0,0.0,0.0,0.0
59,960,15.176,10.623,4.553,0.015,0.004,1.831,0.356,2.337,0.0,0.0,0.0,0.0,0.0,0.0
60,960,17.889,13.925,3.964,0.011,0.001,1.220,0.358,2.364,0.0,0.0,0.0,0.0,0.0,0.0
61,960,21.300,16.077,5.223,0.010,0.001,2.430,0.367,2.408,0.0,0.0,0.0,0.0,0.0,0.0
62,960,8.684,1.946,6.738,0.009,0.000,2.362,1.986,2.378,0.0,0.0,0.0,0.0,0.0,0.0
63,960,12.886,7.417,5.469,0.011,0.000,2.595,0.365,2.488,0.0,0.0,0.0,0.0,0.0,0.0
64,960,17.226,11.895,5.331,0.013,0.001,2.413,0.407,2.489,0.0,0.0,0.0,0.0,0.0,0.0
65,960,20.369,15.102,5.267,0.009,0.001,2.397,0.355,2.494,0.0,0.0,0.0,0.0,0.0,0.0
66,960,3.944,0.612,3.332,0.007,0.000,0.540,0.326,2.457,0.0,0.0,0.0,0.0,0.0,0.0
67,960,7.498,2.295,5.203,0.009,0.001,2.224,0.364,2.599,0.0,0.0,0.0,0.0,0.0,0.0
68,960,11.285,5.888,5.397,0.010,0.001,2.231,0.357,2.791,0.0,0.0,0.0,0.0,0.0,0.0
69,960,14.788,9.514,5.274,0.011,0.002,2.256,0.342,2.655,0.0,0.0,0.0,0.0,0.0,0.0
70,960,18.152,12.763,5.389,0.010,0.001,2.315,0.351,2.704,0.0,0.0,0.0,0.0,0.0,0.0
71,960,22.494,17.019,5.475,0.013,0.001,2.333,0.404,2.717,0.0,0.0,0.0,0.0,0.0,0.0
72,960,6.463,2.860,3.603,0.008,0.000,0.607,0.324,2.663,0.0,0.0,0.0,0.0,0.0,0.0
73,960,10.339,4.964,5.375,0.011,0.001,2.174,0.380,2.801,0.0,0.0,0.0,0.0,0.0,0.0
74,960,13.433,7.822,5.611,0.011,0.001,2.343,0.384,2.861,0.0,0.0,0.0,0.0,0.0,0.0
75,960,17.475,11.807,5.668,0.012,0.001,2.310,0.363,2.973,0.0,0.0,0.0,0.0,0.0,0.0
76,960,22.192,16.584,5.608,0.012,0.001,2.185,0.367,3.035,0.0,0.0,0.0,0.0,0.0,0.0
77,960,8.750,2.832,5.918,0.008,0.000,2.547,0.349,3.012,0.0,0.0,0.0,0.0,0.0,0.0
78,960,12.697,7.839,4.858,0.010,0.001,1.332,0.369,3.138,0.0,0.0,0.0,0.0,0.0,0.0
79,960,16.607,11.234,5.373,0.011,0.001,1.789,0.371,3.190,0.0,0.0,0.0,0.0,0.0,0.0
80,960,21.855,15.874,5.981,0.012,0.001,2.422,0.395,3.143,0.0,0.0,0.0,0.0,0.0,0.0
81,960,8.260,2.495,5.765,0.008,0.000,2.344,0.334,3.077,0.0,0.0,0.0,0.0,0.0,0.0
82,960,13.862,7.602,6.260,0.009,0.000,2.514,0.407,3.321,0.0,0.0,0.0,0.0,0.0,0.0
83,960,18.062,12.013,6.049,0.011,0.002,2.314,0.378,3.335,0.0,0.0,0.0,0.0,0.0,0.0
84,960,22.056,16.465,5.591,0.012,0.001,1.874,0.367,3.329,0.0,0.0,0.0,0.0,0.0,0.0
85,960,8.082,3.386,4.696,0.008,0.000,1.135,0.327,3.225,0.0,0.0,0.0,0.0,0.0,0.0
86,960,12.562,6.487,6.075,0.010,0.001,2.378,0.339,3.339,0.0,0.0,0.0,0.0,0.0,0.0
87,960,16.314,10.114,6.200,0.011,0.000,2.440,0.350,3.388,0.0,0.0,0.0,0.0,0.0,0.0
88,960,21.056,14.798,6.258,0.012,0.001,2.478,0.351,3.406,0.0,0.0,0.0,0.0,0.0,0.0
89,960,8.807,2.710,6.097,0.008,0.000,2.406,0.334,3.347,0.0,0.0,0.0,0.0,0.0,0.0
90,960,13.106,6.810,6.296,0.012,0.002,2.433,0.402,3.440,0.0,0.0,0.0,0.0,0.0,0.0
91,960,15.048,10.375,4.673,0.012,0.001,0.594,0.381,3.675,0.0,0.0,0.0,0.0,0.0,0.0
92,960,20.421,13.966,6.455,0.015,0.001,2.345,0.366,3.721,0.0,0.0,0.0,0.0,0.0,0.0
93,960,8.521,2.033,6.488,0.008,0.000,2.490,0.346,3.643,0.0,0.0,0.0,0.0,0.0,0.0
94,960,13.846,7.144,6.702,0.020,0.001,2.558,0.379,3.737,0.0,0.0,0.0,0.0,0.0,0.0
95,960,19.446,12.709,6.737,0.013,0.001,2.514,0.370,3.830,0.0,0.0,0.0,0.0,0.0,0.0
96,960,7.668,1.098,6.570,0.008,0.000,2.445,0.349,3.766,0.0,0.0,0.0,0.0,0.0,0.0
97,960,9.407,4.729,4.678,0.012,0.001,0.631,0.342,3.684,0.0,0.0,0.0,0.0,0.0,0.0
98,960,20.659,7.524,13.135,0.009,0.001,2.590,6.888,3.639,0.0,0.0,0.0,0.0,0.0,0.0
99,960,16.983,4.801,12.182,0.009,5.957,2.229,0.328,3.651,0.0,0.0,0.0,0.0,0.0,0.0
100,960,21.888,15.420,6.468,0.010,0.061,2.249,0.357,3.784,0.0,0.0,0.0,0.0,0.0,0.0
101,960,11.644,4.807,6.837,0.008,0.062,2.445,0.335,3.985,0.0,0.0,0.0,0.0,0.0,0.0
102,960,17.463,10.354,7.109,0.011,0.068,2.523,0.365,4.133,0.0,0.0,0.0,0.0,0.0,0.0
103,960,24.765,18.818,5.947,0.010,0.070,1.315,0.370,4.174,0.0,0.0,0.0,0.0,0.0,0.0
104,960,9.780,5.134,4.646,0.008,0.061,0.085,0.342,4.148,0.0,0.0,0.0,0.0,0.0,0.0
105,960,16.640,9.046,7.594,0.016,0.099,2.430,0.865,4.176,0.0,0.0,0.0,0.0,0.0,0.0
106,1920,29.633,19.706,9.927,0.026,0.163,4.852,0.670,4.207,53.0,50927.1,960.0,52.7,51104.5,969.0
107,960,17.969,11.276,6.693,0.012,0.062,2.033,0.359,4.222,53.0,50927.1,960.0,52.7,51104.5,969.0
108,960,23.621,17.035,6.586,0.012,0.064,1.887,0.359,4.253,53.0,50927.1,960.0,52.7,51104.5,969.0
109,960,8.644,3.956,4.688,0.008,0.060,0.083,0.333,4.203,53.0,50927.1,960.0,52.7,51104.5,969.0
110,960,14.973,7.924,7.049,0.012,0.101,1.736,0.872,4.320,53.0,50927.1,960.0,52.7,51104.5,969.0
111,960,24.858,17.974,6.884,0.012,0.062,2.303,0.353,4.145,53.0,50927.1,960.0,52.7,51104.5,969.0
112,960,13.033,6.453,6.580,0.007,0.057,2.029,0.322,4.162,53.0,50927.1,960.0,52.7,51104.5,969.0
113,960,18.258,11.218,7.040,0.011,0.064,2.274,0.355,4.327,53.0,50927.1,960.0,52.7,51104.5,969.0
114,960,24.860,17.508,7.352,0.011,0.062,2.542,0.353,4.373,53.0,50927.1,960.0,52.7,51104.5,969.0
115,960,9.885,5.122,4.763,0.007,0.058,0.077,0.319,4.301,53.0,50927.1,960.0,52.7,51104.5,969.0
116,960,14.687,8.269,6.418,0.012,0.108,1.076,0.823,4.391,53.0,50927.1,960.0,52.7,51104.5,969.0
117,960,25.652,18.048,7.604,0.012,0.066,2.444,0.366,4.707,53.0,50927.1,960.0,52.7,51104.5,969.0
118,960,14.702,7.246,7.456,0.009,0.060,2.293,0.361,4.730,53.0,50927.1,960.0,52.7,51104.5,969.0
119,960,22.106,14.481,7.625,0.013,0.068,2.285,0.369,4.883,53.0,50927.1,960.0,52.7,51104.5,969.0
120,960,10.379,2.759,7.620,0.008,0.061,2.373,0.344,4.832,53.0,50927.1,960.0,52.7,51104.5,969.0
121,960,16.539,10.448,6.091,0.011,0.067,0.633,0.388,4.985,53.0,50927.1,960.0,52.7,51104.5,969.0
122,960,22.387,15.838,6.549,0.012,0.068,0.522,0.888,5.052,53.0,50927.1,960.0,52.7,51104.5,969.0
123,960,14.753,6.838,7.915,0.011,0.110,2.251,0.416,5.122,53.0,50927.1,960.0,52.7,51104.5,969.0
124,960,22.125,14.220,7.905,0.011,0.068,2.251,0.375,5.193,53.0,50927.1,960.0,52.7,51104.5,969.0
125,960,11.651,3.760,7.891,0.009,0.062,2.201,0.351,5.266,53.0,50927.1,960.0,52.7,51104.5,969.0
126,960,19.366,11.424,7.942,0.012,0.068,2.248,0.378,5.230,53.0,50927.1,960.0,52.7,51104.5,969.0
127,960,7.619,0.821,6.798,0.008,0.063,1.174,0.348,5.205,53.0,50927.1,960.0,52.7,51104.5,969.0
128,960,12.689,6.892,5.797,0.011,0.066,0.100,0.400,5.212,53.0,50927.1,960.0,52.7,51104.5,969.0
129,960,21.299,12.948,8.351,0.010,0.113,2.067,0.929,5.224,53.0,50927.1,960.0,52.7,51104.5,969.0
130,960,13.304,5.350,7.954,0.012,0.067,2.176,0.381,5.310,53.0,50927.1,960.0,52.7,51104.5,969.0
131,960,22.614,14.670,7.944,0.009,0.066,2.170,0.378,5.313,53.0,50927.1,960.0,52.7,51104.5,969.0
132,960,10.914,3.233,7.681,0.007,0.061,2.136,0.335,5.139,53.0,50927.1,960.0,52.7,51104.5,969.0
133,960,17.557,10.251,7.306,0.010,0.066,1.610,0.359,5.252,53.0,50927.1,960.0,52.7,51104.5,969.0
134,960,22.992,16.999,5.993,0.012,0.067,0.097,0.451,5.357,53.0,50927.1,960.0,52.7,51104.5,969.0
135,960,11.224,3.632,7.592,0.008,0.083,1.587,0.684,5.228,53.0,50927.1,960.0,52.7,51104.5,969.0
136,960,22.633,14.601,8.032,0.010,0.062,2.162,0.376,5.416,53.0,50927.1,960.0,52.7,51104.5,969.0
137,960,11.228,3.315,7.913,0.009,0.061,2.161,0.337,5.343,53.0,50927.1,960.0,52.7,51104.5,969.0
138,960,18.689,10.791,7.898,0.012,0.063,2.140,0.339,5.336,53.0,50927.1,960.0,52.7,51104.5,969.0
139,960,27.276,17.495,9.781,0.012,0.064,2.048,2.264,5.381,53.0,50927.1,960.0,52.7,51104.5,969.0
140,960,12.483,6.720,5.763,0.009,0.059,0.080,0.326,5.287,53.0,50927.1,960.0,52.7,51104.5,969.0
141,960,19.109,11.560,7.549,0.011,0.110,1.047,0.916,5.457,53.0,50927.1,960.0,52.7,51104.5,969.0
142,1920,32.800,22.379,10.421,0.023,0.131,3.645,0.748,5.866,53.0,50927.1,960.0,52.7,51104.5,969.0
143,960,23.398,14.728,8.670,0.011,0.069,2.319,0.376,5.887,53.0,50927.1,960.0,52.7,51104.5,969.0
144,960,13.694,5.026,8.668,0.008,0.063,2.241,0.349,6.005,53.0,50927.1,960.0,52.7,51104.5,969.0
145,960,20.451,13.253,7.198,0.013,0.068,0.688,0.374,6.046,53.0,50927.1,960.0,52.7,51104.5,969.0
146,960,9.513,1.994,7.519,0.008,0.062,0.532,0.733,6.180,53.0,50927.1,960.0,52.7,51104.5,969.0
147,960,21.744,13.127,8.617,0.010,0.111,2.168,0.377,5.944,53.0,50927.1,960.0,52.7,51104.5,969.0
148,960,11.643,3.397,8.246,0.007,0.061,1.871,0.345,5.960,53.0,50927.1,960.0,52.7,51104.5,969.0
149,960,20.753,12.295,8.458,0.014,0.065,1.973,0.366,6.033,53.0,50927.1,960.0,52.7,51104.5,969.0
150,960,10.241,1.401,8.840,0.008,0.061,2.182,0.344,6.243,53.0,50927.1,960.0,52.7,51104.5,969.0
151,960,18.022,10.344,7.678,0.013,0.069,1.061,0.377,6.151,53.0,50927.1,960.0,52.7,51104.5,969.0
152,960,24.427,17.367,7.060,0.009,0.069,0.103,0.400,6.468,53.0,50927.1,960.0,52.7,51104.5,969.0
153,960,15.416,6.054,9.362,0.010,0.088,2.203,0.722,6.337,53.0,50927.1,960.0,52.7,51104.5,969.0
154,1920,34.201,22.189,12.012,0.020,0.127,4.728,0.713,6.417,53.0,50927.1,960.0,52.7,51104.5,969.0
155,960,25.663,16.318,9.345,0.013,0.067,2.342,0.377,6.537,53.0,50927.1,960.0,52.7,51104.5,969.0
156,960,18.490,7.207,11.283,0.009,0.063,1.733,0.351,9.124,53.0,50927.1,960.0,52.7,51104.5,969.0
157,1920,38.658,24.960,13.698,0.029,0.239,2.506,1.569,9.347,53.0,50927.1,960.0,52.7,51104.5,969.0
158,960,33.420,20.104,13.316,0.010,0.089,3.229,0.511,9.473,53.0,50927.1,960.0,52.7,51104.5,969.0
159,1920,41.505,26.841,14.664,0.032,0.184,6.628,1.013,6.798,53.0,50927.1,960.0,52.7,51104.5,969.0
160,960,32.127,22.956,9.171,0.007,0.061,2.225,0.351,6.525,53.0,50927.1,960.0,52.7,51104.5,969.0
161,960,19.346,12.005,7.341,0.011,0.066,0.101,0.398,6.757,53.0,50927.1,960.0,52.7,51104.5,969.0
162,960,9.520,0.989,8.531,0.008,0.084,1.090,0.721,6.625,53.0,50927.1,960.0,52.7,51104.5,969.0
163,960,23.899,14.321,9.578,0.011,0.067,2.318,0.434,6.743,53.0,50927.1,960.0,52.7,51104.5,969.0
164,960,13.897,4.553,9.344,0.008,0.060,2.125,0.355,6.793,53.0,50927.1,960.0,52.7,51104.5,969.0
165,960,23.886,14.112,9.774,0.013,0.068,2.322,0.381,6.982,53.0,50927.1,960.0,52.7,51104.5,969.0
166,960,14.470,4.512,9.958,0.008,0.062,2.294,0.341,7.251,53.0,50927.1,960.0,52.7,51104.5,969.0
167,960,23.391,15.099,8.292,0.010,0.069,0.672,0.363,7.168,53.0,50927.1,960.0,52.7,51104.5,969.0
168,960,12.270,3.912,8.358,0.009,0.062,0.542,0.722,7.020,53.0,50927.1,960.0,52.7,51104.5,969.0
169,960,27.537,17.443,10.094,0.012,0.116,2.397,0.366,7.197,53.0,50927.1,960.0,52.7,51104.5,969.0
170,960,17.751,8.111,9.640,0.008,0.062,2.301,0.339,6.929,53.0,50927.1,960.0,52.7,51104.5,969.0
171,960,28.687,18.864,9.823,0.010,0.068,2.302,0.394,7.041,53.0,50927.1,960.0,52.7,51104.5,969.0
172,960,19.075,9.299,9.776,0.008,0.061,2.271,0.343,7.092,53.0,50927.1,960.0,52.7,51104.5,969.0
173,960,28.212,19.284,8.928,0.011,0.068,1.252,0.370,7.216,53.0,50927.1,960.0,52.7,51104.5,969.0
174,960,16.275,8.587,7.688,0.007,0.061,0.085,0.347,7.183,53.0,50927.1,960.0,52.7,51104.5,969.0
175,960,26.825,16.294,10.531,0.012,0.114,2.238,0.887,7.272,53.0,50927.1,960.0,52.7,51104.5,969.0
176,960,20.343,10.290,10.053,0.009,0.066,2.309,0.370,7.294,53.0,50927.1,960.0,52.7,51104.5,969.0
177,1920,34.875,22.053,12.822,0.017,0.128,4.613,0.685,7.371,53.0,50927.1,960.0,52.7,51104.5,969.0
178,960,25.469,15.637,9.832,0.013,0.068,1.730,0.371,7.642,53.0,50927.1,960.0,52.7,51104.5,969.0
179,960,14.634,6.787,7.847,0.008,0.062,0.084,0.343,7.347,53.0,50927.1,960.0,52.7,51104.5,969.0
180,960,32.938,14.545,18.393,0.014,8.833,1.598,0.713,7.226,53.0,50927.1,960.0,52.7,51104.5,969.0
181,960,23.486,13.605,9.881,0.009,0.141,2.181,0.329,7.219,53.0,50927.1,960.0,52.7,51104.5,969.0
182,1920,39.126,27.149,11.977,0.024,0.256,3.333,0.690,7.665,53.0,50927.1,960.0,52.7,51104.5,969.0
183,960,30.814,20.770,10.044,0.008,0.145,2.166,0.334,7.390,53.0,50927.1,960.0,52.7,51104.5,969.0
184,960,28.202,16.104,12.098,0.016,0.305,0.136,0.533,11.100,53.0,50927.1,960.0,52.7,51104.5,969.0
185,960,23.479,8.712,14.767,0.011,0.915,1.521,1.019,11.298,53.0,50927.1,960.0,52.7,51104.5,969.0
186,1920,57.305,37.936,19.369,0.026,0.397,6.467,0.997,11.475,53.0,50927.1,960.0,52.7,51104.5,969.0
187,1920,52.875,37.789,15.086,0.023,0.300,6.494,0.947,7.320,53.0,50927.1,960.0,52.7,51104.5,969.0
188,960,22.623,13.992,8.631,0.011,0.188,0.581,0.364,7.478,53.0,50927.1,960.0,52.7,51104.5,969.0
189,960,12.776,4.199,8.577,0.007,0.137,0.473,0.655,7.304,53.0,50927.1,960.0,52.7,51104.5,969.0
190,960,26.216,15.570,10.646,0.011,0.762,2.036,0.348,7.483,53.0,50927.1,960.0,52.7,51104.5,969.0
191,960,17.849,7.885,9.964,0.008,0.135,2.055,0.322,7.441,53.0,50927.1,960.0,52.7,51104.5,969.0
192,960,28.282,17.065,11.217,0.013,0.205,2.330,0.376,8.286,53.0,50927.1,960.0,52.7,51104.5,969.0
193,960,19.989,8.924,11.065,0.009,0.152,2.258,0.351,8.291,53.0,50927.1,960.0,52.7,51104.5,969.0
194,1920,32.646,21.276,11.370,0.026,0.270,1.313,0.720,9.034,53.0,50927.1,960.0,52.7,51104.5,969.0
195,960,26.285,13.816,12.469,0.013,0.791,2.372,0.910,8.373,53.0,50927.1,960.0,52.7,51104.5,969.0
196,960,21.996,10.355,11.641,0.011,0.201,2.515,0.376,8.530,53.0,50927.1,960.0,52.7,51104.5,969.0
197,1920,38.901,23.586,15.315,0.024,0.262,3.947,0.744,10.331,53.0,50927.1,960.0,52.7,51104.5,969.0
198,960,30.368,19.524,10.844,0.008,0.155,1.736,0.356,8.586,53.0,50927.1,960.0,52.7,51104.5,969.0
199,960,20.964,11.489,9.475,0.012,0.208,0.100,0.398,8.749,53.0,50927.1,960.0,52.7,51104.5,969.0
200,960,14.429,2.607,11.822,0.008,0.629,1.889,0.718,8.575,53.0,50927.1,960.0,52.7,51104.5,969.0
201,1920,48.678,28.013,20.665,0.026,0.345,6.737,0.992,12.558,52.5,50374.8,960.0,46.6,49955.8,1071.0
202,960,47.264,30.210,17.054,0.011,0.206,3.770,0.521,12.544,52.5,50374.8,960.0,46.6,49955.8,1071.0
203,960,44.700,27.777,16.923,0.012,0.212,3.634,0.500,12.562,52.5,50374.8,960.0,46.6,49955.8,1071.0
204,1920,65.092,53.045,12.047,0.021,0.742,1.265,1.225,8.789,52.5,50374.8,960.0,46.6,49955.8,1071.0
205,960,57.182,45.353,11.829,0.009,0.149,2.547,0.351,8.772,52.5,50374.8,960.0,46.6,49955.8,1071.0
206,960,50.748,38.677,12.071,0.008,0.152,2.563,0.341,9.005,52.5,50374.8,960.0,46.6,49955.8,1071.0
207,960,49.198,36.929,12.269,0.016,0.197,2.655,0.400,8.991,52.5,50374.8,960.0,46.6,49955.8,1071.0
208,960,42.640,30.795,11.845,0.009,0.149,2.331,0.360,8.994,52.5,50374.8,960.0,46.6,49955.8,1071.0
209,960,33.568,23.263,10.305,0.009,0.150,0.647,0.360,9.138,52.5,50374.8,960.0,46.6,49955.8,1071.0
210,960,45.525,34.649,10.876,0.010,0.207,0.642,0.866,9.146,52.5,50374.8,960.0,46.6,49955.8,1071.0
211,960,38.491,26.047,12.444,0.008,0.630,2.510,0.345,8.949,52.5,50374.8,960.0,46.6,49955.8,1071.0
212,960,35.127,22.982,12.145,0.008,0.189,2.461,0.360,9.120,52.5,50374.8,960.0,46.6,49955.8,1071.0
213,960,47.491,35.798,11.693,0.012,0.205,2.056,0.384,9.028,52.5,50374.8,960.0,46.6,49955.8,1071.0
214,960,40.771,29.087,11.684,0.007,0.151,2.103,0.348,9.074,52.5,50374.8,960.0,46.6,49955.8,1071.0
215,960,32.307,21.399,10.908,0.007,0.147,1.201,0.357,9.194,52.5,50374.8,960.0,46.6,49955.8,1071.0
216,960,42.135,31.976,10.159,0.009,0.202,0.101,0.432,9.408,52.5,50374.8,960.0,46.6,49955.8,1071.0
217,960,36.787,23.587,13.200,0.008,0.663,2.315,0.734,9.478,52.5,50374.8,960.0,46.6,49955.8,1071.0
218,1920,39.105,23.728,15.377,0.022,0.271,4.784,0.720,9.574,52.5,50374.8,960.0,46.6,49955.8,1071.0
219,960,32.252,19.716,12.536,0.008,0.154,2.408,0.352,9.611,52.5,50374.8,960.0,46.6,49955.8,1071.0
220,960,27.092,14.784,12.308,0.013,0.226,1.822,0.385,9.856,52.5,50374.8,960.0,46.6,49955.8,1071.0
221,960,18.657,8.378,10.279,0.010,0.157,0.087,0.342,9.681,52.5,50374.8,960.0,46.6,49955.8,1071.0
222,960,31.916,18.708,13.208,0.012,0.773,1.736,0.872,9.808,52.5,50374.8,960.0,46.6,49955.8,1071.0
223,960,24.746,12.525,12.221,0.008,0.151,1.939,0.354,9.766,52.5,50374.8,960.0,46.6,49955.8,1071.0
224,1920,60.803,38.058,22.745,0.027,0.346,7.313,0.992,14.060,52.5,50374.8,960.0,46.6,49955.8,1071.0
225,1920,61.300,42.277,19.023,0.022,0.306,3.682,0.993,14.017,52.5,50374.8,960.0,46.6,49955.8,1071.0
