# platform=debian kernel=linux host=lg1 sample_rate=48000
frame,samples,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
52,1024,19.587,16.572,3.015,0.007,0.000,3.006,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
53,1024,21.630,19.646,1.984,0.007,0.000,1.975,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
54,1024,21.984,20.143,1.841,0.008,0.000,1.830,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
55,1024,20.876,17.287,3.589,0.008,0.000,3.578,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
56,1024,10.968,7.525,3.443,0.007,0.000,3.434,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
57,1024,12.040,8.570,3.470,0.007,0.000,3.461,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
58,1024,17.295,14.012,3.283,0.008,0.000,3.274,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
59,1024,21.763,18.628,3.135,0.008,0.000,3.125,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
60,1024,23.935,20.561,3.374,0.008,0.000,3.364,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
61,1024,20.941,19.652,1.289,0.008,0.000,1.279,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
62,1024,10.186,8.030,2.156,0.008,0.000,2.146,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
63,1024,13.287,9.930,3.357,0.007,0.000,3.349,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
64,1024,15.700,12.538,3.162,0.007,0.000,3.153,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
65,1024,18.593,15.673,2.920,0.008,0.000,2.911,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
66,1024,21.761,18.627,3.134,0.008,0.000,3.125,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
67,1024,20.718,18.230,2.488,0.008,0.000,2.478,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
68,1024,11.292,8.430,2.862,0.008,0.000,2.852,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
69,1024,11.411,10.637,0.774,0.008,0.000,0.763,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
70,1024,13.714,11.496,2.218,0.007,0.000,2.208,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
71,1024,17.593,14.660,2.933,0.008,0.000,2.924,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
72,1024,20.369,17.486,2.883,0.007,0.000,2.874,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
73,2048,25.811,21.154,4.657,0.014,0.000,4.642,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
74,1024,25.247,22.260,2.987,0.007,0.000,2.979,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
75,1024,11.944,9.277,2.667,0.008,0.000,2.654,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
76,1024,13.916,13.439,0.477,0.008,0.000,0.467,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
77,1024,16.914,13.971,2.943,0.008,0.000,2.933,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
78,1024,19.921,17.030,2.891,0.008,0.000,2.881,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
79,1024,7.089,4.336,2.753,0.008,0.000,2.744,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
80,1024,10.608,7.792,2.816,0.007,0.000,2.808,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
81,1024,15.196,12.430,2.766,0.007,0.000,2.756,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
82,1024,19.146,16.381,2.765,0.009,0.000,2.755,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
83,1024,20.706,18.522,2.184,0.008,0.000,2.175,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
84,1024,21.792,20.790,1.002,0.008,0.000,0.993,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
85,1024,21.401,18.578,2.823,0.009,0.000,2.813,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
86,1024,12.471,9.540,2.931,0.008,0.000,2.922,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
87,1024,16.578,13.740,2.838,0.007,0.000,2.830,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
88,1024,22.344,19.479,2.865,0.008,0.000,2.856,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
89,1024,21.714,18.886,2.828,0.008,0.000,2.817,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
90,1024,8.787,5.942,2.845,0.007,0.000,2.836,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
91,1024,17.740,15.957,1.783,0.008,0.000,1.773,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0
92,1024,18.967,17.548,1.419,0.008,0.000,1.410,0.000,0.000,0.0,0.0,0.0,46.0,48079.9,1046.3
93,2048,32.799,28.231,4.568,0.015,0.000,4.552,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
94,1024,35.586,32.895,2.691,0.008,0.000,2.681,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
95,1024,27.235,24.426,2.809,0.007,0.000,2.800,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
96,1024,19.402,17.499,1.903,0.008,0.000,1.894,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
97,2048,24.483,21.111,3.372,0.014,0.000,3.357,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
98,1024,6.735,6.296,0.439,0.007,0.000,0.431,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
99,1024,9.203,7.828,1.375,0.007,0.000,1.367,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
100,1024,14.398,12.252,2.146,0.008,0.000,2.137,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
101,2048,32.810,28.439,4.371,0.016,0.000,4.355,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
102,1024,21.266,18.874,2.392,0.008,0.000,2.381,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
103,1024,21.866,19.174,2.692,0.008,0.000,2.681,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
104,1024,13.138,12.377,0.761,0.008,0.000,0.752,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
105,1024,19.278,18.838,0.440,0.008,0.000,0.431,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
106,2048,29.982,25.088,4.894,0.015,0.000,4.878,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
107,1024,17.705,14.852,2.853,0.008,0.000,2.844,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
108,2048,38.895,33.361,5.534,0.016,0.000,5.516,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
109,2048,27.065,23.912,3.153,0.014,0.000,3.138,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
110,1024,11.159,10.717,0.442,0.008,0.000,0.432,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
111,1024,19.280,16.509,2.771,0.008,0.000,2.762,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
112,2048,30.991,24.953,6.038,0.016,0.000,6.021,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
113,2048,32.120,26.165,5.955,0.015,0.000,5.939,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
114,1024,23.311,20.828,2.483,0.007,0.000,2.474,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
115,2048,23.037,22.059,0.978,0.014,0.000,0.963,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
116,2048,28.587,23.131,5.456,0.015,0.000,5.441,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
117,1024,22.307,19.539,2.768,0.007,0.000,2.759,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
118,1024,3.067,0.314,2.753,0.007,0.000,2.744,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
119,1024,20.284,17.593,2.691,0.009,0.000,2.681,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
120,1024,8.393,6.740,1.653,0.008,0.000,1.643,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
121,1024,13.935,13.492,0.443,0.007,0.000,0.434,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
122,1024,21.412,20.326,1.086,0.008,0.000,1.077,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
123,1024,22.818,20.327,2.491,0.008,0.000,2.481,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
124,1024,11.289,8.864,2.425,0.008,0.000,2.416,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
125,2048,42.851,38.183,4.668,0.015,0.000,4.652,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
126,2048,34.983,31.503,3.480,0.015,0.000,3.464,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
127,2048,25.206,23.542,1.664,0.015,0.000,1.649,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
128,1024,26.750,24.034,2.716,0.008,0.000,2.707,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
129,2048,37.837,32.664,5.173,0.015,0.000,5.157,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
130,1024,6.551,3.471,3.080,0.007,0.000,3.072,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
131,1024,18.591,15.499,3.092,0.008,0.000,3.083,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
132,2048,26.396,24.991,1.405,0.015,0.000,1.389,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
133,1024,15.219,13.014,2.205,0.009,0.000,2.194,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
134,2048,29.211,22.338,6.873,0.015,0.000,6.858,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
135,1024,37.187,33.601,3.586,0.010,0.000,3.574,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
136,1024,31.886,28.447,3.439,0.007,0.000,3.430,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
137,2048,32.206,28.245,3.961,0.015,0.000,3.945,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
138,1024,18.708,18.260,0.448,0.008,0.000,0.439,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
139,2048,30.367,24.884,5.483,0.015,0.000,5.466,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
140,1024,19.497,16.045,3.452,0.007,0.000,3.444,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
141,2048,42.196,35.581,6.615,0.015,0.000,6.598,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
142,2048,31.365,28.597,2.768,0.015,0.000,2.752,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
143,1024,18.638,18.197,0.441,0.008,0.000,0.432,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
144,2048,31.029,25.370,5.659,0.015,0.000,5.643,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
145,1024,21.456,18.734,2.722,0.008,0.000,2.712,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
146,2048,42.269,37.252,5.017,0.015,0.000,5.001,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
147,1024,23.066,21.180,1.886,0.007,0.000,1.879,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
148,1024,23.916,23.469,0.447,0.007,0.000,0.439,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
149,2048,33.010,29.386,3.624,0.015,0.000,3.608,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
150,2048,35.257,30.003,5.254,0.015,0.000,5.237,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
151,1024,6.283,3.583,2.700,0.007,0.000,2.692,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
152,1024,17.431,14.771,2.660,0.007,0.000,2.651,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
153,2048,28.159,26.331,1.828,0.016,0.000,1.811,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
154,1024,17.108,15.575,1.533,0.007,0.000,1.525,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
155,2048,32.942,26.707,6.235,0.015,0.000,6.218,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
156,2048,33.952,27.721,6.231,0.015,0.000,6.215,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
157,2048,30.326,25.909,4.417,0.015,0.000,4.401,0.000,0.000,47.4,48542.9,1024.0,46.0,48079.9,1046.3
158,1024,17.332,16.892,0.440,0.007,0.000,0.431,0.000,0.000,47.4,48542.9,1024.0,32.9,48031.9,1458.4
159,2048,30.648,25.773,4.875,0.014,0.000,4.859,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
160,1024,21.381,18.310,3.071,0.008,0.000,3.062,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
161,2048,35.657,29.687,5.970,0.016,0.000,5.953,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
162,1024,26.649,23.160,3.489,0.007,0.000,3.480,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
163,2048,25.197,24.194,1.003,0.015,0.000,0.986,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
164,1024,15.111,12.321,2.790,0.008,0.000,2.781,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
165,2048,30.110,25.395,4.715,0.015,0.000,4.699,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
166,2048,32.910,27.164,5.746,0.015,0.000,5.730,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
167,2048,27.511,24.499,3.012,0.015,0.000,2.996,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
168,2048,27.456,24.329,3.127,0.015,0.000,3.111,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
169,1024,25.597,22.796,2.801,0.009,0.000,2.790,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
170,2048,44.167,38.991,5.176,0.014,0.000,5.161,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
171,1024,24.070,22.173,1.897,0.007,0.000,1.888,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
172,2048,24.540,22.524,2.016,0.015,0.000,2.000,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
173,1024,14.097,13.277,0.820,0.007,0.000,0.812,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
174,1024,10.210,7.872,2.338,0.008,0.000,2.327,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
175,2048,27.681,22.449,5.232,0.015,0.000,5.216,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
176,1024,30.413,27.653,2.760,0.008,0.000,2.749,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
177,1024,26.491,23.648,2.843,0.007,0.000,2.835,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
178,1024,34.112,32.525,1.587,0.008,0.000,1.576,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
179,1024,26.332,25.890,0.442,0.007,0.000,0.434,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
180,2048,28.428,24.366,4.062,0.015,0.000,4.046,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
181,1024,20.286,17.577,2.709,0.008,0.000,2.700,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
182,2048,42.056,37.926,4.130,0.015,0.000,4.114,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
183,1024,24.024,20.961,3.063,0.007,0.000,3.056,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
184,1024,24.713,23.478,1.235,0.007,0.000,1.228,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
185,1024,25.812,25.369,0.443,0.008,0.000,0.433,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
186,1024,37.256,35.299,1.957,0.008,0.000,1.948,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
187,1024,30.515,27.505,3.010,0.008,0.000,3.001,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
188,2048,44.150,38.597,5.553,0.016,0.000,5.535,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
189,1024,25.829,23.177,2.652,0.007,0.000,2.643,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
190,1024,28.951,26.417,2.534,0.010,0.000,2.523,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
191,1024,30.977,30.236,0.741,0.008,0.000,0.731,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
192,1024,42.041,41.590,0.451,0.007,0.000,0.442,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
193,1024,34.870,32.929,1.941,0.008,0.000,1.932,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
194,1024,26.836,24.306,2.530,0.007,0.000,2.522,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
195,1024,41.482,38.994,2.488,0.008,0.000,2.479,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
196,1024,34.590,32.285,2.305,0.007,0.000,2.296,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
197,2048,57.008,52.903,4.105,0.016,0.000,4.088,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
198,1024,48.073,47.631,0.442,0.008,0.000,0.433,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
199,1024,38.964,38.523,0.441,0.007,0.000,0.432,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
200,1024,32.027,30.056,1.971,0.007,0.000,1.962,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
201,2048,49.210,45.654,3.556,0.016,0.000,3.539,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
202,2048,45.534,40.940,4.594,0.019,0.000,4.573,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
203,1024,25.232,23.511,1.721,0.007,0.000,1.713,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
204,1024,25.229,24.772,0.457,0.008,0.000,0.448,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
205,1024,29.440,28.722,0.718,0.008,0.000,0.710,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
206,1024,41.286,39.131,2.155,0.008,0.000,2.144,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
207,1024,35.463,33.128,2.335,0.007,0.000,2.327,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
208,1024,32.688,30.154,2.534,0.008,0.000,2.521,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
209,2048,52.182,47.428,4.754,0.015,0.000,4.738,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
210,1024,44.959,43.355,1.604,0.007,0.000,1.596,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
211,1024,35.218,34.775,0.443,0.008,0.000,0.434,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
212,1024,27.432,26.486,0.946,0.007,0.000,0.937,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
213,1024,41.161,38.650,2.511,0.007,0.000,2.502,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
214,1024,34.867,32.315,2.552,0.008,0.000,2.543,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
215,2048,54.649,49.624,5.025,0.015,0.000,5.006,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
216,1024,51.560,49.318,2.242,0.007,0.000,2.233,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
217,2048,44.804,43.185,1.619,0.015,0.000,1.603,0.000,0.000,46.9,47984.0,1024.0,32.9,48031.9,1458.4
