# platform=windows kernel=winnt host=GS-HQ10-NA10G3K sample_rate=48000
frame,samples,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,480,0.142,0.068,0.074,0.002,0.006,0.016,0.000,0.032,0.0,0.0,0.0,0.0,0.0,0.0
2,480,0.067,0.039,0.028,0.002,0.000,0.011,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0
3,480,0.138,0.111,0.027,0.001,0.001,0.011,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0
4,480,0.075,0.049,0.026,0.002,0.000,0.012,0.000,0.012,0.0,0.0,0.0,0.0,0.0,0.0
5,480,0.319,0.134,0.185,0.002,0.000,0.014,0.000,0.167,0.0,0.0,0.0,0.0,0.0,0.0
6,480,0.123,0.043,0.080,0.003,0.000,0.018,0.043,0.016,0.0,0.0,0.0,0.0,0.0,0.0
7,480,0.109,0.054,0.055,0.002,0.001,0.016,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0
8,480,0.267,0.204,0.063,0.002,0.000,0.018,0.025,0.017,0.0,0.0,0.0,0.0,0.0,0.0
9,480,0.151,0.099,0.052,0.001,0.001,0.019,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0
10,480,0.100,0.030,0.070,0.001,0.001,0.022,0.029,0.016,0.0,0.0,0.0,0.0,0.0,0.0
11,480,0.246,0.131,0.115,0.004,0.001,0.053,0.019,0.038,0.0,0.0,0.0,0.0,0.0,0.0
12,480,0.134,0.067,0.067,0.002,0.000,0.028,0.011,0.025,0.0,0.0,0.0,0.0,0.0,0.0
13,480,0.305,0.218,0.087,0.001,0.001,0.033,0.014,0.037,0.0,0.0,0.0,0.0,0.0,0.0
14,480,0.248,0.072,0.176,0.005,0.001,0.076,0.055,0.038,0.0,0.0,0.0,0.0,0.0,0.0
15,480,0.180,0.069,0.111,0.006,0.000,0.063,0.011,0.031,0.0,0.0,0.0,0.0,0.0,0.0
16,480,0.171,0.059,0.112,0.005,0.000,0.058,0.017,0.031,0.0,0.0,0.0,0.0,0.0,0.0
17,480,0.265,0.106,0.159,0.004,0.000,0.093,0.018,0.043,0.0,0.0,0.0,0.0,0.0,0.0
18,480,0.246,0.075,0.171,0.004,0.000,0.100,0.018,0.048,0.0,0.0,0.0,0.0,0.0,0.0
19,480,0.253,0.058,0.195,0.004,0.000,0.123,0.019,0.048,0.0,0.0,0.0,0.0,0.0,0.0
20,480,0.155,0.050,0.105,0.001,0.000,0.057,0.010,0.035,0.0,0.0,0.0,0.0,0.0,0.0
21,480,0.133,0.024,0.109,0.002,0.000,0.062,0.011,0.034,0.0,0.0,0.0,0.0,0.0,0.0
22,480,0.141,0.023,0.118,0.002,0.001,0.068,0.008,0.039,0.0,0.0,0.0,0.0,0.0,0.0
23,480,0.314,0.094,0.220,0.002,0.001,0.071,0.115,0.030,0.0,0.0,0.0,0.0,0.0,0.0
24,480,0.222,0.086,0.136,0.002,0.000,0.078,0.013,0.042,0.0,0.0,0.0,0.0,0.0,0.0
25,480,0.233,0.078,0.155,0.002,0.000,0.084,0.018,0.051,0.0,0.0,0.0,0.0,0.0,0.0
26,480,0.240,0.085,0.155,0.002,0.000,0.095,0.011,0.047,0.0,0.0,0.0,0.0,0.0,0.0
27,480,0.194,0.034,0.160,0.002,0.001,0.096,0.015,0.046,0.0,0.0,0.0,0.0,0.0,0.0
28,480,0.228,0.063,0.165,0.001,0.001,0.102,0.012,0.048,0.0,0.0,0.0,0.0,0.0,0.0
29,480,0.189,0.027,0.162,0.002,0.000,0.099,0.015,0.046,0.0,0.0,0.0,0.0,0.0,0.0
30,480,0.262,0.070,0.192,0.005,0.001,0.116,0.013,0.056,0.0,0.0,0.0,0.0,0.0,0.0
31,480,0.189,0.031,0.158,0.002,0.000,0.095,0.012,0.049,0.0,0.0,0.0,0.0,0.0,0.0
32,480,0.197,0.034,0.163,0.002,0.000,0.095,0.012,0.054,0.0,0.0,0.0,0.0,0.0,0.0
33,480,0.231,0.034,0.197,0.002,0.000,0.115,0.017,0.062,0.0,0.0,0.0,0.0,0.0,0.0
34,480,0.268,0.045,0.223,0.003,0.000,0.116,0.018,0.085,0.0,0.0,0.0,0.0,0.0,0.0
35,480,0.206,0.037,0.169,0.002,0.000,0.095,0.015,0.056,0.0,0.0,0.0,0.0,0.0,0.0
36,480,0.225,0.034,0.191,0.002,0.001,0.099,0.016,0.073,0.0,0.0,0.0,0.0,0.0,0.0
37,480,0.204,0.034,0.170,0.002,0.000,0.094,0.011,0.062,0.0,0.0,0.0,0.0,0.0,0.0
38,480,0.294,0.065,0.229,0.003,0.000,0.105,0.018,0.103,0.0,0.0,0.0,0.0,0.0,0.0
39,480,0.271,0.063,0.208,0.006,0.000,0.126,0.014,0.062,0.0,0.0,0.0,0.0,0.0,0.0
40,480,0.351,0.033,0.318,0.001,0.001,0.094,0.177,0.044,0.0,0.0,0.0,0.0,0.0,0.0
41,480,0.426,0.065,0.361,0.004,0.000,0.209,0.031,0.116,0.0,0.0,0.0,0.0,0.0,0.0
42,480,0.211,0.037,0.174,0.002,0.000,0.093,0.015,0.064,0.0,0.0,0.0,0.0,0.0,0.0
43,480,0.238,0.063,0.175,0.002,0.000,0.092,0.012,0.069,0.0,0.0,0.0,0.0,0.0,0.0
44,480,0.231,0.051,0.180,0.001,0.001,0.092,0.016,0.069,0.0,0.0,0.0,0.0,0.0,0.0
45,480,0.226,0.036,0.190,0.002,0.000,0.101,0.011,0.076,0.0,0.0,0.0,0.0,0.0,0.0
46,480,0.310,0.074,0.236,0.007,0.000,0.102,0.016,0.109,0.0,0.0,0.0,0.0,0.0,0.0
47,480,0.318,0.073,0.245,0.003,0.000,0.142,0.016,0.083,0.0,0.0,0.0,0.0,0.0,0.0
48,480,0.393,0.050,0.343,0.002,0.000,0.231,0.014,0.094,0.0,0.0,0.0,0.0,0.0,0.0
49,480,0.238,0.025,0.213,0.002,0.000,0.096,0.015,0.100,0.0,0.0,0.0,0.0,0.0,0.0
50,480,0.292,0.072,0.220,0.002,0.001,0.115,0.016,0.086,0.0,0.0,0.0,0.0,0.0,0.0
51,480,0.328,0.102,0.226,0.003,0.000,0.115,0.024,0.084,0.0,0.0,0.0,0.0,0.0,0.0
52,480,0.264,0.048,0.216,0.015,0.000,0.094,0.019,0.088,0.0,0.0,0.0,0.0,0.0,0.0
53,480,0.589,0.350,0.239,0.002,0.001,0.116,0.022,0.095,0.0,0.0,0.0,0.0,0.0,0.0
54,480,0.297,0.092,0.205,0.001,0.001,0.100,0.011,0.089,0.0,0.0,0.0,0.0,0.0,0.0
55,480,0.242,0.048,0.194,0.002,0.000,0.093,0.015,0.084,0.0,0.0,0.0,0.0,0.0,0.0
56,480,0.352,0.079,0.273,0.003,0.000,0.147,0.017,0.105,0.0,0.0,0.0,0.0,0.0,0.0
57,480,0.233,0.033,0.200,0.002,0.000,0.093,0.015,0.088,0.0,0.0,0.0,0.0,0.0,0.0
58,480,0.411,0.195,0.216,0.002,0.001,0.095,0.015,0.103,0.0,0.0,0.0,0.0,0.0,0.0
59,480,0.424,0.228,0.196,0.002,0.000,0.091,0.013,0.089,0.0,0.0,0.0,0.0,0.0,0.0
60,480,0.226,0.037,0.189,0.002,0.000,0.092,0.012,0.082,0.0,0.0,0.0,0.0,0.0,0.0
61,480,0.410,0.074,0.336,0.003,0.001,0.156,0.024,0.152,0.0,0.0,0.0,0.0,0.0,0.0
62,480,0.396,0.110,0.286,0.002,0.001,0.128,0.016,0.138,0.0,0.0,0.0,0.0,0.0,0.0
63,480,0.235,0.037,0.198,0.002,0.001,0.093,0.014,0.087,0.0,0.0,0.0,0.0,0.0,0.0
64,480,0.325,0.084,0.241,0.003,0.000,0.100,0.019,0.119,0.0,0.0,0.0,0.0,0.0,0.0
65,480,0.452,0.126,0.326,0.005,0.000,0.129,0.027,0.163,0.0,0.0,0.0,0.0,0.0,0.0
66,480,0.211,0.029,0.182,0.002,0.000,0.089,0.013,0.077,0.0,0.0,0.0,0.0,0.0,0.0
67,480,0.272,0.034,0.238,0.002,0.000,0.112,0.018,0.105,0.0,0.0,0.0,0.0,0.0,0.0
68,480,0.407,0.138,0.269,0.003,0.000,0.133,0.018,0.114,0.0,0.0,0.0,0.0,0.0,0.0
69,480,0.226,0.027,0.199,0.002,0.000,0.085,0.014,0.098,0.0,0.0,0.0,0.0,0.0,0.0
70,480,0.239,0.043,0.196,0.002,0.000,0.083,0.014,0.096,0.0,0.0,0.0,0.0,0.0,0.0
71,480,0.251,0.071,0.180,0.002,0.000,0.082,0.013,0.082,0.0,0.0,0.0,0.0,0.0,0.0
72,480,2.188,1.993,0.195,0.002,0.000,0.081,0.019,0.092,0.0,0.0,0.0,0.0,0.0,0.0
73,480,4.038,3.837,0.201,0.002,0.000,0.080,0.013,0.104,0.0,0.0,0.0,0.0,0.0,0.0
74,480,9.685,9.104,0.581,0.002,0.000,0.078,0.402,0.098,0.0,0.0,0.0,0.0,0.0,0.0
75,960,18.788,18.527,0.261,0.003,0.001,0.137,0.021,0.098,0.0,0.0,0.0,0.0,0.0,0.0
76,1440,22.151,21.689,0.462,0.007,0.000,0.210,0.045,0.197,0.0,0.0,0.0,0.0,0.0,0.0
77,960,16.378,16.123,0.255,0.004,0.000,0.134,0.014,0.100,0.0,0.0,0.0,0.0,0.0,0.0
78,1440,27.199,26.862,0.337,0.005,0.000,0.206,0.020,0.103,0.0,0.0,0.0,0.0,0.0,0.0
79,1440,22.227,21.913,0.314,0.005,0.001,0.173,0.033,0.100,0.0,0.0,0.0,0.0,0.0,0.0
80,960,18.701,18.558,0.143,0.004,0.000,0.018,0.014,0.107,0.0,0.0,0.0,0.0,0.0,0.0
81,480,8.801,8.652,0.149,0.001,0.001,0.010,0.009,0.127,0.0,0.0,0.0,0.0,0.0,0.0
82,480,8.398,8.206,0.192,0.002,0.000,0.079,0.008,0.101,0.0,0.0,0.0,0.0,0.0,0.0
83,480,8.337,8.062,0.275,0.002,0.000,0.080,0.008,0.183,0.0,0.0,0.0,0.0,0.0,0.0
84,480,9.042,8.833,0.209,0.002,0.001,0.081,0.019,0.106,0.0,0.0,0.0,0.0,0.0,0.0
85,480,4.552,4.332,0.220,0.001,0.001,0.081,0.008,0.127,0.0,0.0,0.0,0.0,0.0,0.0
86,480,1.895,1.677,0.218,0.002,0.001,0.081,0.015,0.119,0.0,0.0,0.0,0.0,0.0,0.0
87,480,0.719,0.506,0.213,0.001,0.001,0.081,0.008,0.121,0.0,0.0,0.0,0.0,0.0,0.0
88,480,1.474,1.236,0.238,0.002,0.000,0.082,0.011,0.142,0.0,0.0,0.0,0.0,0.0,0.0
89,480,1.037,0.831,0.206,0.002,0.000,0.081,0.009,0.114,0.0,0.0,0.0,0.0,0.0,0.0
90,480,1.673,1.447,0.226,0.002,0.000,0.081,0.009,0.134,0.0,0.0,0.0,0.0,0.0,0.0
91,480,1.771,1.569,0.202,0.002,0.000,0.081,0.008,0.110,0.0,0.0,0.0,0.0,0.0,0.0
92,480,2.275,2.057,0.218,0.002,0.001,0.080,0.008,0.127,0.0,0.0,0.0,0.0,0.0,0.0
93,480,3.527,3.311,0.216,0.002,0.000,0.082,0.014,0.117,0.0,0.0,0.0,0.0,0.0,0.0
94,480,3.955,3.740,0.215,0.002,0.000,0.082,0.019,0.111,0.0,0.0,0.0,0.0,0.0,0.0
95,480,4.592,4.372,0.220,0.002,0.000,0.086,0.008,0.124,0.0,0.0,0.0,0.0,0.0,0.0
96,480,6.112,5.895,0.217,0.002,0.000,0.090,0.009,0.115,0.0,0.0,0.0,0.0,0.0,0.0
97,480,8.079,7.852,0.227,0.002,0.000,0.095,0.009,0.120,0.0,0.0,0.0,0.0,0.0,0.0
98,960,10.855,10.520,0.335,0.003,0.001,0.197,0.014,0.119,0.0,0.0,0.0,0.0,0.0,0.0
99,480,2.606,2.375,0.231,0.002,0.000,0.103,0.008,0.118,0.0,0.0,0.0,0.0,0.0,0.0
100,480,4.876,4.633,0.243,0.001,0.000,0.106,0.007,0.127,0.0,0.0,0.0,0.0,0.0,0.0
101,1440,20.706,20.201,0.505,0.006,0.000,0.312,0.033,0.154,0.0,0.0,0.0,0.0,0.0,0.0
102,480,2.587,2.345,0.242,0.001,0.000,0.107,0.008,0.125,0.0,0.0,0.0,0.0,0.0,0.0
103,480,4.196,3.952,0.244,0.002,0.000,0.106,0.008,0.128,0.0,0.0,0.0,0.0,0.0,0.0
104,480,6.677,6.432,0.245,0.002,0.000,0.105,0.009,0.127,0.0,0.0,0.0,0.0,0.0,0.0
105,480,8.597,8.334,0.263,0.001,0.001,0.105,0.008,0.145,0.0,0.0,0.0,0.0,0.0,0.0
106,960,10.543,10.183,0.360,0.004,0.000,0.203,0.024,0.129,0.0,0.0,0.0,0.0,0.0,0.0
107,480,2.694,2.438,0.256,0.002,0.000,0.104,0.019,0.131,0.0,0.0,0.0,0.0,0.0,0.0
108,480,4.003,3.663,0.340,0.002,0.001,0.101,0.009,0.227,0.0,0.0,0.0,0.0,0.0,0.0
109,480,5.332,5.088,0.244,0.002,0.000,0.103,0.008,0.130,0.0,0.0,0.0,0.0,0.0,0.0
110,480,6.473,6.227,0.246,0.002,0.000,0.102,0.008,0.133,0.0,0.0,0.0,0.0,0.0,0.0
111,480,8.682,8.428,0.254,0.002,0.000,0.104,0.008,0.139,0.0,0.0,0.0,0.0,0.0,0.0
112,480,9.716,9.457,0.259,0.001,0.001,0.104,0.008,0.144,0.0,0.0,0.0,0.0,0.0,0.0
113,960,12.735,12.368,0.367,0.004,0.000,0.210,0.013,0.139,0.0,0.0,0.0,0.0,0.0,0.0
114,480,4.327,4.055,0.272,0.002,0.000,0.109,0.020,0.140,0.0,0.0,0.0,0.0,0.0,0.0
115,480,6.270,5.885,0.385,0.002,0.000,0.110,0.114,0.159,0.0,0.0,0.0,0.0,0.0,0.0
116,480,7.744,7.478,0.266,0.002,0.000,0.107,0.012,0.144,0.0,0.0,0.0,0.0,0.0,0.0
117,480,9.319,9.029,0.290,0.002,0.000,0.107,0.019,0.160,0.0,0.0,0.0,0.0,0.0,0.0
118,960,11.898,11.709,0.189,0.004,0.000,0.018,0.022,0.145,0.0,0.0,0.0,0.0,0.0,0.0
119,480,4.222,4.054,0.168,0.001,0.001,0.010,0.011,0.144,0.0,0.0,0.0,0.0,0.0,0.0
120,480,6.940,6.761,0.179,0.002,0.000,0.010,0.016,0.150,0.0,0.0,0.0,0.0,0.0,0.0
121,480,9.766,9.573,0.193,0.002,0.001,0.010,0.017,0.163,0.0,0.0,0.0,0.0,0.0,0.0
122,960,13.220,13.015,0.205,0.004,0.000,0.029,0.024,0.147,0.0,0.0,0.0,0.0,0.0,0.0
123,480,7.394,7.127,0.267,0.002,0.001,0.098,0.015,0.151,0.0,0.0,0.0,0.0,0.0,0.0
124,960,14.082,13.706,0.376,0.004,0.000,0.195,0.026,0.151,0.0,0.0,0.0,0.0,0.0,0.0
125,480,10.384,9.550,0.834,0.002,0.000,0.101,0.575,0.154,0.0,0.0,0.0,0.0,0.0,0.0
126,480,0.532,0.231,0.301,0.002,0.000,0.096,0.008,0.195,0.0,0.0,0.0,0.0,0.0,0.0
127,960,12.452,12.086,0.366,0.003,0.001,0.173,0.028,0.160,0.0,0.0,0.0,0.0,0.0,0.0
128,1920,40.050,39.807,0.243,0.007,0.001,0.031,0.026,0.177,0.0,0.0,0.0,0.0,0.0,0.0
129,480,30.313,30.039,0.274,0.002,0.000,0.064,0.006,0.202,0.0,0.0,0.0,0.0,0.0,0.0
130,3360,64.734,64.112,0.622,0.012,0.001,0.376,0.057,0.175,0.0,0.0,0.0,0.0,0.0,0.0
131,5760,114.680,114.246,0.434,0.021,0.000,0.118,0.084,0.207,0.0,0.0,0.0,0.0,0.0,0.0
132,5280,102.052,101.398,0.654,0.019,0.000,0.349,0.085,0.200,0.0,0.0,0.0,0.0,0.0,0.0
133,5280,103.738,103.102,0.636,0.019,0.001,0.320,0.077,0.217,0.0,0.0,0.0,0.0,0.0,0.0
134,5280,108.842,108.057,0.785,0.041,0.001,0.417,0.081,0.244,100.6,48310.9,480.0,66.5,48119.1,723.0
135,3840,78.392,77.561,0.831,0.015,0.000,0.538,0.058,0.220,100.6,48310.9,480.0,66.5,48119.1,723.0
136,1920,34.280,33.716,0.564,0.007,0.001,0.284,0.035,0.236,100.6,48310.9,480.0,66.5,48119.1,723.0
137,1440,23.479,23.003,0.476,0.005,0.001,0.219,0.021,0.229,100.6,48310.9,480.0,66.5,48119.1,723.0
138,1440,21.090,20.588,0.502,0.005,0.001,0.234,0.023,0.238,100.6,48310.9,480.0,66.5,48119.1,723.0
139,960,19.243,18.766,0.477,0.003,0.000,0.180,0.024,0.268,100.6,48310.9,480.0,66.5,48119.1,723.0
140,1440,27.478,26.903,0.575,0.005,0.000,0.306,0.020,0.243,100.6,48310.9,480.0,66.5,48119.1,723.0
141,1440,25.764,25.127,0.637,0.005,0.000,0.365,0.021,0.244,100.6,48310.9,480.0,66.5,48119.1,723.0
142,1440,24.280,23.649,0.631,0.005,0.001,0.341,0.029,0.254,100.6,48310.9,480.0,66.5,48119.1,723.0
143,1440,22.240,21.690,0.550,0.005,0.000,0.286,0.020,0.237,100.6,48310.9,480.0,66.5,48119.1,723.0
144,960,19.200,18.748,0.452,0.004,0.000,0.173,0.014,0.259,100.6,48310.9,480.0,66.5,48119.1,723.0
145,1440,26.984,26.449,0.535,0.006,0.000,0.242,0.030,0.255,100.6,48310.9,480.0,66.5,48119.1,723.0
146,1440,23.139,22.591,0.548,0.006,0.000,0.249,0.020,0.273,100.6,48310.9,480.0,66.5,48119.1,723.0
147,1440,20.557,19.989,0.568,0.006,0.000,0.228,0.019,0.315,100.6,48310.9,480.0,66.5,48119.1,723.0
148,480,8.938,8.594,0.344,0.002,0.000,0.081,0.008,0.252,100.6,48310.9,480.0,66.5,48119.1,723.0
149,960,14.967,14.634,0.333,0.004,0.000,0.047,0.025,0.257,100.6,48310.9,480.0,66.5,48119.1,723.0
150,480,8.558,8.279,0.279,0.002,0.001,0.010,0.009,0.256,100.6,48310.9,480.0,66.5,48119.1,723.0
151,960,10.874,10.459,0.415,0.004,0.000,0.111,0.013,0.287,100.6,48310.9,480.0,66.5,48119.1,723.0
152,480,1.891,1.591,0.300,0.002,0.000,0.026,0.008,0.263,100.6,48310.9,480.0,66.5,48119.1,723.0
153,480,2.330,2.052,0.278,0.002,0.000,0.011,0.008,0.257,100.6,48310.9,480.0,66.5,48119.1,723.0
154,480,2.210,1.922,0.288,0.002,0.000,0.010,0.007,0.268,100.6,48310.9,480.0,66.5,48119.1,723.0
155,480,2.041,1.729,0.312,0.002,0.000,0.040,0.008,0.260,100.6,48310.9,480.0,66.5,48119.1,723.0
156,480,1.580,1.071,0.509,0.002,0.000,0.079,0.019,0.408,100.6,48310.9,480.0,66.5,48119.1,723.0
157,480,0.798,0.394,0.404,0.002,0.000,0.080,0.008,0.314,100.6,48310.9,480.0,66.5,48119.1,723.0
158,480,0.720,0.363,0.357,0.002,0.000,0.065,0.009,0.281,100.6,48310.9,480.0,66.5,48119.1,723.0
159,480,0.631,0.186,0.445,0.001,0.001,0.011,0.010,0.421,100.6,48310.9,480.0,66.5,48119.1,723.0
160,480,0.329,0.052,0.277,0.002,0.000,0.010,0.009,0.256,100.6,48310.9,480.0,66.5,48119.1,723.0
161,480,0.377,0.063,0.314,0.002,0.000,0.010,0.008,0.294,100.6,48310.9,480.0,66.5,48119.1,723.0
162,480,0.390,0.032,0.358,0.002,0.001,0.039,0.008,0.307,100.6,48310.9,480.0,66.5,48119.1,723.0
163,480,0.403,0.066,0.337,0.002,0.001,0.026,0.008,0.300,100.6,48310.9,480.0,66.5,48119.1,723.0
164,480,0.406,0.042,0.364,0.002,0.000,0.038,0.017,0.307,100.6,48310.9,480.0,66.5,48119.1,723.0
165,480,0.477,0.131,0.346,0.002,0.000,0.010,0.017,0.316,100.6,48310.9,480.0,66.5,48119.1,723.0
166,480,0.320,0.040,0.280,0.002,0.001,0.009,0.009,0.258,100.6,48310.9,480.0,66.5,48119.1,723.0
167,480,0.347,0.026,0.321,0.002,0.000,0.010,0.008,0.301,100.6,48310.9,480.0,66.5,48119.1,723.0
168,480,0.388,0.034,0.354,0.002,0.000,0.019,0.009,0.323,100.6,48310.9,480.0,66.5,48119.1,723.0
169,480,0.354,0.031,0.323,0.002,0.000,0.010,0.009,0.301,100.6,48310.9,480.0,66.5,48119.1,723.0
170,480,0.433,0.044,0.389,0.002,0.000,0.058,0.007,0.321,100.6,48310.9,480.0,66.5,48119.1,723.0
171,480,0.395,0.028,0.367,0.001,0.001,0.081,0.008,0.275,100.6,48310.9,480.0,66.5,48119.1,723.0
172,480,0.519,0.041,0.478,0.001,0.001,0.081,0.009,0.384,100.6,48310.9,480.0,66.5,48119.1,723.0
173,480,0.656,0.186,0.470,0.001,0.000,0.080,0.016,0.370,100.6,48310.9,480.0,66.5,48119.1,723.0
174,480,0.457,0.043,0.414,0.002,0.000,0.079,0.013,0.320,100.6,48310.9,480.0,66.5,48119.1,723.0
175,480,0.443,0.032,0.411,0.002,0.001,0.078,0.014,0.316,100.6,48310.9,480.0,66.5,48119.1,723.0
176,480,0.413,0.036,0.377,0.002,0.000,0.079,0.011,0.284,100.6,48310.9,480.0,66.5,48119.1,723.0
177,480,0.433,0.021,0.412,0.002,0.000,0.080,0.014,0.315,100.6,48310.9,480.0,66.5,48119.1,723.0
178,480,0.755,0.045,0.710,0.002,0.000,0.079,0.014,0.613,100.6,48310.9,480.0,66.5,48119.1,723.0
179,480,1.547,0.029,1.518,0.001,0.001,0.077,1.063,0.374,100.6,48310.9,480.0,66.5,48119.1,723.0
180,480,0.584,0.137,0.447,0.001,0.001,0.080,0.008,0.356,100.6,48310.9,480.0,66.5,48119.1,723.0
181,480,0.444,0.020,0.424,0.002,0.000,0.079,0.008,0.333,100.6,48310.9,480.0,66.5,48119.1,723.0
182,480,0.412,0.033,0.379,0.002,0.000,0.080,0.008,0.289,100.6,48310.9,480.0,66.5,48119.1,723.0
183,480,0.752,0.059,0.693,0.002,0.001,0.081,0.010,0.598,100.6,48310.9,480.0,66.5,48119.1,723.0
184,480,0.461,0.072,0.389,0.001,0.001,0.079,0.008,0.297,100.6,48310.9,480.0,66.5,48119.1,723.0
185,480,0.494,0.047,0.447,0.002,0.000,0.081,0.018,0.345,100.6,48310.9,480.0,66.5,48119.1,723.0
186,480,0.485,0.036,0.449,0.002,0.000,0.083,0.008,0.356,100.6,48310.9,480.0,66.5,48119.1,723.0
187,480,0.428,0.039,0.389,0.001,0.000,0.081,0.019,0.285,100.6,48310.9,480.0,66.5,48119.1,723.0
188,480,0.550,0.082,0.468,0.002,0.000,0.085,0.008,0.373,100.6,48310.9,480.0,66.5,48119.1,723.0
189,480,0.512,0.072,0.440,0.002,0.000,0.088,0.008,0.342,100.6,48310.9,480.0,66.5,48119.1,723.0
190,480,0.517,0.123,0.394,0.002,0.000,0.094,0.009,0.288,100.6,48310.9,480.0,66.5,48119.1,723.0
191,480,0.549,0.031,0.518,0.002,0.001,0.125,0.010,0.379,100.6,48310.9,480.0,66.5,48119.1,723.0
192,480,0.448,0.044,0.404,0.002,0.001,0.101,0.008,0.292,100.6,48310.9,480.0,66.5,48119.1,723.0
193,480,0.524,0.037,0.487,0.002,0.000,0.106,0.009,0.370,100.6,48310.9,480.0,66.5,48119.1,723.0
194,480,0.489,0.020,0.469,0.001,0.000,0.110,0.015,0.341,100.6,48310.9,480.0,66.5,48119.1,723.0
195,480,0.485,0.055,0.430,0.001,0.000,0.117,0.016,0.294,100.6,48310.9,480.0,66.5,48119.1,723.0
196,480,0.520,0.033,0.487,0.002,0.000,0.123,0.008,0.353,100.6,48310.9,480.0,66.5,48119.1,723.0
197,480,0.803,0.131,0.672,0.002,0.000,0.118,0.009,0.542,100.6,48310.9,480.0,66.5,48119.1,723.0
198,480,0.523,0.077,0.446,0.002,0.001,0.111,0.008,0.324,100.6,48310.9,480.0,66.5,48119.1,723.0
199,480,0.490,0.022,0.468,0.002,0.000,0.104,0.009,0.353,100.6,48310.9,480.0,66.5,48119.1,723.0
200,480,0.529,0.028,0.501,0.001,0.000,0.098,0.009,0.391,100.6,48310.9,480.0,66.5,48119.1,723.0
201,480,7.181,6.782,0.399,0.002,0.001,0.094,0.009,0.293,100.6,48310.9,480.0,66.5,48119.1,723.0
202,480,4.706,4.229,0.477,0.001,0.001,0.089,0.008,0.377,100.6,48310.9,480.0,66.5,48119.1,723.0
203,480,1.750,1.347,0.403,0.002,0.000,0.086,0.016,0.298,100.6,48310.9,480.0,66.5,48119.1,723.0
204,480,0.531,0.073,0.458,0.002,0.000,0.082,0.016,0.358,100.6,48310.9,480.0,66.5,48119.1,723.0
205,480,0.487,0.024,0.463,0.002,0.000,0.080,0.009,0.372,100.6,48310.9,480.0,66.5,48119.1,723.0
206,480,0.432,0.034,0.398,0.002,0.000,0.077,0.008,0.310,100.6,48310.9,480.0,66.5,48119.1,723.0
207,480,0.501,0.022,0.479,0.002,0.000,0.077,0.009,0.391,100.6,48310.9,480.0,66.5,48119.1,723.0
208,480,0.440,0.046,0.394,0.002,0.000,0.077,0.008,0.307,100.6,48310.9,480.0,66.5,48119.1,723.0
209,480,0.599,0.129,0.470,0.001,0.001,0.076,0.008,0.383,100.6,48310.9,480.0,66.5,48119.1,723.0
210,480,0.515,0.051,0.464,0.002,0.001,0.079,0.008,0.374,100.6,48310.9,480.0,66.5,48119.1,723.0
211,480,0.456,0.035,0.421,0.002,0.000,0.077,0.019,0.322,100.6,48310.9,480.0,66.5,48119.1,723.0
212,480,0.507,0.071,0.436,0.002,0.000,0.082,0.019,0.331,100.6,48310.9,480.0,66.5,48119.1,723.0
213,480,0.588,0.085,0.503,0.002,0.000,0.092,0.009,0.399,100.6,48310.9,480.0,66.5,48119.1,723.0
214,480,0.508,0.075,0.433,0.001,0.000,0.078,0.009,0.342,100.6,48310.9,480.0,66.5,48119.1,723.0
215,480,0.614,0.111,0.503,0.002,0.000,0.094,0.008,0.399,100.6,48310.9,480.0,66.5,48119.1,723.0
216,480,0.483,0.047,0.436,0.002,0.000,0.083,0.009,0.341,100.6,48310.9,480.0,66.5,48119.1,723.0
217,480,0.559,0.054,0.505,0.002,0.000,0.087,0.008,0.408,100.6,48310.9,480.0,66.5,48119.1,723.0
218,480,0.578,0.062,0.516,0.002,0.000,0.091,0.009,0.413,100.6,48310.9,480.0,66.5,48119.1,723.0
219,480,0.478,0.041,0.437,0.002,0.000,0.095,0.008,0.332,100.6,48310.9,480.0,66.5,48119.1,723.0
220,480,0.527,0.030,0.497,0.002,0.000,0.096,0.019,0.380,100.6,48310.9,480.0,66.5,48119.1,723.0
221,480,0.587,0.051,0.536,0.002,0.000,0.099,0.018,0.416,100.6,48310.9,480.0,66.5,48119.1,723.0
222,480,0.491,0.050,0.441,0.002,0.000,0.104,0.007,0.327,100.6,48310.9,480.0,66.5,48119.1,723.0
223,3840,76.931,75.593,1.338,0.020,0.000,0.902,0.063,0.352,100.6,48310.9,480.0,66.5,48119.1,723.0
224,480,9.895,9.327,0.568,0.002,0.000,0.143,0.009,0.413,100.6,48310.9,480.0,66.5,48119.1,723.0
225,480,0.545,0.046,0.499,0.002,0.000,0.094,0.007,0.396,100.6,48310.9,480.0,66.5,48119.1,723.0
226,480,1.221,0.134,1.087,0.006,0.000,0.374,0.031,0.673,100.6,48310.9,480.0,66.5,48119.1,723.0
227,480,1.020,0.093,0.927,0.002,0.001,0.113,0.012,0.798,100.6,48310.9,480.0,66.5,48119.1,723.0
