# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
367,2880,0,0.1,24.501,22.511,1.990,0.010,0.047,0.217,0.039,1.676,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000400,0.062546,0.006399,0,0
368,1920,0,0.1,19.257,17.484,1.773,0.007,0.035,0.026,0.031,1.673,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000400,0.062546,0.006399,0,0
369,2880,0,0.1,23.212,21.063,2.149,0.010,0.128,0.235,0.104,1.672,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000412,0.063005,0.006544,0,0
370,2880,0,0.1,24.783,22.705,2.078,0.010,0.046,0.275,0.045,1.701,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000405,0.063005,0.006425,0,0
371,1920,0,0.1,20.147,18.122,2.025,0.007,0.036,0.187,0.029,1.765,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000408,0.063005,0.006475,0,0
372,960,0,0.0,12.032,10.138,1.894,0.003,0.027,0.095,0.015,1.753,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000405,0.063005,0.006426,0,0
373,1920,0,0.1,18.894,16.812,2.082,0.007,0.044,0.081,0.033,1.915,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000406,0.063005,0.006444,0,0
374,4800,0,0.2,48.829,45.278,3.551,0.019,0.213,0.399,0.652,2.265,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000412,0.063991,0.006432,0,0
375,8640,0,0.3,88.508,85.651,2.857,0.032,0.132,0.622,0.124,1.946,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000396,0.063991,0.006186,0,0
376,3840,0,0.1,35.928,33.224,2.704,0.014,0.143,0.320,0.129,2.097,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000408,0.064991,0.006277,0,0
377,9600,0,0.3,100.628,97.696,2.932,0.035,0.225,0.625,0.206,1.840,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000407,0.064991,0.006260,0,0
378,960,0,0.0,92.577,90.598,1.979,0.004,0.027,0.089,0.017,1.842,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000404,0.064991,0.006220,0,0
379,960,0,0.0,12.535,10.544,1.991,0.004,0.030,0.091,0.020,1.845,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000409,0.064991,0.006286,0,0
380,8640,0,0.3,94.905,91.973,2.932,0.032,0.133,0.586,0.125,2.054,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000394,0.064991,0.006061,0,0
381,10560,0,0.4,107.379,104.151,3.228,0.038,0.238,0.845,0.224,1.881,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000408,0.064991,0.006280,0,0
382,5760,0,0.2,61.836,59.206,2.630,0.021,0.181,0.373,0.156,1.898,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000408,0.065392,0.006241,0,0
383,960,0,0.0,53.837,51.813,2.024,0.004,0.027,0.091,0.017,1.884,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000408,0.065392,0.006241,0,0
384,960,0,0.0,13.032,11.000,2.032,0.003,0.030,0.092,0.017,1.890,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000408,0.065392,0.006244,0,0
385,7680,0,0.3,93.108,90.332,2.776,0.028,0.200,0.447,0.190,1.910,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000407,0.065392,0.006224,0,0
386,960,0,0.0,85.080,83.052,2.028,0.004,0.028,0.088,0.012,1.896,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000408,0.065392,0.006241,0,0
387,10560,0,0.4,101.651,98.477,3.174,0.039,0.243,0.708,0.218,1.965,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000406,0.065392,0.006212,0,0
388,6720,0,0.2,70.729,67.894,2.835,0.025,0.101,0.660,0.100,1.948,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000396,0.065392,0.006062,0,0
389,960,0,0.0,62.773,60.685,2.088,0.004,0.028,0.091,0.018,1.947,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000396,0.065392,0.006062,0,0
390,2880,0,0.1,30.291,27.928,2.363,0.043,0.150,0.128,0.045,1.996,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000396,0.065392,0.006062,0,0
391,960,0,0.0,22.457,20.252,2.205,0.004,0.117,0.041,0.093,1.950,100.0,96047.8,960.0,37.7,96238.2,2551.0,0.000398,0.065856,0.006045,0,0
392,7680,0,0.3,73.313,70.879,2.434,0.028,0.122,0.790,0.126,1.367,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000402,0.065856,0.006106,0,0
393,2880,0,0.1,27.749,26.371,1.378,0.011,0.049,0.097,0.043,1.176,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000401,0.065856,0.006090,0,0
394,2880,0,0.1,27.915,26.489,1.426,0.010,0.135,0.179,0.108,0.993,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000402,0.065856,0.006106,0,0
395,3840,0,0.1,37.788,36.045,1.743,0.017,0.066,0.403,0.076,1.181,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000398,0.065856,0.006038,0,0
396,2880,0,0.1,30.065,28.679,1.386,0.011,0.048,0.272,0.050,1.005,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000395,0.065856,0.006005,0,0
397,960,0,0.0,21.125,20.045,1.080,0.004,0.025,0.029,0.018,1.004,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000397,0.065856,0.006029,0,0
398,2880,0,0.1,21.790,20.445,1.345,0.011,0.138,0.068,0.111,1.017,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000400,0.065856,0.006078,0,0
399,2880,0,0.1,29.359,27.938,1.421,0.011,0.048,0.275,0.043,1.044,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000421,0.065856,0.006396,0,0
400,2880,0,0.1,31.496,30.038,1.458,0.013,0.054,0.296,0.049,1.046,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000423,0.065856,0.006416,0,0
401,960,0,0.0,22.647,21.487,1.160,0.004,0.025,0.095,0.015,1.021,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000410,0.065856,0.006223,0,0
402,2880,0,0.1,25.688,24.288,1.400,0.010,0.050,0.188,0.045,1.106,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000410,0.065856,0.006223,0,0
403,2880,0,0.1,25.459,24.042,1.417,0.011,0.144,0.106,0.106,1.050,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000412,0.065563,0.006278,0,0
404,3840,0,0.1,33.587,32.032,1.555,0.014,0.061,0.381,0.054,1.044,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000413,0.065563,0.006303,0,0
405,2880,0,0.1,26.190,24.603,1.587,0.010,0.051,0.289,0.050,1.187,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000408,0.065563,0.006223,0,0
406,2880,0,0.1,27.228,25.902,1.326,0.010,0.050,0.131,0.047,1.086,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000404,0.065563,0.006167,0,0
407,2880,0,0.1,28.186,26.712,1.474,0.010,0.139,0.152,0.097,1.076,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000413,0.065312,0.006328,0,0
408,3840,0,0.1,35.723,34.111,1.612,0.021,0.058,0.367,0.062,1.102,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000413,0.065312,0.006328,0,0
409,2880,0,0.1,27.658,26.160,1.498,0.011,0.049,0.278,0.047,1.113,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000410,0.065312,0.006285,0,0
410,2880,0,0.1,29.131,27.799,1.332,0.011,0.049,0.090,0.042,1.140,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000405,0.065312,0.006199,0,0
411,2880,0,0.1,29.576,27.976,1.600,0.010,0.141,0.221,0.109,1.118,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000405,0.065312,0.006199,0,0
412,3840,0,0.1,37.371,35.725,1.646,0.014,0.061,0.389,0.059,1.122,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000401,0.065312,0.006137,0,0
413,2880,0,0.1,29.913,28.395,1.518,0.011,0.049,0.282,0.047,1.128,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000398,0.065312,0.006094,0,0
414,2880,0,0.1,29.979,28.651,1.328,0.015,0.052,0.063,0.044,1.154,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000398,0.065312,0.006100,0,0
415,2880,0,0.1,30.217,28.559,1.658,0.010,0.146,0.234,0.115,1.152,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.065776,0.006191,0,0
416,960,0,0.0,21.478,20.235,1.243,0.004,0.025,0.094,0.016,1.104,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.065776,0.006191,0,0
417,2880,0,0.1,29.888,28.387,1.501,0.011,0.049,0.271,0.043,1.127,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.065776,0.006182,0,0
418,2880,0,0.1,30.722,29.205,1.517,0.011,0.048,0.247,0.042,1.169,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.065776,0.006191,0,0
419,960,0,0.0,21.903,20.701,1.202,0.004,0.031,0.013,0.014,1.140,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.065776,0.006191,0,0
420,2880,0,0.1,22.644,21.107,1.537,0.015,0.146,0.104,0.115,1.157,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000408,0.066849,0.006100,0,0
421,2880,0,0.1,30.621,29.097,1.524,0.010,0.049,0.270,0.040,1.155,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000414,0.066849,0.006192,0,0
422,960,0,0.0,21.910,20.597,1.313,0.003,0.026,0.091,0.014,1.179,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000414,0.066849,0.006192,0,0
423,1920,0,0.1,18.368,15.024,3.344,0.006,0.039,0.176,1.926,1.196,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000411,0.066849,0.006141,0,0
424,2880,0,0.1,23.425,21.928,1.497,0.010,0.049,0.228,0.033,1.177,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000408,0.066849,0.006100,0,0
425,1920,0,0.1,17.394,16.130,1.264,0.007,0.038,0.030,0.022,1.166,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000408,0.066849,0.006100,0,0
426,2880,0,0.1,22.283,20.617,1.666,0.014,0.140,0.237,0.096,1.179,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000415,0.066849,0.006215,0,0
427,2880,0,0.1,30.267,28.713,1.554,0.011,0.048,0.293,0.033,1.168,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000415,0.066849,0.006206,0,0
428,960,0,0.0,21.582,20.252,1.330,0.003,0.026,0.097,0.011,1.193,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000415,0.066849,0.006215,0,0
429,2880,0,0.1,23.408,21.905,1.503,0.010,0.048,0.256,0.033,1.154,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000414,0.066849,0.006193,0,0
430,1920,0,0.1,19.560,18.263,1.297,0.007,0.040,0.026,0.022,1.202,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000414,0.066849,0.006193,0,0
431,2880,0,0.1,30.022,28.410,1.612,0.010,0.142,0.188,0.086,1.186,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000415,0.066555,0.006243,0,0
432,960,0,0.0,21.323,19.969,1.354,0.003,0.027,0.094,0.011,1.219,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000415,0.066555,0.006243,0,0
433,2880,0,0.1,24.750,23.151,1.599,0.011,0.050,0.284,0.034,1.219,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000416,0.066555,0.006249,0,0
434,1920,0,0.1,20.701,19.192,1.509,0.007,0.040,0.194,0.023,1.245,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.066555,0.006117,0,0
435,960,0,0.0,12.132,10.793,1.339,0.003,0.027,0.103,0.011,1.194,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.066555,0.006117,0,0
436,1920,0,0.1,17.252,15.911,1.341,0.007,0.040,0.049,0.022,1.222,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.066555,0.006117,0,0
437,2880,0,0.1,22.978,21.406,1.572,0.010,0.138,0.147,0.094,1.182,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000416,0.066555,0.006249,0,0
438,2880,0,0.1,25.798,24.201,1.597,0.010,0.049,0.293,0.033,1.211,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000416,0.066555,0.006245,0,0
439,1920,0,0.1,21.186,19.588,1.598,0.007,0.043,0.211,0.023,1.314,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000413,0.066555,0.006208,0,0
440,960,0,0.0,12.639,11.173,1.466,0.006,0.032,0.101,0.012,1.315,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000413,0.066555,0.006208,0,0
441,1920,0,0.1,20.027,18.498,1.529,0.007,0.041,0.179,0.027,1.274,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000403,0.066555,0.006058,0,0
442,2880,0,0.1,25.599,24.187,1.412,0.013,0.056,0.040,0.033,1.269,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000403,0.066555,0.006058,0,0
443,1920,0,0.1,20.499,18.794,1.705,0.011,0.135,0.188,0.083,1.287,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000403,0.066555,0.006058,0,0
444,960,0,0.0,11.873,10.466,1.407,0.004,0.030,0.096,0.011,1.266,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000407,0.066555,0.006108,0,0
445,2880,0,0.1,25.774,24.120,1.654,0.011,0.052,0.283,0.035,1.272,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000406,0.066555,0.006099,0,0
446,1920,0,0.1,20.338,18.763,1.575,0.007,0.042,0.193,0.030,1.303,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000396,0.066555,0.005957,0,0
447,960,0,0.0,11.781,10.416,1.365,0.003,0.027,0.106,0.011,1.218,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000395,0.066555,0.005933,0,0
448,1920,0,0.1,16.287,14.884,1.403,0.007,0.041,0.052,0.023,1.280,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000393,0.066555,0.005905,0,0
449,1920,0,0.1,20.223,18.718,1.505,0.007,0.131,0.060,0.082,1.225,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000395,0.065283,0.006049,0,0
450,960,0,0.0,11.588,10.211,1.377,0.004,0.025,0.090,0.011,1.247,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000402,0.065283,0.006159,0,0
451,960,0,0.0,10.772,9.363,1.409,0.003,0.032,0.095,0.011,1.266,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000405,0.065283,0.006198,0,0
452,1920,0,0.1,25.908,24.373,1.535,0.007,0.041,0.178,0.023,1.286,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000405,0.065283,0.006204,0,0
453,1920,0,0.1,20.476,18.919,1.557,0.007,0.039,0.179,0.022,1.310,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000405,0.065283,0.006198,0,0
454,960,0,0.0,11.902,10.451,1.451,0.004,0.033,0.087,0.011,1.316,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000405,0.065283,0.006204,0,0
455,1920,0,0.1,16.840,15.293,1.547,0.007,0.039,0.150,0.022,1.328,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000409,0.065283,0.006269,0,0
456,2880,0,0.1,21.446,20.002,1.444,0.010,0.048,0.043,0.033,1.310,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000409,0.065283,0.006269,0,0
457,1920,0,0.1,15.278,13.550,1.728,0.007,0.140,0.165,0.084,1.330,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000418,0.064567,0.006480,0,0
458,2880,0,0.1,27.000,25.321,1.679,0.011,0.050,0.249,0.033,1.336,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000424,0.064567,0.006568,0,0
459,1920,0,0.1,21.015,19.404,1.611,0.006,0.040,0.188,0.026,1.350,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000420,0.064567,0.006511,0,0
460,960,0,0.0,12.436,10.994,1.442,0.003,0.027,0.097,0.012,1.302,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000425,0.064567,0.006585,0,0
461,1920,0,0.1,16.849,15.339,1.510,0.007,0.043,0.120,0.029,1.311,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000425,0.064567,0.006585,0,0
462,1920,0,0.1,20.647,19.179,1.468,0.007,0.039,0.028,0.021,1.373,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000425,0.064567,0.006585,0,0
463,960,0,0.0,12.247,10.635,1.612,0.012,0.129,0.046,0.067,1.357,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000429,0.064164,0.006685,0,0
464,2880,0,0.1,23.374,21.628,1.746,0.015,0.048,0.279,0.034,1.370,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000429,0.064164,0.006685,0,0
465,1920,0,0.1,17.715,16.098,1.617,0.007,0.039,0.184,0.022,1.364,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000427,0.064164,0.006660,0,0
466,2880,0,0.1,23.344,21.616,1.728,0.011,0.051,0.273,0.038,1.355,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000420,0.064164,0.006550,0,0
467,2880,0,0.1,22.826,21.256,1.570,0.011,0.051,0.101,0.034,1.373,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000420,0.064164,0.006550,0,0
468,1920,0,0.1,16.269,14.619,1.650,0.007,0.146,0.090,0.095,1.311,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000427,0.063115,0.006771,0,0
469,2880,0,0.1,27.962,26.189,1.773,0.010,0.050,0.259,0.042,1.411,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000419,0.063115,0.006639,0,0
470,1920,0,0.1,21.509,19.885,1.624,0.007,0.045,0.178,0.022,1.371,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000424,0.063115,0.006722,0,0
471,960,0,0.0,12.930,11.470,1.460,0.004,0.028,0.092,0.011,1.325,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000415,0.063115,0.006575,0,0
472,1920,0,0.1,16.973,15.335,1.638,0.007,0.042,0.194,0.022,1.373,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000404,0.063115,0.006393,0,0
473,1920,0,0.1,20.217,18.716,1.501,0.007,0.040,0.046,0.023,1.384,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000404,0.063115,0.006393,0,0
474,960,0,0.0,11.632,10.202,1.430,0.003,0.033,0.012,0.011,1.371,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000404,0.063115,0.006393,0,0
475,1920,0,0.1,15.725,13.959,1.766,0.007,0.136,0.144,0.086,1.392,100.3,96335.5,960.0,31.7,96427.5,3045.0,0.000413,0.062549,0.006605,0,0
476,2880,0,0.1,26.550,24.808,1.742,0.011,0.050,0.280,0.037,1.363,100.1,96143.5,960.0,31.7,96427.5,3045.0,0.000412,0.062549,0.006581,0,0
477,1920,0,0.1,20.616,18.981,1.635,0.007,0.041,0.186,0.023,1.377,100.1,96143.5,960.0,31.7,96427.5,3045.0,0.000403,0.062549,0.006435,0,0
478,960,0,0.0,12.120,10.589,1.531,0.004,0.031,0.094,0.014,1.388,100.1,96143.5,960.0,31.7,96427.5,3045.0,0.000408,0.062549,0.006520,0,0
479,1920,0,0.1,15.757,14.191,1.566,0.007,0.040,0.150,0.023,1.344,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000415,0.062549,0.006634,0,0
480,1920,0,0.1,20.468,18.876,1.592,0.008,0.042,0.027,0.023,1.490,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000415,0.062549,0.006634,0,0
481,960,0,0.0,11.916,10.458,1.458,0.004,0.031,0.014,0.012,1.397,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000415,0.062549,0.006634,0,0
482,1920,0,0.1,15.821,14.021,1.800,0.015,0.138,0.179,0.083,1.384,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000416,0.062549,0.006650,0,0
483,2880,0,0.1,27.486,25.689,1.797,0.011,0.053,0.279,0.033,1.421,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000424,0.062549,0.006773,0,0
484,2880,0,0.1,29.108,27.349,1.759,0.010,0.050,0.280,0.040,1.378,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000403,0.062549,0.006435,0,0
485,2880,0,0.1,23.230,21.535,1.695,0.011,0.058,0.144,0.033,1.449,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000403,0.062549,0.006435,0,0
486,1920,0,0.1,16.762,15.013,1.749,0.007,0.140,0.054,0.093,1.455,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000410,0.061638,0.006656,0,0
487,2880,0,0.1,27.934,26.138,1.796,0.011,0.050,0.277,0.037,1.421,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000422,0.061638,0.006839,0,0
488,1920,0,0.1,21.602,19.925,1.677,0.016,0.040,0.193,0.022,1.405,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000422,0.061638,0.006839,0,0
489,960,0,0.0,13.140,11.585,1.555,0.004,0.029,0.089,0.010,1.422,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000425,0.061638,0.006894,0,0
490,1920,0,0.1,16.807,15.151,1.656,0.007,0.040,0.174,0.022,1.412,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000429,0.061638,0.006963,0,0
491,1920,0,0.1,20.931,19.371,1.560,0.007,0.041,0.079,0.022,1.411,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000432,0.061638,0.007008,0,0
492,960,0,0.0,12.632,11.122,1.510,0.003,0.029,0.013,0.010,1.455,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000432,0.061638,0.007008,0,0
493,1920,0,0.1,15.458,13.730,1.728,0.008,0.150,0.087,0.082,1.401,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000439,0.062549,0.007019,0,0
494,2880,0,0.1,27.269,25.446,1.823,0.011,0.052,0.279,0.032,1.448,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000443,0.062549,0.007089,0,0
495,1920,0,0.1,20.932,19.233,1.699,0.007,0.054,0.190,0.022,1.426,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000444,0.062549,0.007097,0,0
496,960,0,0.0,12.509,10.908,1.601,0.004,0.028,0.091,0.011,1.467,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000438,0.062549,0.007010,0,0
497,1920,0,0.1,16.381,14.709,1.672,0.007,0.040,0.171,0.022,1.432,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000431,0.062549,0.006892,0,0
498,2880,0,0.1,20.734,19.110,1.624,0.011,0.054,0.054,0.037,1.467,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000431,0.062549,0.006892,0,0
499,1920,0,0.1,15.957,14.124,1.833,0.007,0.139,0.134,0.088,1.465,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000434,0.062549,0.006931,0,0
500,2880,0,0.1,26.513,24.649,1.864,0.011,0.051,0.254,0.033,1.514,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000432,0.062549,0.006914,0,0
501,1920,0,0.1,19.707,17.994,1.713,0.007,0.044,0.177,0.025,1.460,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000432,0.062549,0.006906,0,0
502,2880,0,0.1,23.634,21.840,1.794,0.010,0.050,0.244,0.034,1.456,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000444,0.062549,0.007096,0,0
503,1920,0,0.1,16.857,15.280,1.577,0.007,0.042,0.027,0.023,1.478,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000444,0.062549,0.007096,0,0
504,2880,0,0.1,21.830,20.022,1.808,0.010,0.143,0.164,0.084,1.405,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000443,0.061638,0.007179,0,0
505,1920,0,0.1,21.556,19.863,1.693,0.007,0.039,0.169,0.023,1.453,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000444,0.061638,0.007201,0,0
506,960,0,0.0,13.095,11.540,1.555,0.003,0.030,0.084,0.011,1.427,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000442,0.061638,0.007168,0,0
507,1920,0,0.1,15.244,13.569,1.675,0.007,0.039,0.165,0.022,1.442,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000434,0.061638,0.007036,0,0
508,1920,0,0.1,17.807,16.139,1.668,0.007,0.040,0.176,0.020,1.424,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000416,0.061638,0.006746,0,0
509,1920,0,0.1,19.896,18.365,1.531,0.007,0.040,0.034,0.022,1.428,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000416,0.061638,0.006746,0,0
510,1920,0,0.1,21.582,19.857,1.725,0.007,0.135,0.061,0.076,1.445,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000428,0.061638,0.006946,0,0
511,960,0,0.0,13.151,11.583,1.568,0.003,0.028,0.095,0.011,1.431,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000431,0.061638,0.006996,0,0
512,2880,0,0.1,22.773,20.884,1.889,0.010,0.049,0.311,0.032,1.485,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000431,0.061638,0.006996,0,0
513,1920,0,0.1,15.812,14.060,1.752,0.007,0.044,0.186,0.022,1.493,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000431,0.061638,0.006994,0,0
514,1920,0,0.1,19.076,17.322,1.754,0.007,0.039,0.186,0.021,1.500,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000433,0.061638,0.007023,0,0
515,2880,0,0.1,21.799,20.170,1.629,0.010,0.048,0.087,0.031,1.451,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000437,0.061638,0.007096,0,0
516,1920,0,0.1,15.144,13.320,1.824,0.007,0.144,0.093,0.082,1.497,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000442,0.061019,0.007241,0,0
517,2880,0,0.1,25.513,23.681,1.832,0.010,0.048,0.276,0.032,1.466,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000437,0.061019,0.007168,0,0
518,1920,0,0.1,19.200,17.478,1.722,0.006,0.040,0.187,0.022,1.466,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000439,0.061019,0.007202,0,0
519,2880,0,0.1,22.997,21.155,1.842,0.010,0.051,0.283,0.032,1.465,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000403,0.061019,0.006612,0,0
520,1920,0,0.1,16.486,14.893,1.593,0.006,0.040,0.044,0.021,1.481,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000403,0.061019,0.006612,0,0
521,1920,0,0.1,19.620,17.802,1.818,0.006,0.138,0.060,0.085,1.528,100.1,96143.5,960.0,43.3,96000.0,2217.0,0.000408,0.060831,0.006705,0,0
